MouseID,DPI,Condition,Lesion,Region,Location_Center_X,Location_Center_Y
Td012,7D,MCAO,L1,Ctx,1483.0630905211826,438.8527887839073
Td012,7D,MCAO,L1,Ctx,869.6084860173578,440.7852780456445
Td012,7D,MCAO,L1,Ctx,1202.7081413210446,430.37557603686633
Td012,7D,MCAO,L1,Ctx,1846.864,447.5964444444445
Td012,7D,MCAO,L1,Ctx,1084.893115942029,447.25
Td012,7D,MCAO,L1,Ctx,1885.893914014517,471.3953098827471
Td012,7D,MCAO,L1,Ctx,204.0369191597709,471.92106938255887
Td012,7D,MCAO,L1,Ctx,422.4474461798227,479.4896580835796
Td012,7D,MCAO,L1,Ctx,1109.8645443196006,468.1529338327091
Td012,7D,MCAO,L1,Ctx,356.3149453219927,488.8646415552855
Td012,7D,MCAO,L1,Ctx,756.9384816753927,484.5392670157068
Td012,7D,MCAO,L1,Ctx,872.0882061446977,492.05351833498514
Td012,7D,MCAO,L1,Ctx,1832.7776381909548,485.0640703517588
Td012,7D,MCAO,L1,Ctx,149.12461695607763,494.6710929519919
Td012,7D,MCAO,L1,Ctx,487.8789237668162,501.7062780269058
Td012,7D,MCAO,L1,Ctx,725.7697160883281,502.5413249211357
Td012,7D,MCAO,L1,Ctx,789.2466747279323,496.5695284159613
Td012,7D,MCAO,L1,Ctx,181.92401960784315,509.7156862745098
Td012,7D,MCAO,L1,Ctx,1498.8861386138617,512.299504950495
Td012,7D,MCAO,L1,Ctx,1573.8882681564246,516.9106145251396
Td012,7D,MCAO,L1,Ctx,1530.6409791477788,509.46600181323663
Td012,7D,MCAO,L1,Ctx,1302.2802197802198,521.4725274725274
Td012,7D,MCAO,L1,Ctx,1637.9184060721063,522.4056925996205
Td012,7D,MCAO,L1,Ctx,21.45559458103362,535.3025589563472
Td012,7D,MCAO,L1,Ctx,862.6158745712886,534.8098971092602
Td012,7D,MCAO,L1,Ctx,143.5153024911032,531.3188612099644
Td012,7D,MCAO,L1,Ctx,779.863813229572,533.6303501945525
Td012,7D,MCAO,L1,Ctx,1789.970430107527,543.1612903225806
Td012,7D,MCAO,L1,Ctx,982.5452127659574,540.6609042553191
Td012,7D,MCAO,L1,Ctx,1732.7096556380825,543.3956785955436
Td012,7D,MCAO,L1,Ctx,271.57620967741934,544.6209677419355
Td012,7D,MCAO,L1,Ctx,1461.7145762711864,563.4915254237288
Td012,7D,MCAO,L1,Ctx,594.4469854469854,558.5467775467775
Td012,7D,MCAO,L1,Ctx,101.7312543798178,564.9003153468816
Td012,7D,MCAO,L1,Ctx,1227.3419267299864,561.0888738127544
Td012,7D,MCAO,L1,Ctx,1077.7211009174312,553.2477064220184
Td012,7D,MCAO,L1,Ctx,570.7917737789203,567.8123393316196
Td012,7D,MCAO,L1,Ctx,197.98777455449647,575.5870285951098
Td012,7D,MCAO,L1,Ctx,1371.4076923076923,588.3948717948718
Td012,7D,MCAO,L1,Ctx,1205.137254901961,594.1176470588235
Td012,7D,MCAO,L1,Ctx,872.6611445783133,594.7966867469879
Td012,7D,MCAO,L1,Ctx,476.7330447330447,601.5791245791246
Td012,7D,MCAO,L1,Ctx,1091.4983943481054,604.5324341682723
Td012,7D,MCAO,L1,Ctx,340.7555248618784,605.6781767955802
Td012,7D,MCAO,L1,Ctx,420.3687405159332,603.3657056145676
Td012,7D,MCAO,L1,Ctx,545.6381118881119,608.2902097902098
Td012,7D,MCAO,L1,Ctx,808.857800276116,590.2130694891855
Td012,7D,MCAO,L1,Ctx,1816.3060538116592,601.0134529147982
Td012,7D,MCAO,L1,Ctx,1307.0928571428572,609.3642857142858
Td012,7D,MCAO,L1,Ctx,616.681693989071,619.6912568306011
Td012,7D,MCAO,L1,Ctx,1523.2718676122931,616.2529550827423
Td012,7D,MCAO,L1,Ctx,1857.0360635696825,628.2457212713937
Td012,7D,MCAO,L1,Ctx,315.0742049469965,620.7844522968198
Td012,7D,MCAO,L1,Ctx,1693.4518072289156,634.8453815261045
Td012,7D,MCAO,L1,Ctx,317.2510344827586,645.9503448275862
Td012,7D,MCAO,L1,Ctx,1096.0,646.7866666666666
Td012,7D,MCAO,L1,Ctx,861.3745583038869,654.8747703180212
Td012,7D,MCAO,L1,Ctx,1533.0176744186049,649.4725581395348
Td012,7D,MCAO,L1,Ctx,14.648101265822785,654.0658227848102
Td012,7D,MCAO,L1,Ctx,1763.2379310344827,654.3620689655172
Td012,7D,MCAO,L1,Ctx,1502.0306748466255,669.0789877300614
Td012,7D,MCAO,L1,Ctx,1742.3155241935483,672.875
Td012,7D,MCAO,L1,Ctx,120.22818791946308,657.76677852349
Td012,7D,MCAO,L1,Ctx,524.8655492154065,668.913694721826
Td012,7D,MCAO,L1,Ctx,1424.502824858757,671.4971751412429
Td012,7D,MCAO,L1,Ctx,1194.1325536062377,672.8927875243664
Td012,7D,MCAO,L1,Ctx,1292.634241245136,678.0155642023346
Td012,7D,MCAO,L1,Ctx,942.9303482587064,682.7437810945273
Td012,7D,MCAO,L1,Ctx,1052.4265842349305,684.9165378670788
Td012,7D,MCAO,L1,Ctx,105.85141509433964,692.1344339622641
Td012,7D,MCAO,L1,Ctx,1864.167525773196,689.0360824742268
Td012,7D,MCAO,L1,Ctx,193.8799753162604,691.8395556926874
Td012,7D,MCAO,L1,Ctx,815.8764705882353,705.0058823529412
Td012,7D,MCAO,L1,Ctx,998.818376068376,704.5448717948718
Td012,7D,MCAO,L1,Ctx,330.1013450526036,711.0727127447063
Td012,7D,MCAO,L1,Ctx,1750.916461916462,712.2063882063882
Td012,7D,MCAO,L1,Ctx,1322.4063893016344,720.277117384844
Td012,7D,MCAO,L1,Ctx,1131.9786135693216,718.9137168141593
Td012,7D,MCAO,L1,Ctx,703.6780045351474,730.0907029478458
Td012,7D,MCAO,L1,Ctx,1030.426204819277,734.558734939759
Td012,7D,MCAO,L1,Ctx,743.48322147651,756.427293064877
Td012,7D,MCAO,L1,Ctx,1925.6768149882903,734.8103044496487
Td012,7D,MCAO,L1,Ctx,840.776119402985,750.1888059701492
Td012,7D,MCAO,L1,Ctx,487.6493902439024,758.4115853658536
Td012,7D,MCAO,L1,Ctx,540.7465818759937,763.2454689984102
Td012,7D,MCAO,L1,Ctx,1038.2402402402402,775.9489489489489
Td012,7D,MCAO,L1,Ctx,440.52514741588624,767.5060700659036
Td012,7D,MCAO,L1,Ctx,1166.7848443843031,769.1238159675237
Td012,7D,MCAO,L1,Ctx,1206.623745819398,771.0267558528428
Td012,7D,MCAO,L1,Ctx,1370.0307692307692,771.7296703296703
Td012,7D,MCAO,L1,Ctx,1116.6783673469388,773.6951020408163
Td012,7D,MCAO,L1,Ctx,1921.1301587301589,772.4666666666667
Td012,7D,MCAO,L1,Ctx,1852.1838351822505,780.7416798732171
Td012,7D,MCAO,L1,Ctx,600.656050955414,790.056050955414
Td012,7D,MCAO,L1,Ctx,698.5561622464899,801.4040561622464
Td012,7D,MCAO,L1,Ctx,673.1073985680191,800.3579952267303
Td012,7D,MCAO,L1,Ctx,486.9787234042553,795.3413120567376
Td012,7D,MCAO,L1,Ctx,336.4480636060528,804.8822775070531
Td012,7D,MCAO,L1,Ctx,223.8193998867711,804.4997169277223
Td012,7D,MCAO,L1,Ctx,1220.786111111111,807.5027777777777
Td012,7D,MCAO,L1,Ctx,796.095207253886,810.1949481865284
Td012,7D,MCAO,L1,Ctx,852.0263157894736,815.2131578947368
Td012,7D,MCAO,L1,Ctx,1117.9693140794225,818.4494584837545
Td012,7D,MCAO,L1,Ctx,642.0810616929699,823.9992826398852
Td012,7D,MCAO,L1,Ctx,169.2694821518351,847.0553041729512
Td012,7D,MCAO,L1,Ctx,738.1547277936962,830.6532951289398
Td012,7D,MCAO,L1,Ctx,1092.716738197425,844.9270386266095
Td012,7D,MCAO,L1,Ctx,678.9233128834355,851.7791411042945
Td012,7D,MCAO,L1,Ctx,1798.7642679900744,850.5397022332506
Td012,7D,MCAO,L1,Ctx,592.5911047345768,853.609756097561
Td012,7D,MCAO,L1,Ctx,837.6243654822335,859.2842639593908
Td012,7D,MCAO,L1,Ctx,863.3530927835052,864.4922680412371
Td012,7D,MCAO,L1,Ctx,1827.5601173020527,865.4340175953079
Td012,7D,MCAO,L1,Ctx,1360.4073748902547,882.9828797190518
Td012,7D,MCAO,L1,Ctx,198.59556574923548,890.9938837920489
Td012,7D,MCAO,L1,Ctx,1133.3644688644688,889.9084249084249
Td012,7D,MCAO,L1,Ctx,142.56671779141104,913.5421779141104
Td012,7D,MCAO,L1,Ctx,236.7744209466264,898.9909365558913
Td012,7D,MCAO,L1,Ctx,757.4314159292036,888.737610619469
Td012,7D,MCAO,L1,Ctx,903.6269113149848,904.5351681957188
Td012,7D,MCAO,L1,Ctx,1804.538745387454,915.5442804428044
Td012,7D,MCAO,L1,Ctx,1127.316593886463,913.9017467248908
Td012,7D,MCAO,L1,Ctx,1852.5477252453168,906.9384478144514
Td012,7D,MCAO,L1,Ctx,1468.2811881188118,915.0544554455446
Td012,7D,MCAO,L1,Ctx,178.03096234309623,922.905439330544
Td012,7D,MCAO,L1,Ctx,451.9310793237971,917.0322496749023
Td012,7D,MCAO,L1,Ctx,1638.2201291711517,943.4445640473627
Td012,7D,MCAO,L1,Ctx,168.1837899543379,955.1552511415524
Td012,7D,MCAO,L1,Ctx,1116.2540834845736,943.174228675136
Td012,7D,MCAO,L1,Ctx,599.9269709543569,953.0746887966804
Td012,7D,MCAO,L1,Ctx,351.30668604651163,971.7125726744188
Td012,7D,MCAO,L1,Ctx,1560.2432432432431,966.7657657657658
Td012,7D,MCAO,L1,Ctx,535.391011235955,980.9752808988763
Td012,7D,MCAO,L1,Ctx,832.8260572987722,981.0075034106412
Td012,7D,MCAO,L1,Ctx,713.0963172804533,982.226628895184
Td012,7D,MCAO,L1,Ctx,1467.2881578947367,979.9973684210528
Td012,7D,MCAO,L1,Ctx,507.4320241691843,986.5891238670696
Td012,7D,MCAO,L1,Ctx,109.08884297520662,996.181818181818
Td012,7D,MCAO,L1,Ctx,603.8091397849462,994.782258064516
Td012,7D,MCAO,L1,Ctx,379.33576642335765,1005.3576642335768
Td012,7D,MCAO,L1,Ctx,676.3542021924483,1008.7218026796588
Td012,7D,MCAO,L1,Ctx,1628.6788290199406,1010.8580823080188
Td012,7D,MCAO,L1,Ctx,1258.2593703148425,1001.551724137931
Td012,7D,MCAO,L1,Ctx,499.50677506775065,1012.349593495935
Td012,7D,MCAO,L1,Ctx,1455.8566878980891,1010.5374203821656
Td012,7D,MCAO,L1,Ctx,423.643823264202,1010.2714156898106
Td012,7D,MCAO,L1,Ctx,1396.502840909091,1022.3778409090908
Td012,7D,MCAO,L1,Ctx,117.98816568047336,1023.7613412228797
Td012,7D,MCAO,L1,Ctx,180.71443037974683,1023.8718987341772
Td012,7D,MCAO,L1,Ctx,932.670871559633,1030.8532110091744
Td012,7D,MCAO,L1,Ctx,507.787860208461,1045.9368485591665
Td012,7D,MCAO,L1,Ctx,1442.2495867768596,1049.1619834710743
Td012,7D,MCAO,L1,Ctx,1271.492652745553,1054.5220417633411
Td012,7D,MCAO,L1,Ctx,1638.4038623005877,1072.5188916876575
Td012,7D,MCAO,L1,Ctx,1833.23224852071,1045.6649408284025
Td012,7D,MCAO,L1,Ctx,105.2618613138686,1066.4890510948906
Td012,7D,MCAO,L1,Ctx,932.074168797954,1081.3350383631714
Td012,7D,MCAO,L1,Ctx,1302.113924050633,1084.9785783836417
Td012,7D,MCAO,L1,Ctx,1801.3836040216552,1075.0170146945088
Td012,7D,MCAO,L1,Ctx,1887.673165137615,1075.88876146789
Td012,7D,MCAO,L1,Ctx,1464.8461538461538,1078.034188034188
Td012,7D,MCAO,L1,Ctx,167.10697230181472,1079.0019102196752
Td012,7D,MCAO,L1,Ctx,455.0642750373692,1079.4857997010463
Td012,7D,MCAO,L1,Ctx,1759.059696875967,1095.919270027838
Td012,7D,MCAO,L1,Ctx,1489.8723076923077,1097.043076923077
Td012,7D,MCAO,L1,Ctx,1517.700906344411,1100.7764350453172
Td012,7D,MCAO,L1,Ctx,1540.8628048780488,1106.2286585365853
Td012,7D,MCAO,L1,Ctx,698.180055401662,1123.498859377546
Td012,7D,MCAO,L1,Ctx,1699.934235314266,1129.400068504881
Td012,7D,MCAO,L1,Ctx,1163.7511312217196,1119.6877828054298
Td012,7D,MCAO,L1,Ctx,982.9102880658436,1119.611522633745
Td012,7D,MCAO,L1,Ctx,840.8591549295775,1139.0384122919334
Td012,7D,MCAO,L1,Ctx,303.0374064837905,1138.3998337489609
Td012,7D,MCAO,L1,Ctx,1204.6979166666667,1141.0390625
Td012,7D,MCAO,L1,Ctx,1800.1496062992126,1145.0608446671438
Td012,7D,MCAO,L1,Ctx,883.6122004357298,1163.512854030501
Td012,7D,MCAO,L1,Ctx,1351.7453476983349,1168.404015670911
Td012,7D,MCAO,L1,Ctx,1837.3968938740293,1176.4357204486626
Td012,7D,MCAO,L1,Ctx,1063.4653312788903,1179.5662557781202
Td012,7D,MCAO,L1,Ctx,250.29804560260587,1180.6938110749186
Td012,7D,MCAO,L1,Ctx,212.97241379310344,1187.7862068965517
Td012,7D,MCAO,L1,Ctx,1187.2985074626863,1196.375621890547
Td012,7D,MCAO,L1,Ctx,1304.0731840524304,1203.645548880393
Td012,7D,MCAO,L1,Ctx,464.6127090301004,1205.1451505016723
Td012,7D,MCAO,L1,Ctx,1092.036402569593,1203.5781584582442
Td012,7D,MCAO,L1,Ctx,1219.9609634551496,1202.6594684385382
Td012,7D,MCAO,L1,Ctx,1692.404255319149,1201.0838548185232
Td012,7D,MCAO,L1,Ctx,782.3347547974414,1198.771855010661
Td012,7D,MCAO,L1,Ctx,359.67237040764974,1206.1016607951683
Td012,7D,MCAO,L1,Ctx,996.938080495356,1206.796697626419
Td012,7D,MCAO,L1,Ctx,224.166149068323,1215.5892857142858
Td012,7D,MCAO,L1,Ctx,969.7441860465116,1213.112701252236
Td012,7D,MCAO,L1,Ctx,537.6164794007491,1213.27265917603
Td012,7D,MCAO,L1,Ctx,75.24309392265194,1215.7099447513813
Td012,7D,MCAO,L1,Ctx,1157.9692307692308,1223.9323076923076
Td012,7D,MCAO,L1,Ctx,1281.6953125,1234.537109375
Td012,7D,MCAO,L1,Ctx,1875.8294736842104,1231.9473684210527
Td012,7D,MCAO,L1,Ctx,1910.45114213198,1235.1154822335025
Td012,7D,MCAO,L1,Ctx,1332.0597889800704,1249.801875732708
Td012,7D,MCAO,L1,Ctx,1103.68400621118,1234.7686335403728
Td012,7D,MCAO,L1,Ctx,760.7317596566523,1239.9406294706723
Td012,7D,MCAO,L1,Ctx,347.10956175298804,1252.8247011952192
Td012,7D,MCAO,L1,Ctx,1400.4517906336089,1256.8429752066115
Td012,7D,MCAO,L1,Ctx,1430.155172413793,1257.9099616858236
Td012,7D,MCAO,L1,Ctx,1277.7809278350514,1262.7319587628865
Td012,7D,MCAO,L1,Ctx,503.92833607907744,1268.7652388797364
Td012,7D,MCAO,L1,Ctx,1799.751586780477,1270.286495950974
Td012,7D,MCAO,L1,Ctx,1177.6560846560849,1274.3089947089948
Td012,7D,MCAO,L1,Ctx,1850.8367250354945,1295.6180785612871
Td012,7D,MCAO,L1,Ctx,1232.9728915662652,1297.4066265060242
Td012,7D,MCAO,L1,Ctx,347.4018987341772,1292.0055379746836
Td012,7D,MCAO,L1,Ctx,688.5925432756325,1291.4553928095872
Td012,7D,MCAO,L1,Ctx,1264.0557620817845,1303.916356877323
Td012,7D,MCAO,L1,Ctx,1033.5116279069769,1308.8875968992247
Td012,7D,MCAO,L1,Ctx,786.9367088607595,1309.5917721518988
Td012,7D,MCAO,L1,Ctx,818.8445475638051,1319.9095127610208
Td012,7D,MCAO,L1,Ctx,363.30712979890313,1324.9360146252286
Td012,7D,MCAO,L1,Ctx,1573.745042492918,1328.5382436260622
Td012,7D,MCAO,L1,Ctx,210.26898047722344,1329.3644251626897
Td012,7D,MCAO,L1,Ctx,1530.4620829120324,1333.9828109201214
Td012,7D,MCAO,L1,Ctx,698.3976858256823,1348.063639793737
Td012,7D,MCAO,L1,Ctx,360.9411764705882,1357.548563611491
Td012,7D,MCAO,L1,Ctx,532.5731707317074,1347.205574912892
Td012,7D,MCAO,L1,Ctx,1630.0413492927094,1353.552774755169
Td012,7D,MCAO,L1,Ctx,1839.698224852071,1361.48224852071
Td012,7D,MCAO,L1,Ctx,496.4898785425101,1362.9317524580683
Td012,7D,MCAO,L1,Ctx,1126.64020731042,1367.887343153301
Td012,7D,MCAO,L1,Ctx,1316.224123182207,1359.775876817793
Td012,7D,MCAO,L1,Ctx,462.03225806451616,1372.9791271347249
Td012,7D,MCAO,L1,Ctx,1519.160726294553,1376.0134498991258
Td012,7D,MCAO,L1,Ctx,1611.6361996392063,1393.8695129284426
Td012,7D,MCAO,L1,Ctx,635.6728183495914,1398.7785394147113
Td012,7D,MCAO,L1,Ctx,1367.1315699072484,1378.9302645139128
Td012,7D,MCAO,L1,Ctx,1815.2016645326505,1390.024327784891
Td012,7D,MCAO,L1,Ctx,516.8885869565217,1395.6059782608695
Td012,7D,MCAO,L1,Ctx,1410.8494318181818,1402.5231331168832
Td012,7D,MCAO,L1,Ctx,87.77812995245642,1392.5895404120445
Td012,7D,MCAO,L1,Ctx,1529.988035892323,1407.8963110667996
Td012,7D,MCAO,L1,Ctx,975.0506776664704,1401.2221567472009
Td012,7D,MCAO,L1,Ctx,376.6794117647059,1413.9882352941177
Td012,7D,MCAO,L1,Ctx,1483.756906077348,1409.2762430939226
Td012,7D,MCAO,L1,Ctx,1571.1851162790697,1408.1293023255814
Td012,7D,MCAO,L1,Ctx,1144.5,1420.311320754717
Td012,7D,MCAO,L1,Ctx,1297.731983805668,1416.3797570850202
Td012,7D,MCAO,L1,Ctx,1635.1850443599494,1424.5652724968315
Td012,7D,MCAO,L1,Ctx,158.56521739130434,1423.1105590062111
Td012,7D,MCAO,L1,Ctx,11.577105014191106,1429.2904446546831
Td012,7D,MCAO,L1,Ctx,496.7328094302554,1424.738703339882
Td012,7D,MCAO,L1,Ctx,587.4971857410882,1430.485928705441
Td012,7D,MCAO,L1,Ctx,191.8504273504273,1443.454415954416
Td012,7D,MCAO,L1,Ctx,816.1889081455806,1448.0918544194108
Td012,7D,MCAO,L1,Ctx,1515.642857142857,1444.17439703154
Td012,7D,MCAO,L1,Ctx,777.7862232779097,1450.836104513064
Td012,7D,MCAO,L1,Ctx,83.49868305531167,1450.2151009657591
Td012,7D,MCAO,L1,Ctx,137.0212765957447,1449.8773466833543
Td012,7D,MCAO,L1,Ctx,376.82163742690057,1452.678362573099
Td012,7D,MCAO,L1,Ctx,461.7923854848305,1448.3616894705533
Td012,7D,MCAO,L1,Ctx,968.1990456714384,1442.1267893660531
Td012,7D,MCAO,L1,Ctx,1166.4162436548224,1450.1700507614214
Td012,7D,MCAO,L1,Peri,120.67514124293784,20.347457627118644
Td012,7D,MCAO,L1,Peri,1855.760683760684,19.68945868945869
Td012,7D,MCAO,L1,Peri,444.8825396825397,37.319047619047616
Td012,7D,MCAO,L1,Peri,1710.8007159904537,31.640811455847256
Td012,7D,MCAO,L1,Peri,610.0189125295508,56.16075650118204
Td012,7D,MCAO,L1,Peri,1165.549872122762,77.08695652173913
Td012,7D,MCAO,L1,Peri,1731.6206056387052,83.19631047685347
Td012,7D,MCAO,L1,Peri,1901.5415117719951,124.32280049566296
Td012,7D,MCAO,L1,Peri,424.28164556962025,166.74367088607596
Td012,7D,MCAO,L1,Peri,136.18975903614458,180.15963855421683
