"","MouseID","DPI","Condition","Class","X","Y"
"9","Td40","30D","MCAO","Positive",2495.1,3738.6
"10","Td40","30D","MCAO","Positive",2413.1,3469.1
"11","Td40","30D","MCAO","Positive",2258,4123.7
"12","Td40","30D","MCAO","Positive",2347.7,4349.1
"13","Td40","30D","MCAO","Positive",2079.7,3462.1
"14","Td40","30D","MCAO","Positive",2125.2,3641.3
"15","Td40","30D","MCAO","Positive",3003.7,2361.4
"16","Td40","30D","MCAO","Positive",2513.1,4163.8
"17","Td40","30D","MCAO","Positive",2606.1,3657.2
"18","Td40","30D","MCAO","Positive",2294.2,4255.9
"19","Td40","30D","MCAO","Positive",3105,3213.2
"20","Td40","30D","MCAO","Positive",2038.7,3273.9
"21","Td40","30D","MCAO","Positive",2268.4,4970
"22","Td40","30D","MCAO","Positive",2795.6,3056.2
"23","Td40","30D","MCAO","Positive",2495.5,3602.4
"24","Td40","30D","MCAO","Positive",2510,3636.8
"25","Td40","30D","MCAO","Positive",2480.4,4298.9
"26","Td40","30D","MCAO","Positive",3171.7,3718
"27","Td40","30D","MCAO","Positive",2708,3776.9
"28","Td40","30D","MCAO","Positive",2205.5,3848
"29","Td40","30D","MCAO","Positive",2508,4038.5
"30","Td40","30D","MCAO","Positive",2647,2660.1
"31","Td40","30D","MCAO","Positive",3208,3221
"32","Td40","30D","MCAO","Positive",1956.6,3591.8
"33","Td40","30D","MCAO","Positive",2257.3,3837.3
"34","Td40","30D","MCAO","Positive",2924.2,1037.8
"35","Td40","30D","MCAO","Positive",2885.2,1186.9
"36","Td40","30D","MCAO","Positive",2229.2,5072.2
"37","Td40","30D","MCAO","Positive",2251.3,4188.5
"38","Td40","30D","MCAO","Positive",1914.6,3029.6
"39","Td40","30D","MCAO","Positive",1595.3,3488
"40","Td40","30D","MCAO","Positive",1313.4,2306.4
"41","Td40","30D","MCAO","Positive",2192,3890.2
"42","Td40","30D","MCAO","Positive",2293.5,4216.6
"43","Td40","30D","MCAO","Positive",1930.4,3594.6
"44","Td40","30D","MCAO","Positive",2661.6,3448.1
"45","Td40","30D","MCAO","Positive",3199.7,5576.5
"46","Td40","30D","MCAO","Positive",2877,3112
"47","Td40","30D","MCAO","Positive",1912.2,3366.3
"48","Td40","30D","MCAO","Positive",1829.2,3194.9
"49","Td40","30D","MCAO","Positive",2026.1,3294.2
"50","Td40","30D","MCAO","Positive",2147.8,3910.1
"51","Td40","30D","MCAO","Positive",2765.3,4214.3
"52","Td40","30D","MCAO","Positive",3073.8,3300.8
"53","Td40","30D","MCAO","Positive",2759.9,4038.3
"54","Td40","30D","MCAO","Positive",2527.4,3804.5
"55","Td40","30D","MCAO","Positive",2300.2,3627.8
"56","Td40","30D","MCAO","Positive",2360.7,3876.4
"57","Td40","30D","MCAO","Positive",2951,3608.6
"58","Td40","30D","MCAO","Positive",2041.6,3249
"59","Td40","30D","MCAO","Positive",2107.5,3897
"60","Td40","30D","MCAO","Positive",2525.4,1038.1
"61","Td40","30D","MCAO","Positive",2168.3,4985.1
"62","Td40","30D","MCAO","Positive",2249.8,1348.7
"63","Td40","30D","MCAO","Positive",2979.9,3969.3
"64","Td40","30D","MCAO","Positive",1909.6,3331.9
"65","Td40","30D","MCAO","Positive",2266.8,5076.2
"66","Td40","30D","MCAO","Positive",1996.1,3361.7
"67","Td40","30D","MCAO","Positive",2681.5,2788.3
"68","Td40","30D","MCAO","Positive",2318.7,3524.8
"69","Td40","30D","MCAO","Positive",2065.7,3755.8
"70","Td40","30D","MCAO","Positive",2970.8,3914.6
"71","Td40","30D","MCAO","Positive",2343.6,3687.1
"72","Td40","30D","MCAO","Positive",2596.7,4268.9
"73","Td40","30D","MCAO","Positive",2539.3,4404.7
"74","Td40","30D","MCAO","Positive",1929.6,3442.3
"75","Td40","30D","MCAO","Positive",2632.1,4086.8
"76","Td40","30D","MCAO","Positive",1736.8,3360
"77","Td40","30D","MCAO","Positive",2032.1,3521.7
"78","Td40","30D","MCAO","Positive",3054.2,4731.6
"79","Td40","30D","MCAO","Positive",2374.8,3782.6
"80","Td40","30D","MCAO","Positive",1582.9,2427.6
"81","Td40","30D","MCAO","Positive",2322.7,4605
"82","Td40","30D","MCAO","Positive",2337.7,4978.7
"83","Td40","30D","MCAO","Positive",3038.9,2933.1
"84","Td40","30D","MCAO","Positive",2627.7,4004.4
"85","Td40","30D","MCAO","Positive",2559.5,3385
"86","Td40","30D","MCAO","Positive",2337,3898.2
"87","Td40","30D","MCAO","Positive",2342.3,4793
"88","Td40","30D","MCAO","Positive",3140.4,4766.6
"89","Td40","30D","MCAO","Positive",3249.5,5626.4
"90","Td40","30D","MCAO","Positive",2492.3,4355.5
"91","Td40","30D","MCAO","Positive",2940.6,3036.2
"92","Td40","30D","MCAO","Positive",3091.8,904.67
"93","Td40","30D","MCAO","Positive",2533.9,1568.9
"94","Td40","30D","MCAO","Positive",3105.5,1904.5
"95","Td40","30D","MCAO","Positive",2874.3,3961
"96","Td40","30D","MCAO","Positive",2911.8,3910.1
"97","Td40","30D","MCAO","Positive",2374.5,3580.3
"98","Td40","30D","MCAO","Positive",2602.5,3802.8
"99","Td40","30D","MCAO","Positive",2518.6,4232.8
"100","Td40","30D","MCAO","Positive",3243.7,5168.2
"101","Td40","30D","MCAO","Positive",2449.7,4534.1
"102","Td40","30D","MCAO","Positive",2230.9,3597.8
"103","Td40","30D","MCAO","Positive",1912.2,3067.7
"104","Td40","30D","MCAO","Positive",2237.2,3633.4
"105","Td40","30D","MCAO","Positive",3282.8,3640.8
"106","Td40","30D","MCAO","Positive",2607.1,4069.4
"107","Td40","30D","MCAO","Positive",1637.6,3493.2
"108","Td40","30D","MCAO","Positive",2843.4,3271.8
"109","Td40","30D","MCAO","Positive",3174.4,3402.1
"110","Td40","30D","MCAO","Positive",1929,1610.7
"111","Td40","30D","MCAO","Positive",2681.6,5256.8
"112","Td40","30D","MCAO","Positive",1727.5,3330.2
"113","Td40","30D","MCAO","Positive",2949.1,2884.7
"114","Td40","30D","MCAO","Positive",2115.5,3460
"115","Td40","30D","MCAO","Positive",2739.5,3869.7
"116","Td40","30D","MCAO","Positive",2229.9,5006.2
"117","Td40","30D","MCAO","Positive",2143.6,3807.1
"118","Td40","30D","MCAO","Positive",2658.4,4094.8
"119","Td40","30D","MCAO","Positive",2008,3703.2
"120","Td40","30D","MCAO","Positive",2381.4,4187.3
"121","Td40","30D","MCAO","Positive",2751.1,3019.6
"122","Td40","30D","MCAO","Positive",2451.2,4753
"123","Td40","30D","MCAO","Positive",3093.7,3898.8
"124","Td40","30D","MCAO","Positive",2884.6,3685.6
"125","Td40","30D","MCAO","Positive",2852,3593.7
"126","Td40","30D","MCAO","Positive",2271.5,5101.5
"127","Td40","30D","MCAO","Positive",2971.2,3390.9
"128","Td40","30D","MCAO","Positive",2330.7,3759.3
"129","Td40","30D","MCAO","Positive",2985.1,2404.6
"130","Td40","30D","MCAO","Positive",2396.2,4006.7
"131","Td40","30D","MCAO","Positive",2283.9,5039
"132","Td40","30D","MCAO","Positive",2487.1,3559.6
"133","Td40","30D","MCAO","Positive",2535.6,2760.9
"134","Td40","30D","MCAO","Positive",2192.4,3659.6
"135","Td40","30D","MCAO","Positive",2445,3415.9
"136","Td40","30D","MCAO","Positive",2305,4968.1
"137","Td40","30D","MCAO","Positive",2024.2,3580.8
"138","Td40","30D","MCAO","Positive",2628.7,3905.5
"139","Td40","30D","MCAO","Positive",2327.5,4152.2
"140","Td40","30D","MCAO","Positive",2571.4,3833.2
"141","Td40","30D","MCAO","Positive",2543.2,3141.2
"142","Td40","30D","MCAO","Positive",2318.2,3817.4
"143","Td40","30D","MCAO","Positive",2505.5,4645.8
"144","Td40","30D","MCAO","Positive",2316.6,3706.4
"145","Td40","30D","MCAO","Positive",1971.4,3633
"146","Td40","30D","MCAO","Positive",2317.2,4868.2
"147","Td40","30D","MCAO","Positive",2580.2,3632.3
"148","Td40","30D","MCAO","Positive",2446.4,3724
"149","Td40","30D","MCAO","Positive",2636.6,3314.7
"150","Td40","30D","MCAO","Positive",2363.9,2394.1
"151","Td40","30D","MCAO","Positive",3349.7,6151.5
"152","Td40","30D","MCAO","Positive",2597.5,4196.4
"153","Td40","30D","MCAO","Positive",2693.5,3997.5
"154","Td40","30D","MCAO","Positive",2463.2,2239.7
"155","Td40","30D","MCAO","Positive",2507.6,4445
"156","Td40","30D","MCAO","Positive",2740.7,3788.1
"157","Td40","30D","MCAO","Positive",2120.1,3760.4
"158","Td40","30D","MCAO","Positive",2510.4,3759.4
"159","Td40","30D","MCAO","Positive",2217.3,4530.5
"160","Td40","30D","MCAO","Positive",2548.6,3622.1
"161","Td40","30D","MCAO","Positive",2217.5,4037.7
"162","Td40","30D","MCAO","Positive",2539.3,3854.2
"163","Td40","30D","MCAO","Positive",1680,1975.6
"164","Td40","30D","MCAO","Positive",2581.8,3881.5
"165","Td40","30D","MCAO","Positive",1787.2,3237.6
"166","Td40","30D","MCAO","Positive",2168.9,3761.6
"167","Td40","30D","MCAO","Positive",1333,1946.7
"168","Td40","30D","MCAO","Positive",2493.7,3303.7
"169","Td40","30D","MCAO","Positive",2510.6,3453.2
"170","Td40","30D","MCAO","Positive",2424.2,4089.9
"171","Td40","30D","MCAO","Positive",2196.5,4991
"172","Td40","30D","MCAO","Positive",2369.3,4435.7
"173","Td40","30D","MCAO","Positive",2550.6,4325.9
"174","Td40","30D","MCAO","Positive",2397.8,3633.6
"175","Td40","30D","MCAO","Positive",2739.2,3079.3
"176","Td40","30D","MCAO","Positive",3235.4,2193
"177","Td40","30D","MCAO","Positive",2830.4,3964.8
"178","Td40","30D","MCAO","Positive",2635.6,3466.9
"179","Td40","30D","MCAO","Positive",2448.1,3546.4
"180","Td40","30D","MCAO","Positive",2471.1,4432.3
"181","Td40","30D","MCAO","Positive",2546,4274.1
"182","Td40","30D","MCAO","Positive",3163.2,3373.1
"183","Td40","30D","MCAO","Positive",1866,3268.9
"184","Td40","30D","MCAO","Positive",2388.4,4888.5
"185","Td40","30D","MCAO","Positive",2477.6,3430.2
"186","Td40","30D","MCAO","Positive",2252.4,3745.6
"187","Td40","30D","MCAO","Positive",2466.5,3105.8
"188","Td40","30D","MCAO","Positive",2239.5,5134
"189","Td40","30D","MCAO","Positive",2954.7,4013.5
"190","Td40","30D","MCAO","Positive",2799.2,3538.1
"191","Td40","30D","MCAO","Positive",2110,3803.7
"192","Td40","30D","MCAO","Positive",2277.7,3993.6
"193","Td40","30D","MCAO","Positive",2166.3,3578
"194","Td40","30D","MCAO","Positive",2842,3013.8
"195","Td40","30D","MCAO","Negative",3354.6,1198.8
"196","Td40","30D","MCAO","Positive",2793.7,3622.9
"197","Td40","30D","MCAO","Positive",2374.1,4320.5
"198","Td40","30D","MCAO","Positive",2363.4,4832
"199","Td40","30D","MCAO","Positive",2441.8,3618.2
"200","Td40","30D","MCAO","Positive",2640.1,3742.4
"201","Td40","30D","MCAO","Positive",2702,4030.4
"202","Td40","30D","MCAO","Positive",2412.3,4525.5
"203","Td40","30D","MCAO","Positive",2696.6,4080
"204","Td40","30D","MCAO","Positive",1920.9,3399.3
"205","Td40","30D","MCAO","Positive",2611.3,3716.2
"206","Td40","30D","MCAO","Positive",2463.9,3860.6
"207","Td40","30D","MCAO","Positive",2823.1,3496.3
"208","Td40","30D","MCAO","Positive",2519.4,3223.7
"209","Td40","30D","MCAO","Positive",1681.9,2333.6
"210","Td40","30D","MCAO","Positive",2345.8,4921.9
"211","Td40","30D","MCAO","Positive",2921.5,2850.7
"212","Td40","30D","MCAO","Positive",2633.4,3657.3
"213","Td40","30D","MCAO","Positive",2863,2953.5
"214","Td40","30D","MCAO","Positive",2228.1,3518
"215","Td40","30D","MCAO","Positive",2945.2,3779.7
"216","Td40","30D","MCAO","Positive",2731.6,4084.2
"217","Td40","30D","MCAO","Positive",1840.7,3285.4
"218","Td40","30D","MCAO","Positive",2069.8,3535
"219","Td40","30D","MCAO","Positive",2431.9,4485.7
"220","Td40","30D","MCAO","Positive",2502.3,1548.7
"221","Td40","30D","MCAO","Positive",2340.5,3828.9
"222","Td40","30D","MCAO","Positive",1943,3317.6
"223","Td40","30D","MCAO","Positive",2469.6,3911.1
"224","Td40","30D","MCAO","Positive",3355,5693
"225","Td40","30D","MCAO","Positive",1876.2,1549.3
"226","Td40","30D","MCAO","Positive",2559.5,3438.2
"227","Td40","30D","MCAO","Positive",2398.6,4251.8
"228","Td40","30D","MCAO","Positive",2318.6,4016.7
"229","Td40","30D","MCAO","Positive",2432.2,3756.3
"230","Td40","30D","MCAO","Positive",2515.6,4076.1
"231","Td40","30D","MCAO","Positive",2216.4,4076.9
"232","Td40","30D","MCAO","Positive",2379.7,3944.6
"233","Td40","30D","MCAO","Positive",1971.4,3288.4
"234","Td40","30D","MCAO","Positive",3008.5,3867.2
"235","Td40","30D","MCAO","Positive",2439.1,3684.9
"236","Td40","30D","MCAO","Positive",2552.1,3921.6
"237","Td40","30D","MCAO","Positive",2473.6,3772.5
"238","Td40","30D","MCAO","Positive",2231.4,4091.3
"239","Td40","30D","MCAO","Positive",2369.1,4138.2
"240","Td40","30D","MCAO","Positive",2636.2,4135.6
"241","Td40","30D","MCAO","Positive",1854.2,3424.9
"242","Td40","30D","MCAO","Positive",2432.9,4113.6
"243","Td40","30D","MCAO","Positive",2545.4,3894.8
"244","Td40","30D","MCAO","Positive",2633,4226.2
"245","Td40","30D","MCAO","Positive",2394.6,3545.7
"246","Td40","30D","MCAO","Positive",2498.4,1506.5
"247","Td40","30D","MCAO","Positive",1896.3,2815.4
"248","Td40","30D","MCAO","Negative",3303.6,1237.7
"249","Td40","30D","MCAO","Positive",2399.7,5440.2
"250","Td40","30D","MCAO","Positive",2093,3352.8
"251","Td40","30D","MCAO","Positive",2557.9,2813.9
"252","Td40","30D","MCAO","Positive",2173.7,5097.3
"253","Td40","30D","MCAO","Positive",2638.9,4180.2
"254","Td40","30D","MCAO","Positive",1685.7,3515.5
"255","Td40","30D","MCAO","Positive",1845,3364.7
"256","Td40","30D","MCAO","Positive",2332.2,4178.2
