"","MouseID","DPI","ID","X","Y"
"293","Td61","7D",20966,353.35,2647.8
"294","Td61","7D",26023,2947.9,1872.3
"295","Td61","7D",64033,2612,4910.7
"296","Td61","7D",9930,1903.4,1110
"297","Td61","7D",60409,1301.4,5133.2
"298","Td61","7D",4847,1990.2,391.41
"299","Td61","7D",38415,237.06,3545.7
"300","Td61","7D",48984,1578.2,3665.7
"301","Td61","7D",22075,395.02,2850.4
"302","Td61","7D",47917,1643.8,3512.7
"303","Td61","7D",5557,1932.2,538.9
"304","Td61","7D",4598,1916.3,335.86
"305","Td61","7D",51509,1780.7,3972.1
"306","Td61","7D",70899,2357.4,5798.6
"307","Td61","7D",2909,1122.7,1461.9
"308","Td61","7D",2460,779.05,1405.7
"309","Td61","7D",22527,1540.3,2924.3
"310","Td61","7D",3775,1228.3,1578.3
"311","Td61","7D",67600,1740.3,5354.6
"312","Td61","7D",19819,1289.2,2400.7
"313","Td61","7D",11213,2145.3,1288.1
"314","Td61","7D",73087,2166.5,6121.3
"315","Td61","7D",66462,1691.8,5206.6
"316","Td61","7D",60132,1457.8,5063.3
"317","Td61","7D",48845,2904.5,3641.2
"318","Td61","7D",66774,2248.4,5242.8
"319","Td61","7D",73006,1988.8,6090.4
"320","Td61","7D",49725,2080.8,3750
"321","Td61","7D",63954,1947.5,4903.3
"322","Td61","7D",12188,2068.1,1410.8
"323","Td61","7D",22032,1006.8,2847.6
"324","Td61","7D",27072,3010.2,1988.2
"325","Td61","7D",16630,880.97,1948.7
"326","Td61","7D",63573,2881.5,4853.6
"327","Td61","7D",37626,1342.2,3436.4
"328","Td61","7D",71389,2533.2,5850.8
"329","Td61","7D",58496,1385.8,4797.4
"330","Td61","7D",56213,2656.9,4509.8
"331","Td61","7D",21004,1122.6,2656.1
"332","Td61","7D",30938,2078.9,2387.3
"333","Td61","7D",68630,1700.9,5492.7
"334","Td61","7D",1969,1477.1,1325.5
"335","Td61","7D",17109,595.66,2009.7
"336","Td61","7D",66670,2007.5,5232.3
"337","Td61","7D",17350,769.84,2036.8
"338","Td61","7D",18385,1424.2,2173.1
"339","Td61","7D",10215,1712.7,1140.4
"340","Td61","7D",17512,1074.7,2059.1
"341","Td61","7D",37004,869.36,3330.7
"342","Td61","7D",22432,353.99,2911.1
"343","Td61","7D",21867,536,2816
"344","Td61","7D",38017,975.87,3495.3
"345","Td61","7D",44021,1178.8,4510.4
"346","Td61","7D",13101,2201.8,1515.9
"347","Td61","7D",17668,1209,2077.7
"348","Td61","7D",62840,2971.7,4769.4
"349","Td61","7D",32995,1948.6,2764.2
"350","Td61","7D",6069,2107.4,615.21
"351","Td61","7D",30420,1640.2,2320.1
"352","Td61","7D",38859,197.42,3617.8
"353","Td61","7D",31060,2887.2,2408.1
"354","Td61","7D",45348,2170.6,3196.4
"355","Td61","7D",1202,1018.8,1178.5
"356","Td61","7D",22263,815.13,2887.5
"357","Td61","7D",19691,950.65,2376.2
"358","Td61","7D",17206,578.31,2020.4
"359","Td61","7D",52545,1984.2,4093.6
"360","Td61","7D",4874,2319.5,395.75
"361","Td61","7D",37780,1075.1,3458.8
