"","MouseID","DPI","Condition","Class","X","Y"
"3","Td78","3D","MCAO","Positive",1616.9,2708.1
"4","Td78","3D","MCAO","Positive",4828.9,5073.1
"5","Td78","3D","MCAO","Positive",2397.8,4612.8
"6","Td78","3D","MCAO","Positive",1536.2,1264
"7","Td78","3D","MCAO","Positive",3690.4,5259.8
"8","Td78","3D","MCAO","Positive",3678.2,1987.3
"9","Td78","3D","MCAO","Positive",3523.6,357.55
"10","Td78","3D","MCAO","Positive",3627.7,280.9
"11","Td78","3D","MCAO","Positive",1408.1,1460
"12","Td78","3D","MCAO","Positive",1038.4,3497.9
"13","Td78","3D","MCAO","Positive",3393.6,4426.6
"14","Td78","3D","MCAO","Positive",3463.5,4670.6
"15","Td78","3D","MCAO","Positive",3422.3,3788.1
"16","Td78","3D","MCAO","Positive",4897.7,2245.5
"17","Td78","3D","MCAO","Positive",3709.5,2754.8
"18","Td78","3D","MCAO","Positive",4773.2,5070.3
"19","Td78","3D","MCAO","Positive",2569.9,5266.3
"20","Td78","3D","MCAO","Positive",2383.8,5293
"21","Td78","3D","MCAO","Positive",2841.3,944.82
"22","Td78","3D","MCAO","Positive",2082.6,1028.4
"23","Td78","3D","MCAO","Positive",4751.5,4925.3
"24","Td78","3D","MCAO","Positive",1658.2,2059.9
"25","Td78","3D","MCAO","Positive",4966.9,3442.5
"26","Td78","3D","MCAO","Positive",1701.8,1097.8
"27","Td78","3D","MCAO","Positive",1454.5,1328.8
"28","Td78","3D","MCAO","Positive",2676.4,5836.8
"29","Td78","3D","MCAO","Positive",4159.1,3148.9
"30","Td78","3D","MCAO","Positive",3493.3,3829.2
"31","Td78","3D","MCAO","Positive",3730.6,572.73
"32","Td78","3D","MCAO","Positive",3527.3,3795.5
"33","Td78","3D","MCAO","Positive",1583.7,3292.3
"34","Td78","3D","MCAO","Positive",4016.1,1057.4
"35","Td78","3D","MCAO","Positive",2565.6,5150.5
"36","Td78","3D","MCAO","Positive",3211.8,5882.8
"37","Td78","3D","MCAO","Positive",3820.4,726.05
"38","Td78","3D","MCAO","Positive",2005.3,2410
"39","Td78","3D","MCAO","Positive",2795.9,4447.3
"40","Td78","3D","MCAO","Positive",1485.4,4836.6
"41","Td78","3D","MCAO","Positive",1464.8,4315.5
"42","Td78","3D","MCAO","Positive",3842.8,5563.6
"43","Td78","3D","MCAO","Positive",1957.5,5191
"44","Td78","3D","MCAO","Positive",3633.1,1249.4
"45","Td78","3D","MCAO","Positive",2239.2,4131.6
"46","Td78","3D","MCAO","Positive",3977.9,2458.5
"47","Td78","3D","MCAO","Positive",1555.2,1403.7
"48","Td78","3D","MCAO","Positive",4791.3,1912.1
"49","Td78","3D","MCAO","Positive",4617.7,5045.1
"50","Td78","3D","MCAO","Positive",3792.5,4205.5
"51","Td78","3D","MCAO","Positive",4141.8,2035.1
"52","Td78","3D","MCAO","Positive",2625.8,657.03
"53","Td78","3D","MCAO","Positive",3195.7,3711
"54","Td78","3D","MCAO","Positive",4755.2,1406.6
"55","Td78","3D","MCAO","Positive",1969,871.16
"56","Td78","3D","MCAO","Positive",1501.7,1276.7
"57","Td78","3D","MCAO","Positive",1940,882.31
"58","Td78","3D","MCAO","Positive",4220.7,2228.9
"59","Td78","3D","MCAO","Positive",4871.3,2730
"60","Td78","3D","MCAO","Positive",4575.1,3958.6
"61","Td78","3D","MCAO","Positive",4808.8,1952.6
"62","Td78","3D","MCAO","Positive",3014.2,5963.1
"63","Td78","3D","MCAO","Positive",1091.6,3252.1
"64","Td78","3D","MCAO","Positive",1694.5,4420.6
"65","Td78","3D","MCAO","Positive",3578.6,5385.5
"66","Td78","3D","MCAO","Positive",2678.2,4456.1
"67","Td78","3D","MCAO","Positive",4897.5,2509.9
"68","Td78","3D","MCAO","Positive",1799.7,4979.8
"69","Td78","3D","MCAO","Positive",4007.1,892.96
"70","Td78","3D","MCAO","Positive",3113.9,2684.1
"71","Td78","3D","MCAO","Positive",957.62,3223.3
"72","Td78","3D","MCAO","Positive",4558.2,3523.5
"73","Td78","3D","MCAO","Positive",3095.7,6026.5
"74","Td78","3D","MCAO","Positive",1282.8,2873
"75","Td78","3D","MCAO","Positive",2737.6,1580
"76","Td78","3D","MCAO","Positive",2378.4,841.46
"77","Td78","3D","MCAO","Positive",4697.1,3119.5
"78","Td78","3D","MCAO","Positive",4278.8,1843.4
"79","Td78","3D","MCAO","Positive",2568,3889.1
"80","Td78","3D","MCAO","Positive",3923.6,72.64
"81","Td78","3D","MCAO","Positive",2271.9,834.12
"82","Td78","3D","MCAO","Positive",1240.4,3642.2
"83","Td78","3D","MCAO","Positive",3360.8,5445.6
"84","Td78","3D","MCAO","Positive",1445.7,4282.4
"85","Td78","3D","MCAO","Positive",1564.4,4813.5
"86","Td78","3D","MCAO","Positive",2458.2,3964.1
"87","Td78","3D","MCAO","Negative",4170,2219.3
"88","Td78","3D","MCAO","Positive",3165.3,260.74
"89","Td78","3D","MCAO","Positive",2379.2,988.96
"90","Td78","3D","MCAO","Positive",4463.8,4159.7
"91","Td78","3D","MCAO","Positive",2319.3,5206.2
"92","Td78","3D","MCAO","Positive",3199.7,6019.7
"93","Td78","3D","MCAO","Positive",4262.7,4496.6
"94","Td78","3D","MCAO","Positive",3606.1,3510.6
"95","Td78","3D","MCAO","Positive",3395.3,4329.2
"96","Td78","3D","MCAO","Positive",1655,1159.1
"97","Td78","3D","MCAO","Positive",4893.9,2565.1
"98","Td78","3D","MCAO","Positive",3650.9,547.41
"99","Td78","3D","MCAO","Positive",2212.1,4885.2
"100","Td78","3D","MCAO","Positive",3270.4,2032.3
"101","Td78","3D","MCAO","Positive",1412.5,2889.5
"102","Td78","3D","MCAO","Positive",2267.1,964.27
"103","Td78","3D","MCAO","Positive",1240.8,3663.8
"104","Td78","3D","MCAO","Positive",1047.3,2536.7
"105","Td78","3D","MCAO","Positive",2971.7,5837.1
"106","Td78","3D","MCAO","Positive",3241.7,2156.6
"107","Td78","3D","MCAO","Positive",2356.7,5257.3
"108","Td78","3D","MCAO","Positive",4525.8,5896.3
"109","Td78","3D","MCAO","Positive",2138.8,5355
"110","Td78","3D","MCAO","Positive",2660.6,4481.2
"111","Td78","3D","MCAO","Positive",1668.4,3817.9
"112","Td78","3D","MCAO","Negative",1708.5,2572.7
"113","Td78","3D","MCAO","Positive",2521.6,3377.6
"114","Td78","3D","MCAO","Positive",4746.1,1802.3
"115","Td78","3D","MCAO","Positive",3591.7,1267.4
"116","Td78","3D","MCAO","Negative",2166.9,2680.7
"117","Td78","3D","MCAO","Positive",2152.3,2531.1
"118","Td78","3D","MCAO","Positive",1381.8,3893.7
"119","Td78","3D","MCAO","Positive",4150,5410.5
"120","Td78","3D","MCAO","Positive",2461.3,1231.6
"121","Td78","3D","MCAO","Positive",1765.2,2642
"122","Td78","3D","MCAO","Positive",2946,2573.5
"123","Td78","3D","MCAO","Positive",1350.7,1746.9
"124","Td78","3D","MCAO","Positive",2243.4,1842.7
"125","Td78","3D","MCAO","Positive",3221,5693
"126","Td78","3D","MCAO","Positive",4798.3,3489.8
"127","Td78","3D","MCAO","Positive",2569.7,2822.6
"128","Td78","3D","MCAO","Positive",1137.3,2591.6
"129","Td78","3D","MCAO","Positive",3643.5,1993
"130","Td78","3D","MCAO","Positive",1447.9,4018.4
"131","Td78","3D","MCAO","Positive",1880.2,1598.3
"132","Td78","3D","MCAO","Positive",3129.5,4722.8
"133","Td78","3D","MCAO","Positive",3781.6,2538.8
"134","Td78","3D","MCAO","Positive",1498.2,4401.1
"135","Td78","3D","MCAO","Positive",2006.1,2994
"136","Td78","3D","MCAO","Positive",2953,5868.9
"137","Td78","3D","MCAO","Positive",1855.1,1837.1
"138","Td78","3D","MCAO","Positive",3635.8,5009.6
"139","Td78","3D","MCAO","Positive",4527.1,5187.4
"140","Td78","3D","MCAO","Positive",1734.7,4692.2
"141","Td78","3D","MCAO","Positive",4235.9,4221.9
"142","Td78","3D","MCAO","Positive",3093.1,2272
"143","Td78","3D","MCAO","Positive",1406,1275.1
"144","Td78","3D","MCAO","Positive",1422.2,3635
"145","Td78","3D","MCAO","Positive",1932.4,5325.4
"146","Td78","3D","MCAO","Positive",4566.7,3501.2
"147","Td78","3D","MCAO","Positive",1140.3,1935.5
"148","Td78","3D","MCAO","Positive",2771.3,3937.7
"149","Td78","3D","MCAO","Positive",4342,1595.1
"150","Td78","3D","MCAO","Positive",1398.3,4629.8
"151","Td78","3D","MCAO","Positive",2899.8,5725.3
"152","Td78","3D","MCAO","Positive",1355.6,4302.7
"153","Td78","3D","MCAO","Positive",2045.3,5178.9
"154","Td78","3D","MCAO","Negative",2440,2646.7
"155","Td78","3D","MCAO","Positive",3412.7,5743.6
"156","Td78","3D","MCAO","Positive",2520.8,1953.6
"157","Td78","3D","MCAO","Positive",1364.6,2015.9
"158","Td78","3D","MCAO","Positive",3432.1,5901.2
"159","Td78","3D","MCAO","Positive",3671.6,2807.4
"160","Td78","3D","MCAO","Positive",3577.9,4228.4
"161","Td78","3D","MCAO","Positive",3639,5540.8
"162","Td78","3D","MCAO","Positive",2130,1870.5
"163","Td78","3D","MCAO","Positive",4561.2,5605.1
"164","Td78","3D","MCAO","Positive",3485.7,3432.6
"165","Td78","3D","MCAO","Positive",3831.2,2669.6
"166","Td78","3D","MCAO","Positive",1376.7,2507.9
"167","Td78","3D","MCAO","Positive",3465.3,4046.5
"168","Td78","3D","MCAO","Positive",3788.7,2434.6
"169","Td78","3D","MCAO","Positive",1532.2,1223.6
"170","Td78","3D","MCAO","Positive",2623.2,2695
"171","Td78","3D","MCAO","Positive",2499.9,2627.7
"172","Td78","3D","MCAO","Positive",3408.4,5851.3
"173","Td78","3D","MCAO","Positive",3559.9,1919.9
"174","Td78","3D","MCAO","Positive",3899.3,2053
"175","Td78","3D","MCAO","Negative",2613.6,3126.5
"176","Td78","3D","MCAO","Positive",3035.6,513.78
"177","Td78","3D","MCAO","Positive",4801.5,4886.9
"178","Td78","3D","MCAO","Positive",3549.1,3064.6
"179","Td78","3D","MCAO","Positive",4000.1,1851
"180","Td78","3D","MCAO","Positive",3547,5704.5
"181","Td78","3D","MCAO","Positive",1094.3,3236.2
"182","Td78","3D","MCAO","Positive",2732.4,1448.7
"183","Td78","3D","MCAO","Negative",3325.8,2218.8
"184","Td78","3D","MCAO","Positive",4867.5,2119.4
"185","Td78","3D","MCAO","Positive",3853.7,2821.4
"186","Td78","3D","MCAO","Positive",4878.6,2151.4
"187","Td78","3D","MCAO","Positive",3188.1,3742.8
"188","Td78","3D","MCAO","Positive",1916,1246.4
"189","Td78","3D","MCAO","Positive",2256.9,2065.9
"190","Td78","3D","MCAO","Positive",1875.8,3285.3
"191","Td78","3D","MCAO","Positive",3545.3,2138
"192","Td78","3D","MCAO","Positive",1991.1,863.71
"193","Td78","3D","MCAO","Positive",4611.3,5170.1
"194","Td78","3D","MCAO","Positive",3879.8,13.58
"195","Td78","3D","MCAO","Positive",3681.9,5355.8
"196","Td78","3D","MCAO","Positive",4724.7,3951.8
"197","Td78","3D","MCAO","Positive",2217.2,3508
"198","Td78","3D","MCAO","Positive",2488.9,5785.7
