"","MouseID","DPI","Condition","Class","X","Y"
"1","Td46","30D","MCAO","Positive",1285.9,2431.9
"2","Td46","30D","MCAO","Positive",2914.1,4513.9
"3","Td46","30D","MCAO","Positive",1555.3,2441.8
"4","Td46","30D","MCAO","Positive",2655.3,3110.6
"5","Td46","30D","MCAO","Positive",2303.7,3411.5
"6","Td46","30D","MCAO","Positive",1480.9,2972.8
"7","Td46","30D","MCAO","Positive",1569.8,3846.8
"8","Td46","30D","MCAO","Positive",2778,4006
"9","Td46","30D","MCAO","Positive",1705.6,3572.7
"10","Td46","30D","MCAO","Positive",1671,3393.7
"11","Td46","30D","MCAO","Positive",1580,4139.2
"12","Td46","30D","MCAO","Positive",1639,3020.7
"13","Td46","30D","MCAO","Positive",2803.1,2588
"14","Td46","30D","MCAO","Positive",2562.6,2748.6
"15","Td46","30D","MCAO","Positive",2585.1,3211.6
"16","Td46","30D","MCAO","Positive",1441.5,3560.1
"17","Td46","30D","MCAO","Positive",2622.3,2926.4
"18","Td46","30D","MCAO","Positive",1586.6,3629.7
"19","Td46","30D","MCAO","Positive",2771.1,2209
"20","Td46","30D","MCAO","Positive",2599.7,3604.6
"21","Td46","30D","MCAO","Positive",1563.1,3149.9
"22","Td46","30D","MCAO","Positive",3310.3,2302.4
"23","Td46","30D","MCAO","Positive",1548.7,3561.7
"24","Td46","30D","MCAO","Positive",1804.3,3250.9
"25","Td46","30D","MCAO","Positive",1578.3,3433.4
"26","Td46","30D","MCAO","Positive",1592.4,3265.3
"27","Td46","30D","MCAO","Positive",1893.8,4017.5
"28","Td46","30D","MCAO","Positive",1554.6,2993.5
"29","Td46","30D","MCAO","Positive",2667.4,3689.2
"30","Td46","30D","MCAO","Positive",1972.3,3373.2
"31","Td46","30D","MCAO","Positive",1424,3848
"32","Td46","30D","MCAO","Positive",2197.3,4497.9
"33","Td46","30D","MCAO","Positive",1443.5,1787.9
"34","Td46","30D","MCAO","Positive",1645.8,3111
"35","Td46","30D","MCAO","Positive",2778.3,2027.1
"36","Td46","30D","MCAO","Positive",1353,3149
"37","Td46","30D","MCAO","Positive",2046.7,4402.9
"38","Td46","30D","MCAO","Positive",1872.2,3488.5
"39","Td46","30D","MCAO","Positive",2727.2,874.89
"40","Td46","30D","MCAO","Positive",2550,3975.6
"41","Td46","30D","MCAO","Positive",2992.3,3323.7
"42","Td46","30D","MCAO","Positive",1624.3,4160.9
"43","Td46","30D","MCAO","Positive",2171.6,3000
