"","MouseID","DPI","Condition","Class","X","Y"
"17","Td67","7D","SHAM","Positive",2432.8,3860.7
"18","Td67","7D","SHAM","Positive",1457,1488.3
"19","Td67","7D","SHAM","Positive",3040.5,5866.2
"20","Td67","7D","SHAM","Positive",2316.3,3108.1
"21","Td67","7D","SHAM","Positive",1721.7,5130.9
"22","Td67","7D","SHAM","Positive",3132.7,2869.6
"23","Td67","7D","SHAM","Positive",1006,1375.2
"24","Td67","7D","SHAM","Positive",2352,2494.4
"25","Td67","7D","SHAM","Positive",280.38,2889.7
"26","Td67","7D","SHAM","Positive",1481.1,1357.5
"27","Td67","7D","SHAM","Positive",2740.1,4131.5
"28","Td67","7D","SHAM","Positive",1914.8,1212.4
"29","Td67","7D","SHAM","Positive",1898,1940.3
"30","Td67","7D","SHAM","Positive",1959.2,1095
"31","Td67","7D","SHAM","Positive",2263.8,3222.5
"32","Td67","7D","SHAM","Positive",2992.2,5668.9
"33","Td67","7D","SHAM","Positive",483.67,3515.5
"34","Td67","7D","SHAM","Positive",1506.1,1539
"35","Td67","7D","SHAM","Positive",426.26,2691.2
"36","Td67","7D","SHAM","Positive",3118.4,5402.1
"37","Td67","7D","SHAM","Positive",1482.6,5223.3
"38","Td67","7D","SHAM","Positive",1794.3,946.42
"39","Td67","7D","SHAM","Positive",1275.5,1954.1
"40","Td67","7D","SHAM","Positive",212.19,2480.7
"41","Td67","7D","SHAM","Positive",617.51,4246.6
"42","Td67","7D","SHAM","Positive",2784.8,5856.1
"43","Td67","7D","SHAM","Positive",2302.2,2516.5
"44","Td67","7D","SHAM","Positive",2027.2,704.99
"45","Td67","7D","SHAM","Positive",772.5,2390.2
"46","Td67","7D","SHAM","Positive",3039.6,5079.6
"47","Td67","7D","SHAM","Positive",185.71,2778.4
"48","Td67","7D","SHAM","Positive",2119.8,4469.9
"49","Td67","7D","SHAM","Positive",3016.1,751.48
"50","Td67","7D","SHAM","Positive",1346.4,1900
"51","Td67","7D","SHAM","Positive",2778.7,6183.3
"52","Td67","7D","SHAM","Positive",1394.9,3270.7
"53","Td67","7D","SHAM","Positive",2990.6,3471.4
"54","Td67","7D","SHAM","Positive",592.15,3398.6
"55","Td67","7D","SHAM","Positive",3036.5,5513.9
"56","Td67","7D","SHAM","Positive",2933.8,839.83
"57","Td67","7D","SHAM","Positive",1886,849
"58","Td67","7D","SHAM","Positive",2535.8,5232.2
"59","Td67","7D","SHAM","Positive",2168.2,4557.2
"60","Td67","7D","SHAM","Positive",2805.5,2292
"61","Td67","7D","SHAM","Positive",1386.2,4849.8
"62","Td67","7D","SHAM","Positive",1757.7,2374.1
"63","Td67","7D","SHAM","Positive",1558.3,1988.3
"64","Td67","7D","SHAM","Positive",1417.9,1289
"65","Td67","7D","SHAM","Positive",739.31,4505.4
"66","Td67","7D","SHAM","Positive",3013.1,700.39
"67","Td67","7D","SHAM","Positive",1786.9,3360
"68","Td67","7D","SHAM","Positive",2769.4,5780.7
"69","Td67","7D","SHAM","Positive",286.27,4119.7
"70","Td67","7D","SHAM","Positive",1736.8,5279.5
"71","Td67","7D","SHAM","Positive",1962.4,4318.3
"72","Td67","7D","SHAM","Positive",3061.5,4157
"73","Td67","7D","SHAM","Positive",2151,4327.8
"74","Td67","7D","SHAM","Positive",1042.4,2232.6
"75","Td67","7D","SHAM","Positive",2938.8,5765.6
"76","Td67","7D","SHAM","Positive",594.29,3566.3
"77","Td67","7D","SHAM","Positive",1989.3,4355.6
"78","Td67","7D","SHAM","Positive",1972.6,2510.4
"79","Td67","7D","SHAM","Positive",251.64,4050.7
"80","Td67","7D","SHAM","Positive",583.51,4774.1
"81","Td67","7D","SHAM","Positive",1578.1,5079.8
"82","Td67","7D","SHAM","Positive",1086.2,1617.7
"83","Td67","7D","SHAM","Positive",652.77,3254.2
"84","Td67","7D","SHAM","Positive",2054.6,5848.5
"85","Td67","7D","SHAM","Positive",1071.2,2734.1
"86","Td67","7D","SHAM","Positive",406.71,4392.9
"87","Td67","7D","SHAM","Positive",2148.1,1292
"88","Td67","7D","SHAM","Positive",1898.6,1246.4
"89","Td67","7D","SHAM","Positive",2725.3,1536.5
"90","Td67","7D","SHAM","Positive",442.25,4623.2
"91","Td67","7D","SHAM","Positive",2169.1,1676.4
"92","Td67","7D","SHAM","Positive",1408.3,1774.4
"93","Td67","7D","SHAM","Positive",1851.8,6111.2
"94","Td67","7D","SHAM","Positive",384.77,2117.6
"95","Td67","7D","SHAM","Positive",2275.9,4685.5
"96","Td67","7D","SHAM","Positive",2850,5729.7
"97","Td67","7D","SHAM","Positive",1763.1,1848.9
"98","Td67","7D","SHAM","Positive",567.52,2282.8
"99","Td67","7D","SHAM","Positive",2743.4,5804
"100","Td67","7D","SHAM","Negative",518.3,4282.6
"101","Td67","7D","SHAM","Positive",2918.7,5662.7
"102","Td67","7D","SHAM","Negative",1635.6,2465.9
"103","Td67","7D","SHAM","Positive",2195.6,4552.2
"104","Td67","7D","SHAM","Positive",2831.7,5846.2
"105","Td67","7D","SHAM","Positive",1384.9,829.43
"106","Td67","7D","SHAM","Positive",517.67,4247.3
"107","Td67","7D","SHAM","Positive",1880,2840.7
"108","Td67","7D","SHAM","Positive",1400.2,1909.7
"109","Td67","7D","SHAM","Negative",2985.2,3181.2
"110","Td67","7D","SHAM","Positive",379.54,2135.7
"111","Td67","7D","SHAM","Positive",2045.2,6202.9
"112","Td67","7D","SHAM","Negative",1657.9,5235.5
"113","Td67","7D","SHAM","Positive",3150.4,4818.7
"114","Td67","7D","SHAM","Positive",2503,1116.6
"115","Td67","7D","SHAM","Positive",1781.9,2503.5
"116","Td67","7D","SHAM","Positive",1778.2,4380.6
"117","Td67","7D","SHAM","Positive",2465.1,1107.6
"118","Td67","7D","SHAM","Positive",2168,458.37
"119","Td67","7D","SHAM","Positive",1445.8,1318.7
"120","Td67","7D","SHAM","Positive",2606.6,2398.5
"121","Td67","7D","SHAM","Positive",3020.2,5465.3
"122","Td67","7D","SHAM","Positive",673.11,4040.4
"123","Td67","7D","SHAM","Positive",2741.2,3480.3
"124","Td67","7D","SHAM","Positive",107.31,3266
"125","Td67","7D","SHAM","Positive",1753,4398
"126","Td67","7D","SHAM","Negative",832.49,3211.3
"127","Td67","7D","SHAM","Positive",1372.8,3868
"128","Td67","7D","SHAM","Positive",574.12,1478.5
"129","Td67","7D","SHAM","Positive",2309.1,2441.3
"130","Td67","7D","SHAM","Positive",2491.8,4836.6
"131","Td67","7D","SHAM","Positive",2787.1,3474.2
"132","Td67","7D","SHAM","Positive",1494.1,1032.6
"133","Td67","7D","SHAM","Positive",449.23,1990.2
"134","Td67","7D","SHAM","Positive",1350.6,1366
"135","Td67","7D","SHAM","Positive",3011.7,2837.2
"136","Td67","7D","SHAM","Positive",2013.2,677.93
"137","Td67","7D","SHAM","Negative",2397.1,3177.5
"138","Td67","7D","SHAM","Positive",1297.5,1137.4
"139","Td67","7D","SHAM","Positive",2738.5,291.97
"140","Td67","7D","SHAM","Positive",539.91,1737
"141","Td67","7D","SHAM","Positive",2035.5,448.79
"142","Td67","7D","SHAM","Negative",510.05,4773.3
"143","Td67","7D","SHAM","Positive",116.41,3061.7
"144","Td67","7D","SHAM","Positive",1916.3,912.76
"145","Td67","7D","SHAM","Positive",615.27,4193.2
"146","Td67","7D","SHAM","Positive",2760.5,5853.1
"147","Td67","7D","SHAM","Positive",1391.2,814.66
"148","Td67","7D","SHAM","Positive",2925.2,5724.7
"149","Td67","7D","SHAM","Positive",833.89,3873.8
"150","Td67","7D","SHAM","Negative",831.03,3304.2
"151","Td67","7D","SHAM","Negative",2283.7,5074
"152","Td67","7D","SHAM","Positive",878.36,2297
"153","Td67","7D","SHAM","Positive",2274,4768.2
"154","Td67","7D","SHAM","Positive",2655.8,3004.6
"155","Td67","7D","SHAM","Negative",1943.9,2104.2
"156","Td67","7D","SHAM","Positive",1316.7,2518
"157","Td67","7D","SHAM","Negative",1527.4,4016.5
"158","Td67","7D","SHAM","Negative",2227.1,1314
"159","Td67","7D","SHAM","Negative",2914.8,471.68
"160","Td67","7D","SHAM","Negative",306.83,4294.8
"161","Td67","7D","SHAM","Positive",1825.2,6113.1
"162","Td67","7D","SHAM","Positive",2752.7,3540.1
"163","Td67","7D","SHAM","Positive",1510.4,2785.4
"164","Td67","7D","SHAM","Positive",1500.5,1381.1
"165","Td67","7D","SHAM","Negative",3182.4,2795.3
"166","Td67","7D","SHAM","Positive",2420.5,2967.1
"167","Td67","7D","SHAM","Positive",626.34,3388.8
"168","Td67","7D","SHAM","Positive",792.7,4952.7
"169","Td67","7D","SHAM","Negative",2378.1,3887.5
"170","Td67","7D","SHAM","Positive",2048.8,317.79
"171","Td67","7D","SHAM","Positive",2325.3,3266.9
"172","Td67","7D","SHAM","Positive",516.06,2876.5
"173","Td67","7D","SHAM","Negative",3022.8,794.21
"174","Td67","7D","SHAM","Positive",2983.7,5647
"175","Td67","7D","SHAM","Positive",2698.8,2346.2
"176","Td67","7D","SHAM","Positive",1441.4,1931.6
