"","MouseID","DPI","ID","X","Y"
"28","Td14","7D",4606,1401.8,4221.5
"29","Td14","7D",3805,3123.4,3198.3
"30","Td14","7D",3368,2555.2,2907.2
"31","Td14","7D",6026,2936.4,4197.6
"32","Td14","7D",4062,2095.3,3469.7
"33","Td14","7D",39,1444,1649.2
"34","Td14","7D",4467,3156.8,4035
"35","Td14","7D",1061,2982.2,2476.3
"36","Td14","7D",3455,2283.7,2977.6
"37","Td14","7D",4445,2411,3998.7
"38","Td14","7D",3317,2637.9,2890
"39","Td14","7D",5164,1078.8,4735
"40","Td14","7D",3363,2091.7,2905.3
"41","Td14","7D",3772,1744.3,3178.4
"42","Td14","7D",3997,2270.6,3368.7
"43","Td14","7D",2259,877.71,3609.9
"44","Td14","7D",7113,3018.8,5673.1
"45","Td14","7D",2297,1629,3660.1
"46","Td14","7D",45,1360.6,1707.2
"47","Td14","7D",5592,1379,5188.4
"48","Td14","7D",4300,1966.4,3777.5
"49","Td14","7D",6323,2258,4535.8
"50","Td14","7D",4357,2623.5,3857.3
"51","Td14","7D",1162,2373.4,2537.8
"52","Td14","7D",4328,2353.1,3839.4
"53","Td14","7D",6992,1771.4,5484.5
"54","Td14","7D",4066,2698.3,3465.7
"55","Td14","7D",1036,2912,2465.9
"56","Td14","7D",1087,2813.9,2492.4
"57","Td14","7D",581,1789.9,1708.5
"58","Td14","7D",6291,3340.8,4498.9
"59","Td14","7D",8336,2809.2,7118.6
"60","Td14","7D",3536,2989.3,3005.2
"61","Td14","7D",4744,826.76,4326.3
"62","Td14","7D",6822,3149.7,5182.4
"63","Td14","7D",1712,317.51,3045.8
"64","Td14","7D",5225,310.49,4788.4
"65","Td14","7D",5139,935.85,4686.1
"66","Td14","7D",5565,859.31,5152.6
"67","Td14","7D",2349,805.46,3710.1
"68","Td14","7D",6630,2966,4910.8
"69","Td14","7D",2107,344.13,3447.4
"70","Td14","7D",6144,2294,4348.2
"71","Td14","7D",6463,2343.4,4726.2
"72","Td14","7D",5980,1543.8,5695.5
"73","Td14","7D",108,1322,1957.9
"74","Td14","7D",3374,3059.3,2913.3
"75","Td14","7D",7443,3039.4,5819.1
"76","Td14","7D",3082,3076,2754.5
"77","Td14","7D",4778,1544.5,4365.8
"78","Td14","7D",2994,2895.9,2683.8
"79","Td14","7D",4141,2478.3,3546.5
"80","Td14","7D",7509,1930.7,5899.1
"81","Td14","7D",5084,253.37,4653.2
"82","Td14","7D",2474,936.68,3846.4
"83","Td14","7D",3150,2069.7,2781.2
"84","Td14","7D",3058,3020.7,2730.4
"85","Td14","7D",4307,2086.9,3778.2
"86","Td14","7D",8303,3165.7,7061.6
"87","Td14","7D",2611,541.12,3974.7
"88","Td14","7D",2543,84.89,3920.5
"89","Td14","7D",6862,2969.3,5218.4
"90","Td14","7D",6552,2641.1,4834.8
"91","Td14","7D",4721,1640,4308.9
"92","Td14","7D",8323,2426.7,7095.7
"93","Td14","7D",6354,3327.2,4566
"94","Td14","7D",3104,2777.7,2753.5
"95","Td14","7D",2118,649.94,3445.7
"96","Td14","7D",665,2111.3,2040.9
"97","Td14","7D",6022,3009.1,4196.5
"98","Td14","7D",6559,2693.9,4838.1
"99","Td14","7D",6413,1851.7,4665.2
"100","Td14","7D",995,1850.9,2431.7
"101","Td14","7D",4149,2317,3564.3
"102","Td14","7D",6070,2137.1,4243.9
"103","Td14","7D",5539,694.02,5114.6
"104","Td14","7D",1081,2008.8,2481.4
"105","Td14","7D",880,2765.7,2332.6
"106","Td14","7D",6503,2299.6,4771.6
"107","Td14","7D",6518,2868.4,4784.8
"108","Td14","7D",6622,3279.9,4903.6
"109","Td14","7D",3661,1879,3063.6
"110","Td14","7D",5171,1622.6,4718.5
"111","Td14","7D",3858,2662.8,3251.2
"112","Td14","7D",6654,2784.3,4949
"113","Td14","7D",4201,2325.9,3619.8
"114","Td14","7D",1189,3034.5,2558.2
"115","Td14","7D",7031,2909,5555.1
"116","Td14","7D",398,898.78,2511.5
"117","Td14","7D",8070,3214.8,6475.2
"118","Td14","7D",2058,812.15,3377
"119","Td14","7D",3972,2332.1,3354.9
"120","Td14","7D",6067,3169.2,4236.7
"121","Td14","7D",4996,848.06,4549.5
"122","Td14","7D",1237,2054,2584.9
"123","Td14","7D",4546,3036.7,4145.2
"124","Td14","7D",3900,3033.8,3279.3
"125","Td14","7D",2461,640.28,3822.8
"126","Td14","7D",2012,715,3329.1
"127","Td14","7D",7497,2603.4,5894.5
"128","Td14","7D",3706,2023.6,3106.8
"129","Td14","7D",4153,2577.6,3568.4
"130","Td14","7D",4017,2580.2,3400.9
"131","Td14","7D",5912,1581.9,5606.4
"132","Td14","7D",6512,2430.1,4785.6
"133","Td14","7D",6427,3177.9,4676
"134","Td14","7D",2781,1067.9,4110.8
"135","Td14","7D",6946,3090.8,5385.1
"136","Td14","7D",5367,701.98,4951
"137","Td14","7D",4047,2249.8,3435.2
"138","Td14","7D",2643,896.37,3997.4
"139","Td14","7D",1283,1142.3,2620.4
"140","Td14","7D",6733,3103.8,5052.6
"141","Td14","7D",8019,2973.2,6401.2
"142","Td14","7D",6985,1706.4,5460
"143","Td14","7D",927,3199.2,2371.3
"144","Td14","7D",6926,2756.3,5339.4
"145","Td14","7D",3352,2959.4,2898
"146","Td14","7D",5115,558.34,4656
"147","Td14","7D",4578,1214.6,4176.5
"148","Td14","7D",6279,3112.9,4479.5
"149","Td14","7D",4398,2375.8,3913.2
"150","Td14","7D",2251,729.85,3600
"151","Td14","7D",6669,2833.8,4964.7
"152","Td14","7D",3987,2135.3,3365.4
"153","Td14","7D",1490,1097.9,2840.2
"154","Td14","7D",3922,1716.1,3316.3
"155","Td14","7D",7061,1783.9,5590.6
"156","Td14","7D",7294,1525.8,5975.9
"157","Td14","7D",1145,2037.7,2527
"158","Td14","7D",2594,702.4,3961.7
"159","Td14","7D",5287,822.7,4847.1
"160","Td14","7D",6606,2429.9,4886.1
"161","Td14","7D",6050,2478,4227.7
"162","Td14","7D",3044,2408.4,2720.2
"163","Td14","7D",3627,3152.4,3044.2
"164","Td14","7D",4249,2396.8,3688.1
"165","Td14","7D",4842,1206.3,4400.6
"166","Td14","7D",6365,3127.6,4595.9
"167","Td14","7D",3596,2493.2,3025.9
"168","Td14","7D",1442,1207.4,2801.4
"169","Td14","7D",1934,1332.8,3237.1
"170","Td14","7D",5293,1372.4,4861
"171","Td14","7D",66,1648.5,1852.3
"172","Td14","7D",1910,1686,3199.1
"173","Td14","7D",7388,1993.5,5763.1
"174","Td14","7D",3904,3214.4,3291.6
"175","Td14","7D",3531,2306.4,2998.9
"176","Td14","7D",591,1795.5,1817.9
"177","Td14","7D",3768,3079.5,3158
"178","Td14","7D",6111,3264.3,4292.7
"179","Td14","7D",3302,3008.1,2871.3
"180","Td14","7D",4798,1279.6,4365.9
"181","Td14","7D",4615,189.13,4235
"182","Td14","7D",6274,2798.5,4457.6
"183","Td14","7D",5071,1312.9,4625.3
"184","Td14","7D",4381,3078.3,3896.8
"185","Td14","7D",6172,2659.3,4381.6
"186","Td14","7D",6933,3232.8,5330.6
"187","Td14","7D",4107,2844.9,3500.7
"188","Td14","7D",3727,2992.7,3120.1
"189","Td14","7D",5785,1556,5458.4
"190","Td14","7D",4294,3118.4,3755.3
"191","Td14","7D",6188,2873.2,4373.4
"192","Td14","7D",1646,952.96,2989
"193","Td14","7D",8331,2961.8,7109.3
"194","Td14","7D",3483,2703.9,2966.3
"195","Td14","7D",6178,2512.5,4374.4
"196","Td14","7D",3229,2514.1,2835.5
"197","Td14","7D",916,1753.7,2368.7
"198","Td14","7D",6401,3167.4,4643.8
"199","Td14","7D",3494,2406.7,2980.8
"200","Td14","7D",4700,194.83,4302
"201","Td14","7D",6818,3023.6,5171.3
"202","Td14","7D",6241,2083.1,4438.8
"203","Td14","7D",6760,3125.9,5075.8
"204","Td14","7D",261,635.06,2313
"205","Td14","7D",3276,2949.6,2854.4
"206","Td14","7D",2585,839.83,3947.9
"207","Td14","7D",5188,423.16,4736.7
"208","Td14","7D",7589,1720.9,5983.3
"209","Td14","7D",7884,2053.4,6249.9
"210","Td14","7D",5867,1542.7,5561.8
"211","Td14","7D",3520,3227.6,2989.2
"212","Td14","7D",3479,2508.2,2969
"213","Td14","7D",4431,2965.2,3963.8
"214","Td14","7D",4282,3172.4,3722
"215","Td14","7D",385,1067.5,2481.9
"216","Td14","7D",4946,1382.5,4500.9
"217","Td14","7D",6489,2537.2,4756.4
"218","Td14","7D",1791,1187,3112.2
"219","Td14","7D",3456,2669.1,2958.1
"220","Td14","7D",4795,1231.6,4353.5
"221","Td14","7D",6802,3198.8,5144.7
"222","Td14","7D",5426,1406.2,5017.1
"223","Td14","7D",4479,2141.8,4040.6
"224","Td14","7D",1774,215.27,3102.3
"225","Td14","7D",2894,2494.9,2612
"226","Td14","7D",3687,2075.7,3084
"227","Td14","7D",8246,2037.3,6917.7
"228","Td14","7D",7125,2950.2,5680.2
"229","Td14","7D",2402,666.73,3772.2
"230","Td14","7D",4419,2669.9,3945.2
"231","Td14","7D",6962,2807.5,5409.1
"232","Td14","7D",6058,2193.2,4221.6
"233","Td14","7D",450,1202.7,2568.1
"234","Td14","7D",5921,1343.3,5609.2
"235","Td14","7D",5273,1448,4824.3
"236","Td14","7D",6314,3220.7,4537.4
"237","Td14","7D",6881,2937.7,5246.5
"238","Td14","7D",6396,1725.2,4632.1
"239","Td14","7D",2164,78.43,3512.6
"240","Td14","7D",6278,3327.4,4468.4
"241","Td14","7D",2003,812.04,3314.6
"242","Td14","7D",5514,1525.5,5098.3
"243","Td14","7D",4105,1814.1,3497.1
"244","Td14","7D",993,2990.9,2418.2
"245","Td14","7D",3707,1782.2,3104.1
"246","Td14","7D",1170,2788.8,2548.9
"247","Td14","7D",3919,2788.5,3296.6
"248","Td14","7D",6383,2047,4626.8
"249","Td14","7D",7297,1053,5973.2
"250","Td14","7D",7022,1847.4,5527.6
"251","Td14","7D",7206,776.94,5749.1
"252","Td14","7D",6132,3194.2,4312.8
"253","Td14","7D",5836,1435.4,5506.8
"254","Td14","7D",142,1592.1,2066.9
"255","Td14","7D",4193,1850.5,3613
"256","Td14","7D",7182,3063.8,5725.9
"257","Td14","7D",6922,3288.6,5310.7
"258","Td14","7D",3464,2233.4,2957.1
"259","Td14","7D",1287,1428.8,2647
"260","Td14","7D",6133,2824.1,4316.7
"261","Td14","7D",7401,2930.2,5780.8
"262","Td14","7D",6104,2622.7,4280.4
"263","Td14","7D",1035,2672.9,2450.4
"264","Td14","7D",3736,3176.9,3126.1
"265","Td14","7D",6952,2768.3,5386.2
"266","Td14","7D",7934,3160.8,6300.6
"267","Td14","7D",721,2684.6,2140.7
"268","Td14","7D",4620,1245.6,4231.4
"269","Td14","7D",4471,2614.3,4020.5
"270","Td14","7D",3275,2865.4,2863.3
"271","Td14","7D",6492,2888.6,4760.7
"272","Td14","7D",7184,2374.4,5734.5
"273","Td14","7D",1891,350.16,3189.1
"274","Td14","7D",3338,2124.1,2897.1
"275","Td14","7D",904,1789.7,2348
"276","Td14","7D",4311,2814.2,3794.8
"277","Td14","7D",5761,1597,5422.2
"278","Td14","7D",3285,2909.3,2871.1
"279","Td14","7D",3763,3174.8,3147.5
"280","Td14","7D",7488,2086.8,5869
"281","Td14","7D",6244,2888.8,4424.4
"282","Td14","7D",7024,1890.3,5545.8
"283","Td14","7D",5267,806.8,4818.3
"284","Td14","7D",7229,1347.9,5795.8
"285","Td14","7D",7054,1938.1,5578.6
"286","Td14","7D",7350,1406.7,6293.7
"287","Td14","7D",3812,3233.9,3196.6
"288","Td14","7D",364,1423.5,2451.9
"289","Td14","7D",3087,3143.5,2748.6
"290","Td14","7D",843,2279.7,2293.2
"291","Td14","7D",3978,2189.8,3353.7
"292","Td14","7D",7413,1888.8,5803.7
"293","Td14","7D",4076,2216.3,3466.9
"294","Td14","7D",7106,2902.1,5651.6
"295","Td14","7D",5320,708.79,4873.7
"296","Td14","7D",4503,2403.9,4077.8
"297","Td14","7D",4287,3226.8,3745.2
"298","Td14","7D",718,1775,2138.3
"299","Td14","7D",7641,3218.7,6028.5
"300","Td14","7D",1086,3345.4,2479.7
"301","Td14","7D",7020,2661.3,5538.7
"302","Td14","7D",3849,3283.4,3228.9
"303","Td14","7D",5413,1383.3,4996.8
"304","Td14","7D",8334,2498.4,7114
"305","Td14","7D",1152,2568.1,2524.4
"306","Td14","7D",3356,3015.4,2895.7
"307","Td14","7D",6014,1293.8,5760.4
"308","Td14","7D",4014,3235.7,3382.8
"309","Td14","7D",7299,1027.6,5988.3
"310","Td14","7D",4437,1821.5,3971.6
"311","Td14","7D",4535,3260,4110.4
"312","Td14","7D",5750,1030.6,5398.1
"313","Td14","7D",1562,882.04,2914.3
"314","Td14","7D",6438,2795,4689.1
"315","Td14","7D",4274,3132.1,3718.7
"316","Td14","7D",5718,1083.2,5375.3
"317","Td14","7D",213,1084.6,2223
"318","Td14","7D",4175,2130.7,3587.1
"319","Td14","7D",5531,444.38,5118.1
"320","Td14","7D",8294,2390.5,7040.9
"321","Td14","7D",7901,2608.9,6269.9
"322","Td14","7D",1368,1512.8,2724.7
