"","MouseID","DPI","ID","X","Y"
"1","Td68","7D",6,870.18,1168.7
"2","Td68","7D",136,558.73,1600.7
"3","Td68","7D",447,3185,2212
"4","Td68","7D",4,1101.2,960.24
"5","Td68","7D",462,3200.2,2286.8
"6","Td68","7D",930,2595.3,5968.7
"7","Td68","7D",897,1781.9,5578.4
"8","Td68","7D",143,471.73,1782.1
"9","Td68","7D",228,207.12,2892.7
"10","Td68","7D",127,3262.5,1510.3
"11","Td68","7D",176,268.55,2357.4
"12","Td68","7D",304,2406.8,1646.3
"13","Td68","7D",574,1229.9,3900.8
"14","Td68","7D",536,274.57,3409.7
"15","Td68","7D",195,1525.5,2562.1
"16","Td68","7D",715,988.68,4916.1
"17","Td68","7D",586,1141.6,4068.2
"18","Td68","7D",11,600.81,1518.1
"19","Td68","7D",937,2331.5,6044.7
"20","Td68","7D",1,1612.6,643.83
"21","Td68","7D",744,1548.4,5259.4
"22","Td68","7D",633,614.01,4556.3
"23","Td68","7D",768,2033.1,4658.5
"24","Td68","7D",916,1989.2,5766.5
"25","Td68","7D",194,227.24,2526.3
"26","Td68","7D",202,984.8,2691.1
"27","Td68","7D",472,2556.8,2361.5
"28","Td68","7D",615,628.85,4297.4
"29","Td68","7D",605,438.49,4254.7
"30","Td68","7D",624,527.04,4405.6
"31","Td68","7D",622,490.97,4368.7
"32","Td68","7D",109,3082.9,1465
"33","Td68","7D",412,3031.7,1980.8
"34","Td68","7D",778,2034.7,4721.2
"35","Td68","7D",428,1777.5,2092.8
"36","Td68","7D",332,2078,1705.9
"37","Td68","7D",924,2120.7,5873.9
"38","Td68","7D",537,1416.9,3408.8
"39","Td68","7D",337,2621.3,1720.6
"40","Td68","7D",869,2564.1,5301.7
"41","Td68","7D",185,237.72,2458.6
"42","Td68","7D",280,3074.5,1608.2
"43","Td68","7D",24,3099.6,152.34
"44","Td68","7D",837,3245.3,4992.6
"45","Td68","7D",825,3132.1,4914.4
"46","Td68","7D",712,941.86,4888.7
"47","Td68","7D",577,418.07,3975
"48","Td68","7D",17,3236.5,120.86
"49","Td68","7D",584,421.33,4041.1
"50","Td68","7D",89,2998.5,1410
"51","Td68","7D",895,3204.3,5529.5
"52","Td68","7D",97,3268.3,1443.5
"53","Td68","7D",546,1425,3537.6
"54","Td68","7D",657,2942.8,3587.4
"55","Td68","7D",552,1166.6,3598.5
"56","Td68","7D",787,2043.6,4771.8
"57","Td68","7D",324,2494.3,1682.7
"58","Td68","7D",35,2519.5,312.18
"59","Td68","7D",439,1756.8,2174
"60","Td68","7D",845,3166.5,5099.5
"61","Td68","7D",723,1242.1,5030.1
"62","Td68","7D",66,3053,1350.1
"63","Td68","7D",762,3096.1,4616.9
"64","Td68","7D",482,2389.1,2447.6
"65","Td68","7D",705,797.85,4768.2
"66","Td68","7D",81,3159.1,1393.6
"67","Td68","7D",5,1002,1054
