"","MouseID","DPI","Condition","Class","X","Y"
"1","Td43","30D","MCAO","Positive",21.67,2739.1
"2","Td43","30D","MCAO","Positive",909.6,1527.5
"3","Td43","30D","MCAO","Positive",234.62,2811.7
"4","Td43","30D","MCAO","Positive",495.62,3897.5
"5","Td43","30D","MCAO","Positive",878.99,4211.7
"6","Td43","30D","MCAO","Positive",509.38,2311.3
"7","Td43","30D","MCAO","Positive",103.81,2936.9
"8","Td43","30D","MCAO","Positive",573.93,1872.2
"9","Td43","30D","MCAO","Positive",595.99,3785.6
"10","Td43","30D","MCAO","Positive",308.14,2134.5
"11","Td43","30D","MCAO","Positive",573.84,2493.4
"12","Td43","30D","MCAO","Positive",142.89,4072.2
"13","Td43","30D","MCAO","Positive",464.06,3122.9
"14","Td43","30D","MCAO","Positive",440.97,2180.8
"15","Td43","30D","MCAO","Positive",846.67,2567.1
"16","Td43","30D","MCAO","Positive",756.95,2914.1
"17","Td43","30D","MCAO","Positive",1036.7,4038.2
"18","Td43","30D","MCAO","Positive",37.78,3028.1
"19","Td43","30D","MCAO","Positive",861.88,4433
"20","Td43","30D","MCAO","Positive",149.44,3974.5
"21","Td43","30D","MCAO","Positive",801.37,3792.3
"22","Td43","30D","MCAO","Positive",852.25,3545.9
"23","Td43","30D","MCAO","Positive",494.14,3324.6
"24","Td43","30D","MCAO","Positive",857.78,3700.5
"25","Td43","30D","MCAO","Positive",764.22,2031.7
"26","Td43","30D","MCAO","Positive",274.68,2781.9
"27","Td43","30D","MCAO","Positive",458.63,2693.8
"28","Td43","30D","MCAO","Positive",27.77,2561.1
"29","Td43","30D","MCAO","Positive",634.95,3865.2
"30","Td43","30D","MCAO","Positive",864.89,3786.3
"31","Td43","30D","MCAO","Positive",214.19,1905.6
"32","Td43","30D","MCAO","Positive",338.47,1959.7
"33","Td43","30D","MCAO","Positive",432.62,4017.1
"34","Td43","30D","MCAO","Positive",1097,4057.9
"35","Td43","30D","MCAO","Positive",887.11,3305.7
"36","Td43","30D","MCAO","Positive",294.7,2910.6
"37","Td43","30D","MCAO","Positive",342.14,3645.3
"38","Td43","30D","MCAO","Positive",1725.8,216.93
"39","Td43","30D","MCAO","Positive",353.59,3957.6
"40","Td43","30D","MCAO","Positive",1207.9,2609
"41","Td43","30D","MCAO","Positive",312.21,1919.3
