"","MouseID","DPI","Condition","Class","X","Y"
"1","Td71","3D","MCAO","Positive",2256.2,5172.6
"2","Td71","3D","MCAO","Positive",1734.1,4642.8
"3","Td71","3D","MCAO","Positive",2256.3,4922.9
"4","Td71","3D","MCAO","Positive",138.95,3158.9
"5","Td71","3D","MCAO","Positive",2941.2,3604.1
"6","Td71","3D","MCAO","Positive",2170.3,1312
"7","Td71","3D","MCAO","Positive",529.12,3595.2
"8","Td71","3D","MCAO","Positive",22.63,2488.7
"9","Td71","3D","MCAO","Positive",2114.6,33.77
"10","Td71","3D","MCAO","Positive",2033.4,5318.1
"11","Td71","3D","MCAO","Positive",1504.4,1314.9
"12","Td71","3D","MCAO","Positive",2857.6,2288.4
"13","Td71","3D","MCAO","Positive",2673.7,3895.5
"14","Td71","3D","MCAO","Positive",2463.4,2795
"15","Td71","3D","MCAO","Positive",387.68,1198.5
"16","Td71","3D","MCAO","Positive",2114.4,3512.4
"17","Td71","3D","MCAO","Positive",1505.3,1262.9
"18","Td71","3D","MCAO","Positive",3292.2,3019.8
"19","Td71","3D","MCAO","Positive",2178,5194.9
"20","Td71","3D","MCAO","Positive",654.71,2863.5
"21","Td71","3D","MCAO","Positive",2771.8,3522.9
"22","Td71","3D","MCAO","Positive",570.5,4182.7
"23","Td71","3D","MCAO","Positive",2696.2,4985.9
"24","Td71","3D","MCAO","Positive",651.68,4676.4
"25","Td71","3D","MCAO","Positive",844.64,2139.6
"26","Td71","3D","MCAO","Positive",1637.7,409.15
"27","Td71","3D","MCAO","Positive",644.47,4333.4
"28","Td71","3D","MCAO","Positive",2190.3,4134.3
"29","Td71","3D","MCAO","Positive",3184.4,3715.3
"30","Td71","3D","MCAO","Positive",787.39,967
"31","Td71","3D","MCAO","Positive",1691.9,1360.9
"32","Td71","3D","MCAO","Positive",1264.6,4852
"33","Td71","3D","MCAO","Positive",95,3174.7
"34","Td71","3D","MCAO","Positive",2940.9,3391.4
"35","Td71","3D","MCAO","Positive",199.87,1747.6
"36","Td71","3D","MCAO","Positive",1972.4,3101.4
"37","Td71","3D","MCAO","Positive",1292.2,3204.2
"38","Td71","3D","MCAO","Positive",1191.4,4283.1
"39","Td71","3D","MCAO","Positive",2331.2,3316
"40","Td71","3D","MCAO","Positive",2438.6,4203.5
"41","Td71","3D","MCAO","Positive",895.24,4264.2
"42","Td71","3D","MCAO","Positive",3095.3,3384.2
"43","Td71","3D","MCAO","Positive",77.87,2283.5
"44","Td71","3D","MCAO","Positive",1545.2,3798.7
"45","Td71","3D","MCAO","Positive",775.5,1081
"46","Td71","3D","MCAO","Positive",996.57,564.92
"47","Td71","3D","MCAO","Positive",2834.3,1571.9
"48","Td71","3D","MCAO","Positive",777.41,933.03
"49","Td71","3D","MCAO","Positive",610.14,4619.3
"50","Td71","3D","MCAO","Positive",1697.6,597.39
"51","Td71","3D","MCAO","Positive",35.95,2298.4
"52","Td71","3D","MCAO","Positive",2953,4318.1
"53","Td71","3D","MCAO","Positive",579.95,2899.3
"54","Td71","3D","MCAO","Positive",2141.5,4293
"55","Td71","3D","MCAO","Positive",1932.6,5454.2
"56","Td71","3D","MCAO","Positive",3280.3,2693.5
"57","Td71","3D","MCAO","Positive",759.12,2078.4
"58","Td71","3D","MCAO","Positive",760.84,4778.3
"59","Td71","3D","MCAO","Positive",601.35,4184.4
"60","Td71","3D","MCAO","Positive",760.83,1179.8
"61","Td71","3D","MCAO","Positive",1881.9,4807.8
"62","Td71","3D","MCAO","Positive",427.52,1006.9
"63","Td71","3D","MCAO","Positive",2497.8,1545.4
"64","Td71","3D","MCAO","Positive",1437.9,871.87
"65","Td71","3D","MCAO","Positive",65.22,2213.4
"66","Td71","3D","MCAO","Positive",2293.7,5094
"67","Td71","3D","MCAO","Positive",3335.3,4175.2
"68","Td71","3D","MCAO","Negative",1901.6,783.74
"69","Td71","3D","MCAO","Positive",2950.4,1645.6
"70","Td71","3D","MCAO","Positive",2922.5,5415.3
"71","Td71","3D","MCAO","Positive",932.07,1240.1
"72","Td71","3D","MCAO","Positive",197.37,3375.8
"73","Td71","3D","MCAO","Positive",931.29,4677.3
"74","Td71","3D","MCAO","Positive",1651.1,1427
"75","Td71","3D","MCAO","Positive",3077.6,4939.6
"76","Td71","3D","MCAO","Positive",2423.6,1820.7
"77","Td71","3D","MCAO","Positive",2399.7,2549.9
"78","Td71","3D","MCAO","Positive",144.95,3340.6
"79","Td71","3D","MCAO","Positive",539.17,4488.8
"80","Td71","3D","MCAO","Positive",3046.1,4817.3
"81","Td71","3D","MCAO","Positive",1553.4,562.71
"82","Td71","3D","MCAO","Positive",2763.7,1560.1
"83","Td71","3D","MCAO","Positive",45.99,2241.3
"84","Td71","3D","MCAO","Positive",1560.1,4649.1
"85","Td71","3D","MCAO","Positive",1932.8,2984.2
"86","Td71","3D","MCAO","Positive",2370.4,1943.9
"87","Td71","3D","MCAO","Positive",2728.3,3566.1
"88","Td71","3D","MCAO","Positive",1812.4,5488.4
"89","Td71","3D","MCAO","Positive",1320.1,1423.8
"90","Td71","3D","MCAO","Positive",3307.6,3178.9
"91","Td71","3D","MCAO","Positive",275.42,1356.3
"92","Td71","3D","MCAO","Positive",2024.5,4113.6
"93","Td71","3D","MCAO","Positive",1367.2,1298.8
"94","Td71","3D","MCAO","Positive",2365.5,4039.7
"95","Td71","3D","MCAO","Positive",3104.1,3000.6
"96","Td71","3D","MCAO","Positive",2012.1,5620.8
"97","Td71","3D","MCAO","Negative",2327.6,2572.3
"98","Td71","3D","MCAO","Positive",843.4,1356.9
"99","Td71","3D","MCAO","Positive",581.37,864.35
"100","Td71","3D","MCAO","Positive",1058.9,784.01
"101","Td71","3D","MCAO","Positive",281.95,1926.8
"102","Td71","3D","MCAO","Positive",3092.3,2798
"103","Td71","3D","MCAO","Positive",809.93,1303.6
"104","Td71","3D","MCAO","Positive",913.37,2226
"105","Td71","3D","MCAO","Positive",2421.4,3098.9
"106","Td71","3D","MCAO","Positive",1020.2,1022.1
"107","Td71","3D","MCAO","Positive",1790.9,3442.5
"108","Td71","3D","MCAO","Positive",1841.9,2806.3
"109","Td71","3D","MCAO","Positive",1229.4,4466.7
"110","Td71","3D","MCAO","Positive",1691,3180.3
"111","Td71","3D","MCAO","Positive",1550.2,3756.5
"112","Td71","3D","MCAO","Positive",1954.2,708.45
"113","Td71","3D","MCAO","Positive",2250.8,2158.3
"114","Td71","3D","MCAO","Positive",3299.5,3478.6
"115","Td71","3D","MCAO","Positive",2413.2,3349.3
"116","Td71","3D","MCAO","Positive",856.01,4020.7
"117","Td71","3D","MCAO","Positive",513.33,3230.2
"118","Td71","3D","MCAO","Positive",1748.8,5003.6
"119","Td71","3D","MCAO","Positive",3292.6,2943.5
"120","Td71","3D","MCAO","Positive",2191.7,3726.9
"121","Td71","3D","MCAO","Positive",3307.7,3205.9
"122","Td71","3D","MCAO","Positive",2880.1,3427.4
"123","Td71","3D","MCAO","Positive",2343.9,3384.3
"124","Td71","3D","MCAO","Positive",3299.6,3102.9
"125","Td71","3D","MCAO","Positive",343.34,3473.3
"126","Td71","3D","MCAO","Positive",1985.3,4018.7
"127","Td71","3D","MCAO","Positive",2698.5,4198
"128","Td71","3D","MCAO","Negative",2390,3405.5
"129","Td71","3D","MCAO","Positive",733.42,2781
"130","Td71","3D","MCAO","Positive",3058.6,5314.8
"131","Td71","3D","MCAO","Negative",1095,1142.7
"132","Td71","3D","MCAO","Positive",2401,2638.9
"133","Td71","3D","MCAO","Positive",114.51,1772.9
"134","Td71","3D","MCAO","Positive",510.4,4046.5
"135","Td71","3D","MCAO","Positive",2583,3250.1
"136","Td71","3D","MCAO","Positive",2189.8,4444.5
"137","Td71","3D","MCAO","Positive",1984.2,4994.2
"138","Td71","3D","MCAO","Positive",1829.9,4383
"139","Td71","3D","MCAO","Positive",3012.1,2817.8
"140","Td71","3D","MCAO","Negative",2089.7,4738.5
"141","Td71","3D","MCAO","Positive",1567,3988.4
"142","Td71","3D","MCAO","Positive",557.17,4279
"143","Td71","3D","MCAO","Positive",721.79,3100
"144","Td71","3D","MCAO","Positive",1122.1,4169.6
"145","Td71","3D","MCAO","Negative",2734,3797.8
