"","MouseID","DPI","Condition","Class","X","Y"
"3","Td59","7D","MCAO","Positive",2087.3,1346.2
"4","Td59","7D","MCAO","Positive",1574.8,4871.6
"5","Td59","7D","MCAO","Positive",1741.3,5845.6
"6","Td59","7D","MCAO","Positive",1443.6,2708.9
"7","Td59","7D","MCAO","Positive",1776.3,5803.7
"8","Td59","7D","MCAO","Positive",1175.7,3967.7
"9","Td59","7D","MCAO","Positive",802.58,4503
"10","Td59","7D","MCAO","Positive",1615.9,2713.6
"11","Td59","7D","MCAO","Positive",695.99,3851.2
"12","Td59","7D","MCAO","Positive",3108.4,6337.4
"13","Td59","7D","MCAO","Positive",1501.6,2591.2
"14","Td59","7D","MCAO","Positive",1224.7,1849.5
"15","Td59","7D","MCAO","Positive",1197.8,5409.5
"16","Td59","7D","MCAO","Positive",1205.9,2485.4
"17","Td59","7D","MCAO","Positive",1109.1,3152.5
"18","Td59","7D","MCAO","Positive",1374.7,2788
"19","Td59","7D","MCAO","Positive",1841.9,5331.9
"20","Td59","7D","MCAO","Positive",2523.6,4794.8
"21","Td59","7D","MCAO","Positive",2974.5,3357.3
"22","Td59","7D","MCAO","Positive",1418.2,3156.2
"23","Td59","7D","MCAO","Positive",1060,5176.7
"24","Td59","7D","MCAO","Positive",1082.2,3358.2
"25","Td59","7D","MCAO","Positive",1357.9,3220.8
"26","Td59","7D","MCAO","Positive",826.36,3590.3
"27","Td59","7D","MCAO","Positive",1502.5,1841.9
"28","Td59","7D","MCAO","Positive",1043.3,4147.2
"29","Td59","7D","MCAO","Positive",1039.1,2808.6
"30","Td59","7D","MCAO","Positive",1061.3,2770.8
"31","Td59","7D","MCAO","Positive",1032.9,3358.7
"32","Td59","7D","MCAO","Positive",1130.3,3833.6
"33","Td59","7D","MCAO","Positive",1674.7,2613.3
"34","Td59","7D","MCAO","Positive",2033.6,4241.6
"35","Td59","7D","MCAO","Positive",1658.3,3394.4
"36","Td59","7D","MCAO","Positive",1714.8,4099
"37","Td59","7D","MCAO","Positive",1849.2,3086.5
"38","Td59","7D","MCAO","Positive",545,3745.1
"39","Td59","7D","MCAO","Positive",1169.1,3454.3
"40","Td59","7D","MCAO","Positive",2189.8,3764.5
"41","Td59","7D","MCAO","Positive",1588.3,4377.7
"42","Td59","7D","MCAO","Positive",1047.2,4248.1
"43","Td59","7D","MCAO","Positive",2568.9,4476.8
"44","Td59","7D","MCAO","Positive",1686.8,2083.5
"45","Td59","7D","MCAO","Positive",1938.3,1713.1
"46","Td59","7D","MCAO","Positive",1854.2,5402.4
"47","Td59","7D","MCAO","Positive",1120.9,3791.7
"48","Td59","7D","MCAO","Positive",2753.8,5724.9
"49","Td59","7D","MCAO","Positive",1344.3,2409.7
"50","Td59","7D","MCAO","Positive",1398,2686.4
"51","Td59","7D","MCAO","Positive",2514.3,4282.6
"52","Td59","7D","MCAO","Positive",1945.4,3949
"53","Td59","7D","MCAO","Positive",1917.6,2070.6
"54","Td59","7D","MCAO","Positive",1918.7,4753.7
"55","Td59","7D","MCAO","Positive",1525.4,3504.8
"56","Td59","7D","MCAO","Positive",792.78,3907.1
"57","Td59","7D","MCAO","Positive",2225.5,2042.8
"58","Td59","7D","MCAO","Positive",2128.2,4794.3
"59","Td59","7D","MCAO","Positive",945.37,3627.1
"60","Td59","7D","MCAO","Positive",2303,4739.8
"61","Td59","7D","MCAO","Positive",2032.6,2372.8
"62","Td59","7D","MCAO","Positive",1698.6,5865.5
"63","Td59","7D","MCAO","Positive",1762,1747.6
"64","Td59","7D","MCAO","Positive",1307.1,3104.3
"65","Td59","7D","MCAO","Positive",1663,4839.4
"66","Td59","7D","MCAO","Positive",1584.3,3819.9
"67","Td59","7D","MCAO","Positive",815.15,3310.1
"68","Td59","7D","MCAO","Positive",1427,2283
"69","Td59","7D","MCAO","Positive",572.34,3650.8
"70","Td59","7D","MCAO","Positive",2252.6,4335.3
"71","Td59","7D","MCAO","Positive",1744.6,2051.2
"72","Td59","7D","MCAO","Positive",1310.4,5650.2
"73","Td59","7D","MCAO","Positive",738.35,3255
"74","Td59","7D","MCAO","Positive",755.51,3920.3
"75","Td59","7D","MCAO","Positive",3074.4,2641.6
"76","Td59","7D","MCAO","Positive",2131.4,5171.7
"77","Td59","7D","MCAO","Positive",1435.6,2826.8
"78","Td59","7D","MCAO","Positive",1051.9,3714.8
"79","Td59","7D","MCAO","Positive",1584.7,5886.1
"80","Td59","7D","MCAO","Positive",1909.6,4340.7
"81","Td59","7D","MCAO","Positive",1086,4068.4
"82","Td59","7D","MCAO","Positive",2018.5,3285.3
"83","Td59","7D","MCAO","Positive",1755,4314.1
"84","Td59","7D","MCAO","Positive",1751.3,2661.4
"85","Td59","7D","MCAO","Positive",2552.8,3329.8
"86","Td59","7D","MCAO","Positive",2051.6,4171.4
"87","Td59","7D","MCAO","Positive",1573.2,3316.6
"88","Td59","7D","MCAO","Positive",2454.5,3268.1
"89","Td59","7D","MCAO","Positive",871.01,4108.2
"90","Td59","7D","MCAO","Positive",1656.5,3898.3
"91","Td59","7D","MCAO","Positive",2045.4,3884.4
"92","Td59","7D","MCAO","Positive",2754.5,4510.5
"93","Td59","7D","MCAO","Positive",1134.2,3295.1
"94","Td59","7D","MCAO","Positive",1181,5623.2
"95","Td59","7D","MCAO","Positive",1949,6101.1
"96","Td59","7D","MCAO","Positive",1029.7,3850.1
"97","Td59","7D","MCAO","Positive",1005,2684.8
"98","Td59","7D","MCAO","Positive",1687.8,2896.9
"99","Td59","7D","MCAO","Positive",666.88,3360.7
"100","Td59","7D","MCAO","Positive",2179.4,3968.7
"101","Td59","7D","MCAO","Positive",1798,3468.3
"102","Td59","7D","MCAO","Positive",2537.5,4205
"103","Td59","7D","MCAO","Positive",2521.4,3339.4
"104","Td59","7D","MCAO","Positive",2214.6,6140.1
"105","Td59","7D","MCAO","Positive",2096.2,3287.8
"106","Td59","7D","MCAO","Positive",1768.3,3944.5
"107","Td59","7D","MCAO","Positive",1742.9,2718.7
"108","Td59","7D","MCAO","Positive",1701.6,2364.8
"109","Td59","7D","MCAO","Positive",3158.1,3721.6
"110","Td59","7D","MCAO","Positive",812.36,2997.3
"111","Td59","7D","MCAO","Positive",3150.7,2569.2
"112","Td59","7D","MCAO","Positive",2220.2,3989.2
"113","Td59","7D","MCAO","Positive",738.8,3006.4
"114","Td59","7D","MCAO","Positive",960.74,2510.7
"115","Td59","7D","MCAO","Positive",1563.5,2151.9
"116","Td59","7D","MCAO","Positive",1122.8,4134.3
"117","Td59","7D","MCAO","Positive",1855.9,5784.1
"118","Td59","7D","MCAO","Positive",2260.8,4426.4
"119","Td59","7D","MCAO","Positive",781.94,3278.9
"120","Td59","7D","MCAO","Positive",1678.5,2958.5
"121","Td59","7D","MCAO","Positive",1104.7,5242.6
