"","MouseID","DPI","Condition","Class","X","Y"
"4","Td57","14D","MCAO","Positive",2231.2,2805.6
"5","Td57","14D","MCAO","Positive",1679.9,2191.2
"6","Td57","14D","MCAO","Positive",1564.6,4247.9
"7","Td57","14D","MCAO","Positive",1899.1,4374.5
"8","Td57","14D","MCAO","Positive",2258.5,1648.9
"9","Td57","14D","MCAO","Positive",1821.5,2703.6
"10","Td57","14D","MCAO","Positive",1798.4,2449.6
"11","Td57","14D","MCAO","Positive",1628.3,3283.6
"12","Td57","14D","MCAO","Positive",2088.9,3540.4
"13","Td57","14D","MCAO","Positive",2267.4,1575
"14","Td57","14D","MCAO","Positive",2420.7,2840.9
"15","Td57","14D","MCAO","Positive",1511.3,4010.1
"16","Td57","14D","MCAO","Positive",1606.7,4352.3
"17","Td57","14D","MCAO","Positive",2758.5,2464.4
"18","Td57","14D","MCAO","Positive",1633.6,2866.2
"19","Td57","14D","MCAO","Positive",1834.5,2407.4
"20","Td57","14D","MCAO","Positive",1923.9,2983
"21","Td57","14D","MCAO","Positive",1600.8,3623.5
"22","Td57","14D","MCAO","Positive",1722.3,3198.2
"23","Td57","14D","MCAO","Positive",1559.7,2890.9
"24","Td57","14D","MCAO","Positive",1810.4,2509.6
"25","Td57","14D","MCAO","Positive",2148.6,2860.5
"26","Td57","14D","MCAO","Positive",1533.6,4667.1
"27","Td57","14D","MCAO","Positive",2088.4,2160
"28","Td57","14D","MCAO","Positive",1820.2,3260.2
"29","Td57","14D","MCAO","Positive",2547,1772.2
"30","Td57","14D","MCAO","Positive",2218.5,2999.7
"31","Td57","14D","MCAO","Positive",1977.2,2551.3
"32","Td57","14D","MCAO","Positive",1758.9,3936.8
"33","Td57","14D","MCAO","Positive",2714.6,2507.5
"34","Td57","14D","MCAO","Positive",2453.6,1206.6
"35","Td57","14D","MCAO","Positive",2313.2,5111
"36","Td57","14D","MCAO","Positive",1558.9,3184.9
"37","Td57","14D","MCAO","Positive",2113.3,2366.2
"38","Td57","14D","MCAO","Positive",1658.8,4121.3
"39","Td57","14D","MCAO","Positive",2289.6,1658.5
"40","Td57","14D","MCAO","Positive",1500.5,2911.7
"41","Td57","14D","MCAO","Positive",2143.9,2777.6
"42","Td57","14D","MCAO","Positive",2134.3,2258.8
"43","Td57","14D","MCAO","Positive",1752.2,3255.6
"44","Td57","14D","MCAO","Positive",2089.9,1894.8
"45","Td57","14D","MCAO","Positive",1630,2383.8
"46","Td57","14D","MCAO","Positive",2247.1,4305.5
"47","Td57","14D","MCAO","Positive",1738.4,4003.8
"48","Td57","14D","MCAO","Positive",1618.1,2354.2
"49","Td57","14D","MCAO","Positive",3168.2,2074.9
"50","Td57","14D","MCAO","Positive",2061.4,3149.9
"51","Td57","14D","MCAO","Positive",1891.3,3606.9
"52","Td57","14D","MCAO","Positive",1750.7,2841.1
"53","Td57","14D","MCAO","Positive",1959.7,2164
