"","MouseID","DPI","Condition","Class","X","Y"
"1","Td20","14D","MCAO","Positive",3177.8,1952
"2","Td20","14D","MCAO","Positive",2293.7,4170.7
"3","Td20","14D","MCAO","Positive",2000.2,3555.9
"4","Td20","14D","MCAO","Positive",2424.9,4845.7
"5","Td20","14D","MCAO","Positive",2056.6,3818.7
"6","Td20","14D","MCAO","Positive",2596.6,3019.3
"7","Td20","14D","MCAO","Positive",2447.9,2662
"8","Td20","14D","MCAO","Positive",1719.2,1505.5
"9","Td20","14D","MCAO","Positive",1556.1,1943.7
"10","Td20","14D","MCAO","Positive",2659.3,1116.4
"11","Td20","14D","MCAO","Positive",2284.8,3756.6
"12","Td20","14D","MCAO","Positive",1627.7,3489.7
"13","Td20","14D","MCAO","Positive",1959,1564.5
"14","Td20","14D","MCAO","Positive",2311.3,4447.6
"15","Td20","14D","MCAO","Positive",2004.9,3805.8
"16","Td20","14D","MCAO","Positive",1800.6,3498.8
"17","Td20","14D","MCAO","Positive",1639.1,1605.9
"18","Td20","14D","MCAO","Positive",3020.1,4203.3
"19","Td20","14D","MCAO","Positive",1392,2077.6
"20","Td20","14D","MCAO","Positive",1657.3,1771.6
"21","Td20","14D","MCAO","Positive",1481,2327.9
"22","Td20","14D","MCAO","Positive",2731.8,3277.4
"23","Td20","14D","MCAO","Positive",1522.9,1807.1
"24","Td20","14D","MCAO","Positive",1670.6,1890.2
"25","Td20","14D","MCAO","Positive",1751.9,1759.4
"26","Td20","14D","MCAO","Positive",1932.2,2759.5
"27","Td20","14D","MCAO","Positive",1467,1721.4
"28","Td20","14D","MCAO","Positive",1668.2,2034.7
"29","Td20","14D","MCAO","Positive",2440.5,3102
"30","Td20","14D","MCAO","Positive",2852,2054.8
"31","Td20","14D","MCAO","Positive",2187.8,4514.2
"32","Td20","14D","MCAO","Positive",1389.1,1977.7
"33","Td20","14D","MCAO","Positive",1558.9,3047.1
"34","Td20","14D","MCAO","Positive",2363.8,4695.9
"35","Td20","14D","MCAO","Positive",2260.9,1610
"36","Td20","14D","MCAO","Positive",2319.7,4679.1
"37","Td20","14D","MCAO","Positive",1592.3,3132.3
"38","Td20","14D","MCAO","Positive",1871.8,1387.2
"39","Td20","14D","MCAO","Positive",1796.6,1961.7
"40","Td20","14D","MCAO","Positive",1976.6,3156
"41","Td20","14D","MCAO","Positive",1773,1252
"42","Td20","14D","MCAO","Positive",1302,2381.3
"43","Td20","14D","MCAO","Positive",3204.9,2249.8
"44","Td20","14D","MCAO","Positive",2561.3,2836.5
