"","MouseID","DPI","Condition","Class","X","Y"
"2","Td45","30D","MCAO","Positive",1529.1,2727
"3","Td45","30D","MCAO","Positive",1396.3,2667.2
"4","Td45","30D","MCAO","Positive",1945.1,2609
"5","Td45","30D","MCAO","Positive",1985.7,2355.9
"6","Td45","30D","MCAO","Positive",1656,2681.8
"7","Td45","30D","MCAO","Positive",2916.5,2116
"8","Td45","30D","MCAO","Positive",1968.1,3395.8
"9","Td45","30D","MCAO","Positive",2432.2,446.87
"10","Td45","30D","MCAO","Positive",1313.2,3646.7
"11","Td45","30D","MCAO","Positive",2654.1,4368.1
"12","Td45","30D","MCAO","Positive",1679.8,2628.5
"13","Td45","30D","MCAO","Positive",3010.5,2143.1
"14","Td45","30D","MCAO","Positive",1639.4,2596.6
"15","Td45","30D","MCAO","Positive",1467.8,2732.8
"16","Td45","30D","MCAO","Positive",1583.3,2895.4
"17","Td45","30D","MCAO","Positive",1732.4,2824.8
"18","Td45","30D","MCAO","Positive",1707.3,1771.8
"19","Td45","30D","MCAO","Positive",2254.2,2530.7
"20","Td45","30D","MCAO","Positive",3072.8,3669.1
"21","Td45","30D","MCAO","Positive",1507.2,3050.5
"22","Td45","30D","MCAO","Positive",2327.1,3574.3
"23","Td45","30D","MCAO","Positive",3073.6,3775.9
"24","Td45","30D","MCAO","Positive",3039.1,2064.6
"25","Td45","30D","MCAO","Positive",2364.6,3538.2
"26","Td45","30D","MCAO","Positive",1419.1,2633.6
"27","Td45","30D","MCAO","Positive",3067.1,2018.6
"28","Td45","30D","MCAO","Positive",1676.6,2750.6
"29","Td45","30D","MCAO","Positive",1474.9,2790.5
"30","Td45","30D","MCAO","Positive",2090.1,3265.2
"31","Td45","30D","MCAO","Positive",1746.2,2254.3
"32","Td45","30D","MCAO","Positive",1989.4,2596.3
"33","Td45","30D","MCAO","Positive",2142.1,3537.9
"34","Td45","30D","MCAO","Positive",2249.6,2573.4
"35","Td45","30D","MCAO","Positive",2238,3731.9
"36","Td45","30D","MCAO","Positive",1556.9,2577.5
"37","Td45","30D","MCAO","Positive",1291.7,2752.2
"38","Td45","30D","MCAO","Positive",1341.6,2691.9
"39","Td45","30D","MCAO","Positive",2663.8,2567.9
"40","Td45","30D","MCAO","Positive",1423.3,2604.2
"41","Td45","30D","MCAO","Positive",1850.4,2333.2
"42","Td45","30D","MCAO","Positive",2058,705.02
"43","Td45","30D","MCAO","Positive",1381.3,2689.7
"44","Td45","30D","MCAO","Positive",1498.3,2713.4
"45","Td45","30D","MCAO","Positive",2992.2,766.26
"46","Td45","30D","MCAO","Positive",1348.2,2740.8
"47","Td45","30D","MCAO","Positive",3054.1,3865.6
"48","Td45","30D","MCAO","Positive",1495.4,1894.3
"49","Td45","30D","MCAO","Positive",2356.6,2871.2
"50","Td45","30D","MCAO","Positive",3113.4,4510.2
"51","Td45","30D","MCAO","Positive",1914.9,805.59
"52","Td45","30D","MCAO","Positive",1796.3,2711.9
"53","Td45","30D","MCAO","Positive",1395.5,2759.2
"54","Td45","30D","MCAO","Positive",1746.1,1786.8
"55","Td45","30D","MCAO","Positive",2915.2,1870.8
"56","Td45","30D","MCAO","Negative",2862.7,1175.9
"57","Td45","30D","MCAO","Positive",1401.7,1614.5
"58","Td45","30D","MCAO","Positive",3092.8,3509.8
"59","Td45","30D","MCAO","Positive",1552.4,2801.2
"60","Td45","30D","MCAO","Positive",2306.9,2750.4
"61","Td45","30D","MCAO","Positive",2045.7,2724.3
"62","Td45","30D","MCAO","Positive",1980,2749.5
"63","Td45","30D","MCAO","Positive",1626.2,2990.8
"64","Td45","30D","MCAO","Positive",1426.1,2711.1
"65","Td45","30D","MCAO","Positive",2809.6,3217.1
"66","Td45","30D","MCAO","Positive",2068.2,2593.7
"67","Td45","30D","MCAO","Positive",1559,2744.1
"68","Td45","30D","MCAO","Positive",1614.1,2692.4
"69","Td45","30D","MCAO","Positive",2962.5,703.3
"70","Td45","30D","MCAO","Positive",1603.4,2671
"71","Td45","30D","MCAO","Positive",2620.9,4341.3
"72","Td45","30D","MCAO","Positive",1689.3,3412.2
"73","Td45","30D","MCAO","Positive",2868.9,3726.4
"74","Td45","30D","MCAO","Positive",2610.4,4368.6
"75","Td45","30D","MCAO","Positive",2675.7,3146.1
"76","Td45","30D","MCAO","Positive",1683.9,3639.8
"77","Td45","30D","MCAO","Positive",1975.1,3243
"78","Td45","30D","MCAO","Positive",1493.7,2875.3
"79","Td45","30D","MCAO","Positive",2679,2636.7
"80","Td45","30D","MCAO","Positive",3055.3,2115.5
"81","Td45","30D","MCAO","Negative",2419.4,2723.1
"82","Td45","30D","MCAO","Positive",1216.5,3475.4
"83","Td45","30D","MCAO","Positive",2081.3,2591.8
"84","Td45","30D","MCAO","Positive",1537,3872.6
"85","Td45","30D","MCAO","Positive",1958.6,2666.7
"86","Td45","30D","MCAO","Positive",1592.8,2800.8
"87","Td45","30D","MCAO","Positive",2205.8,3101.1
"88","Td45","30D","MCAO","Positive",2383.4,4731.7
"89","Td45","30D","MCAO","Positive",2640.3,4805.9
"90","Td45","30D","MCAO","Positive",1883.2,2391.5
"91","Td45","30D","MCAO","Positive",1816.3,3882.4
"92","Td45","30D","MCAO","Positive",1714.5,2583.7
"93","Td45","30D","MCAO","Positive",1388.3,3645.7
"94","Td45","30D","MCAO","Positive",2082.9,3578
"95","Td45","30D","MCAO","Positive",1177.5,2210
"96","Td45","30D","MCAO","Positive",1625.1,2072
"97","Td45","30D","MCAO","Positive",2686.8,4672.8
"98","Td45","30D","MCAO","Positive",3079.8,1615.1
"99","Td45","30D","MCAO","Positive",1955,3698.5
"100","Td45","30D","MCAO","Positive",1637.5,3331.8
"101","Td45","30D","MCAO","Negative",2906.2,3468.1
"102","Td45","30D","MCAO","Positive",2045.8,1949.7
"103","Td45","30D","MCAO","Positive",1481.7,2829.5
"104","Td45","30D","MCAO","Positive",2346.2,2446.1
"105","Td45","30D","MCAO","Positive",1409.4,3795.6
"106","Td45","30D","MCAO","Positive",2415.4,474.12
"107","Td45","30D","MCAO","Positive",1408.6,2723.3
"108","Td45","30D","MCAO","Positive",2305,2474.6
"109","Td45","30D","MCAO","Positive",1306,3551.3
"110","Td45","30D","MCAO","Positive",1484.8,2853
"111","Td45","30D","MCAO","Positive",2703.2,2589.1
"112","Td45","30D","MCAO","Positive",1489.6,4183.7
"113","Td45","30D","MCAO","Negative",1480.8,3888
"114","Td45","30D","MCAO","Positive",1400.8,2823.6
"115","Td45","30D","MCAO","Positive",1393.1,3776.3
"116","Td45","30D","MCAO","Positive",2706.6,4387
"117","Td45","30D","MCAO","Positive",2581.4,2859.3
"118","Td45","30D","MCAO","Positive",2485.6,3259.7
"119","Td45","30D","MCAO","Positive",2450.7,2778.4
"120","Td45","30D","MCAO","Positive",1897.8,2569.8
"121","Td45","30D","MCAO","Positive",2281.4,3578.3
"122","Td45","30D","MCAO","Positive",1651.8,2896
"123","Td45","30D","MCAO","Positive",2067.1,2155.1
"124","Td45","30D","MCAO","Positive",2330.4,3424.5
"125","Td45","30D","MCAO","Positive",2369.5,1990.7
"126","Td45","30D","MCAO","Positive",2499.2,2503.5
"127","Td45","30D","MCAO","Positive",1442.7,3750.7
"128","Td45","30D","MCAO","Positive",2035.2,2783.9
"129","Td45","30D","MCAO","Positive",2281.1,2995
"130","Td45","30D","MCAO","Positive",3049.9,3819.1
"131","Td45","30D","MCAO","Positive",1410.3,3041.2
"132","Td45","30D","MCAO","Positive",1898.7,3198.6
"133","Td45","30D","MCAO","Positive",2097,4473.7
"134","Td45","30D","MCAO","Positive",2313.9,4749.6
"135","Td45","30D","MCAO","Positive",1551.7,2842.8
"136","Td45","30D","MCAO","Positive",1393.4,2704.3
"137","Td45","30D","MCAO","Positive",2970.5,2104.8
"138","Td45","30D","MCAO","Positive",2369.3,3728.8
"139","Td45","30D","MCAO","Positive",1526.6,2817.5
"140","Td45","30D","MCAO","Positive",1893.7,3282.3
"141","Td45","30D","MCAO","Positive",2943.9,2131.3
"142","Td45","30D","MCAO","Negative",2620.9,1664.1
"143","Td45","30D","MCAO","Negative",2133.5,630.38
"144","Td45","30D","MCAO","Positive",1616.5,3819.1
"145","Td45","30D","MCAO","Positive",1490.4,2754.8
"146","Td45","30D","MCAO","Positive",1868.5,2290.9
"147","Td45","30D","MCAO","Positive",2800.7,340.78
"148","Td45","30D","MCAO","Positive",2655.5,4267
"149","Td45","30D","MCAO","Positive",2856.9,1785.6
"150","Td45","30D","MCAO","Positive",3039.4,4591
"151","Td45","30D","MCAO","Positive",2921.5,2085.7
"152","Td45","30D","MCAO","Positive",1774.1,3691.8
"153","Td45","30D","MCAO","Positive",1824.2,4194.3
"154","Td45","30D","MCAO","Positive",1692.8,2784.2
"155","Td45","30D","MCAO","Positive",1530.9,2877.1
"156","Td45","30D","MCAO","Negative",2872.3,1464.1
"157","Td45","30D","MCAO","Positive",2417.8,2346.1
"158","Td45","30D","MCAO","Positive",1792.6,2561.5
"159","Td45","30D","MCAO","Positive",2315.1,1922.1
"160","Td45","30D","MCAO","Positive",2646.7,4787.8
"161","Td45","30D","MCAO","Positive",1691.6,2657.6
"162","Td45","30D","MCAO","Positive",2896.6,3530.8
"163","Td45","30D","MCAO","Positive",1177.1,2189.3
"164","Td45","30D","MCAO","Positive",2100.1,694.6
