"","MouseID","DPI","Condition","Class","X","Y"
"1","Td60","7D","MCAO","Positive",2667.6,1962
"2","Td60","7D","MCAO","Positive",975.75,2659
"3","Td60","7D","MCAO","Positive",900.69,2866.2
"4","Td60","7D","MCAO","Positive",1683.4,4499.2
"5","Td60","7D","MCAO","Positive",1122,1940.6
"6","Td60","7D","MCAO","Positive",1779.9,4254.7
"7","Td60","7D","MCAO","Positive",1739.9,4332
"8","Td60","7D","MCAO","Positive",1160.8,1665.7
"9","Td60","7D","MCAO","Positive",713.9,3557.8
"10","Td60","7D","MCAO","Positive",1723.5,4132.5
"11","Td60","7D","MCAO","Positive",1262.2,1861.7
"12","Td60","7D","MCAO","Positive",1861.4,4726.4
"13","Td60","7D","MCAO","Positive",1528.2,4375.3
"14","Td60","7D","MCAO","Positive",1164.4,2346.4
"15","Td60","7D","MCAO","Positive",1869.6,5452.7
"16","Td60","7D","MCAO","Positive",1377.7,1618.7
"17","Td60","7D","MCAO","Positive",2329.1,1384.3
"18","Td60","7D","MCAO","Positive",1180.4,1719.2
"19","Td60","7D","MCAO","Positive",1548.4,3356.7
"20","Td60","7D","MCAO","Positive",1978.8,2319.3
"21","Td60","7D","MCAO","Positive",1943.3,3731.6
"22","Td60","7D","MCAO","Positive",646.51,2489.5
"23","Td60","7D","MCAO","Positive",2007.9,5631.2
"24","Td60","7D","MCAO","Positive",1175.1,2114.1
"25","Td60","7D","MCAO","Positive",2175.1,2174.9
"26","Td60","7D","MCAO","Positive",540.83,2872.7
"27","Td60","7D","MCAO","Positive",2174,513.84
"28","Td60","7D","MCAO","Positive",465.1,2376
"29","Td60","7D","MCAO","Positive",2197.3,2254.2
"30","Td60","7D","MCAO","Positive",2074.6,5941
"31","Td60","7D","MCAO","Positive",853.53,2959.3
"32","Td60","7D","MCAO","Positive",2615.4,5793.3
"33","Td60","7D","MCAO","Positive",1055.2,1590.8
"34","Td60","7D","MCAO","Positive",783.32,4513.3
"35","Td60","7D","MCAO","Positive",2027.1,3740.1
"36","Td60","7D","MCAO","Positive",1212.2,2103.1
"37","Td60","7D","MCAO","Positive",492.22,2886
"38","Td60","7D","MCAO","Positive",1964.3,984.26
"39","Td60","7D","MCAO","Positive",624.04,2615
"40","Td60","7D","MCAO","Positive",1994.4,5461.3
"41","Td60","7D","MCAO","Positive",851.06,2062
"42","Td60","7D","MCAO","Positive",1585.2,1383.6
"43","Td60","7D","MCAO","Positive",2622.2,4142.8
"44","Td60","7D","MCAO","Positive",1908.2,4974.1
"45","Td60","7D","MCAO","Positive",1021.4,3722
"46","Td60","7D","MCAO","Positive",1696.1,3638.8
"47","Td60","7D","MCAO","Positive",897.89,2367.8
"48","Td60","7D","MCAO","Positive",1465.1,2449.2
"49","Td60","7D","MCAO","Positive",1031.6,2256.4
"50","Td60","7D","MCAO","Positive",1289.2,1568.5
"51","Td60","7D","MCAO","Positive",1370.5,4790.3
"52","Td60","7D","MCAO","Positive",853.95,2006.3
"53","Td60","7D","MCAO","Positive",1917.9,5306.4
"54","Td60","7D","MCAO","Positive",1844.9,2446.6
"55","Td60","7D","MCAO","Positive",1239.3,1515
"56","Td60","7D","MCAO","Positive",1847.1,1426.5
"57","Td60","7D","MCAO","Positive",697.97,2069.4
"58","Td60","7D","MCAO","Positive",2869.6,2775.4
"59","Td60","7D","MCAO","Positive",2422.5,3569.2
"60","Td60","7D","MCAO","Positive",1172,4864.7
"61","Td60","7D","MCAO","Positive",1097.2,2393.8
"62","Td60","7D","MCAO","Positive",2806.5,1282.8
"63","Td60","7D","MCAO","Positive",1038.1,4266.6
"64","Td60","7D","MCAO","Positive",1283.9,1686.2
"65","Td60","7D","MCAO","Positive",1202.2,2785.4
"66","Td60","7D","MCAO","Positive",1183.6,1603.5
"67","Td60","7D","MCAO","Positive",3153,1923
"68","Td60","7D","MCAO","Positive",1801,5381
"69","Td60","7D","MCAO","Positive",2183.6,2221
"70","Td60","7D","MCAO","Positive",1752.4,2926.5
"71","Td60","7D","MCAO","Positive",1007.5,2726.6
"72","Td60","7D","MCAO","Positive",1819.9,5326.3
"73","Td60","7D","MCAO","Positive",715.13,2614.6
"74","Td60","7D","MCAO","Positive",1665.2,941.58
"75","Td60","7D","MCAO","Positive",1883,2938.5
"76","Td60","7D","MCAO","Positive",423.14,2907.8
"77","Td60","7D","MCAO","Positive",1622.4,1097.6
"78","Td60","7D","MCAO","Positive",3161.2,5618.2
"79","Td60","7D","MCAO","Positive",1334.2,4147.3
"80","Td60","7D","MCAO","Positive",843.4,2301.7
"81","Td60","7D","MCAO","Positive",699.45,2689.9
"82","Td60","7D","MCAO","Positive",2094.3,530.98
"83","Td60","7D","MCAO","Positive",1211.2,4064.5
"84","Td60","7D","MCAO","Positive",1127,2330.8
"85","Td60","7D","MCAO","Positive",1018.1,4489.5
"86","Td60","7D","MCAO","Positive",2429.4,5816.5
"87","Td60","7D","MCAO","Positive",1213.2,2407.5
"88","Td60","7D","MCAO","Positive",863.2,4199
"89","Td60","7D","MCAO","Positive",2085.5,3921.8
"90","Td60","7D","MCAO","Positive",1245.8,1906.7
"91","Td60","7D","MCAO","Positive",1951.6,4018.8
"92","Td60","7D","MCAO","Positive",1361.4,2209.4
"93","Td60","7D","MCAO","Positive",2140.4,5144.6
"94","Td60","7D","MCAO","Positive",519.42,2923.3
"95","Td60","7D","MCAO","Positive",1269.9,1662.5
"96","Td60","7D","MCAO","Positive",1301.5,1512.2
"97","Td60","7D","MCAO","Positive",2103.3,4006.8
"98","Td60","7D","MCAO","Positive",1315,4961
"99","Td60","7D","MCAO","Positive",1767.3,5571.7
"100","Td60","7D","MCAO","Positive",2217.9,2801.9
"101","Td60","7D","MCAO","Positive",1093.4,1744.3
"102","Td60","7D","MCAO","Positive",619.6,2179.7
"103","Td60","7D","MCAO","Positive",1690.8,3018.1
"104","Td60","7D","MCAO","Positive",1212.8,1673.3
"105","Td60","7D","MCAO","Positive",1452.6,4758.1
"106","Td60","7D","MCAO","Positive",1619.4,2676.7
"107","Td60","7D","MCAO","Positive",2015.3,3506.7
"108","Td60","7D","MCAO","Positive",1976.9,5163.8
"109","Td60","7D","MCAO","Positive",2080.6,4490.8
"110","Td60","7D","MCAO","Positive",1816.7,4541.1
"111","Td60","7D","MCAO","Positive",2092.7,3522.8
"112","Td60","7D","MCAO","Positive",704.04,3269.4
"113","Td60","7D","MCAO","Positive",2518.6,1295.3
"114","Td60","7D","MCAO","Positive",267.69,2958.1
"115","Td60","7D","MCAO","Positive",1127.9,2427.2
"116","Td60","7D","MCAO","Positive",836.32,4563.5
"117","Td60","7D","MCAO","Positive",1294,2365.4
"118","Td60","7D","MCAO","Positive",1488,5272.6
"119","Td60","7D","MCAO","Positive",1235.9,2643
"120","Td60","7D","MCAO","Positive",1819.8,4015.8
"121","Td60","7D","MCAO","Positive",1470.1,5210.5
"122","Td60","7D","MCAO","Positive",942.15,1987.1
"123","Td60","7D","MCAO","Positive",1152.8,2007.3
"124","Td60","7D","MCAO","Positive",2979.5,3815.8
"125","Td60","7D","MCAO","Positive",1873.1,5760.9
"126","Td60","7D","MCAO","Positive",1375.6,1356.8
"127","Td60","7D","MCAO","Positive",2927,1851
"128","Td60","7D","MCAO","Positive",2924.3,329.36
"129","Td60","7D","MCAO","Positive",2122.2,2240.9
"130","Td60","7D","MCAO","Positive",1015.8,2843.4
"131","Td60","7D","MCAO","Positive",1278.1,3922.5
"132","Td60","7D","MCAO","Positive",1354,3569.9
"133","Td60","7D","MCAO","Positive",1111.8,4074.9
"134","Td60","7D","MCAO","Positive",855.27,4435.9
"135","Td60","7D","MCAO","Positive",303.29,3342.5
"136","Td60","7D","MCAO","Positive",507.19,3231.5
"137","Td60","7D","MCAO","Positive",1651.4,4988.3
"138","Td60","7D","MCAO","Positive",3013.6,313.44
"139","Td60","7D","MCAO","Positive",1685.4,5528.4
"140","Td60","7D","MCAO","Positive",1602.7,5474
"141","Td60","7D","MCAO","Positive",745.62,2895.2
"142","Td60","7D","MCAO","Positive",814.92,2512.1
"143","Td60","7D","MCAO","Positive",1243.7,1643.8
"144","Td60","7D","MCAO","Positive",1163.6,1885.1
"145","Td60","7D","MCAO","Positive",1782.6,5298.6
"146","Td60","7D","MCAO","Positive",1640.2,5267
"147","Td60","7D","MCAO","Positive",1094.8,1631.3
"148","Td60","7D","MCAO","Positive",2030.6,5408
"149","Td60","7D","MCAO","Positive",1102.2,4761.8
"150","Td60","7D","MCAO","Positive",2503.3,2453.1
"151","Td60","7D","MCAO","Positive",1683.9,3278.2
"152","Td60","7D","MCAO","Positive",1019,1943.6
"153","Td60","7D","MCAO","Positive",1712.3,5082.2
"154","Td60","7D","MCAO","Positive",552.72,2946.3
"155","Td60","7D","MCAO","Positive",2109.1,4289
"156","Td60","7D","MCAO","Positive",1863.9,5360.4
"157","Td60","7D","MCAO","Positive",957.84,3002.1
"158","Td60","7D","MCAO","Positive",577.46,2822.3
"159","Td60","7D","MCAO","Positive",416.1,4323.7
"160","Td60","7D","MCAO","Positive",1658.6,5127.8
"161","Td60","7D","MCAO","Positive",2831.6,5022.5
"162","Td60","7D","MCAO","Positive",1827.5,3806.8
"163","Td60","7D","MCAO","Positive",1296.5,1742.2
"164","Td60","7D","MCAO","Positive",1220.7,1956.1
"165","Td60","7D","MCAO","Positive",911.92,2291.5
"166","Td60","7D","MCAO","Positive",1677.8,2558.2
"167","Td60","7D","MCAO","Positive",1166.8,2741.8
"168","Td60","7D","MCAO","Positive",961.24,2314.3
"169","Td60","7D","MCAO","Positive",1117.9,3754
