"","MouseID","DPI","Condition","Class","X","Y"
"264","Td75","3D","MCAO","Negative",2334,2698.1
"265","Td75","3D","MCAO","Negative",3191.5,3128.1
"266","Td75","3D","MCAO","Negative",3361,551.53
"267","Td75","3D","MCAO","Negative",3515.3,4739
"268","Td75","3D","MCAO","Positive",2198.8,5487
"269","Td75","3D","MCAO","Negative",1733,3122.5
"270","Td75","3D","MCAO","Negative",1741,2231.6
"271","Td75","3D","MCAO","Negative",2563.9,2222.7
"272","Td75","3D","MCAO","Negative",2634.2,1093
"273","Td75","3D","MCAO","Negative",1774.5,3083.7
"274","Td75","3D","MCAO","Negative",3610.5,3276.4
"275","Td75","3D","MCAO","Negative",2314.4,770.49
"276","Td75","3D","MCAO","Positive",1728.8,3132
"277","Td75","3D","MCAO","Negative",1774.3,3477.5
"278","Td75","3D","MCAO","Negative",3807.5,4433
"279","Td75","3D","MCAO","Negative",3370.7,2391
"280","Td75","3D","MCAO","Negative",3013,6074.5
"281","Td75","3D","MCAO","Positive",3086.8,1102.1
"282","Td75","3D","MCAO","Negative",3055.7,957.66
"283","Td75","3D","MCAO","Negative",3389.7,856.34
