"","MouseID","DPI","Condition","Class","X","Y"
"7","Td64","7D","MCAO","Positive",2879,1966.7
"8","Td64","7D","MCAO","Positive",895.29,3448.6
"9","Td64","7D","MCAO","Positive",1669.6,1559.5
"10","Td64","7D","MCAO","Positive",2170.4,1318.9
"11","Td64","7D","MCAO","Positive",2015.1,2891
"12","Td64","7D","MCAO","Positive",1736.4,1257.3
"13","Td64","7D","MCAO","Positive",1434.6,3269.1
"14","Td64","7D","MCAO","Positive",1628.9,2434.7
"15","Td64","7D","MCAO","Positive",755.15,4382.8
"16","Td64","7D","MCAO","Positive",742.99,2368.6
"17","Td64","7D","MCAO","Positive",1805.4,1303.9
"18","Td64","7D","MCAO","Positive",1865.2,1507.8
"19","Td64","7D","MCAO","Positive",3103.4,5576.9
"20","Td64","7D","MCAO","Positive",1770.8,3831.2
"21","Td64","7D","MCAO","Positive",1659.6,1169
"22","Td64","7D","MCAO","Positive",1908.5,2977.1
"23","Td64","7D","MCAO","Positive",2273.1,2421.7
"24","Td64","7D","MCAO","Positive",1579.7,1977.4
"25","Td64","7D","MCAO","Positive",2083.2,2449.5
"26","Td64","7D","MCAO","Positive",2697,4255.6
"27","Td64","7D","MCAO","Positive",769.65,4157.6
"28","Td64","7D","MCAO","Positive",2970.9,1986.8
"29","Td64","7D","MCAO","Positive",2041.3,1304
"30","Td64","7D","MCAO","Positive",905.08,3810.2
"31","Td64","7D","MCAO","Positive",1661.4,805.97
"32","Td64","7D","MCAO","Positive",496.96,3112.6
"33","Td64","7D","MCAO","Positive",1581.4,1511.5
"34","Td64","7D","MCAO","Positive",2254.7,1163.7
"35","Td64","7D","MCAO","Positive",3115.3,2357.3
"36","Td64","7D","MCAO","Positive",2342.3,2383.8
"37","Td64","7D","MCAO","Positive",1134.3,2186.1
"38","Td64","7D","MCAO","Positive",1880.7,2853
"39","Td64","7D","MCAO","Positive",2231.3,1408
"40","Td64","7D","MCAO","Positive",1689.3,2388.2
"41","Td64","7D","MCAO","Positive",1853.5,4571.1
"42","Td64","7D","MCAO","Positive",1720.3,5808
"43","Td64","7D","MCAO","Positive",2270.6,471.82
"44","Td64","7D","MCAO","Positive",2794.9,2737.3
"45","Td64","7D","MCAO","Positive",2151.4,1515
"46","Td64","7D","MCAO","Positive",407.57,3099.5
"47","Td64","7D","MCAO","Positive",2432.1,2084.4
"48","Td64","7D","MCAO","Positive",2513.1,1207.6
"49","Td64","7D","MCAO","Positive",3125.2,4302.6
"50","Td64","7D","MCAO","Positive",461.85,3533.2
"51","Td64","7D","MCAO","Positive",675.63,2237.6
"52","Td64","7D","MCAO","Positive",2966.1,2896.1
"53","Td64","7D","MCAO","Positive",587.95,3215.2
"54","Td64","7D","MCAO","Positive",1222.4,2065.9
"55","Td64","7D","MCAO","Positive",1972.8,1447.6
"56","Td64","7D","MCAO","Positive",1320.3,5008.2
"57","Td64","7D","MCAO","Positive",3022.3,5403.2
"58","Td64","7D","MCAO","Positive",1993.8,1000.4
"59","Td64","7D","MCAO","Positive",1011.2,4857.5
"60","Td64","7D","MCAO","Positive",2059.6,3172.3
"61","Td64","7D","MCAO","Positive",2026,1278.1
"62","Td64","7D","MCAO","Positive",3021.3,1889.7
"63","Td64","7D","MCAO","Positive",2143.3,823.08
"64","Td64","7D","MCAO","Positive",495.13,3279.3
"65","Td64","7D","MCAO","Positive",393.77,2854.3
"66","Td64","7D","MCAO","Positive",2117.4,3999.3
"67","Td64","7D","MCAO","Positive",1362.6,1842.1
"68","Td64","7D","MCAO","Positive",2005.4,2316.8
"69","Td64","7D","MCAO","Positive",1988.9,4861.8
"70","Td64","7D","MCAO","Positive",1152.6,4788.8
"71","Td64","7D","MCAO","Positive",1792.4,4573.4
"72","Td64","7D","MCAO","Positive",836.27,1819.9
"73","Td64","7D","MCAO","Positive",922.84,1602.6
"74","Td64","7D","MCAO","Positive",1873.2,2027.8
"75","Td64","7D","MCAO","Positive",759.36,3918
"76","Td64","7D","MCAO","Positive",1123.8,3117
