"","MouseID","DPI","Condition","Class","X","Y"
"1","Td27","14D","MCAO","Positive",3232.5,2893.3
"2","Td27","14D","MCAO","Positive",2447.1,3125.9
"3","Td27","14D","MCAO","Positive",1757.9,4412.5
"4","Td27","14D","MCAO","Positive",1720.7,4801.5
"5","Td27","14D","MCAO","Positive",1329.8,2807.2
"6","Td27","14D","MCAO","Positive",1467,3230
"7","Td27","14D","MCAO","Positive",2505.6,3568.9
"8","Td27","14D","MCAO","Positive",2321.7,3099.7
"9","Td27","14D","MCAO","Positive",2297.6,3058.1
"10","Td27","14D","MCAO","Positive",1167.4,3440.4
"11","Td27","14D","MCAO","Positive",1765,3788.5
"12","Td27","14D","MCAO","Positive",2331.6,3392.9
"13","Td27","14D","MCAO","Positive",1487.4,3003.8
"14","Td27","14D","MCAO","Positive",2377.8,3459.6
"15","Td27","14D","MCAO","Positive",2058.7,2989.1
"16","Td27","14D","MCAO","Positive",2292.5,2435.2
"17","Td27","14D","MCAO","Positive",2411.1,3965.7
"18","Td27","14D","MCAO","Positive",2509.6,3016.9
"19","Td27","14D","MCAO","Positive",1489.5,3149.5
"20","Td27","14D","MCAO","Positive",1438.9,3589
"21","Td27","14D","MCAO","Positive",1402.9,2385.3
"22","Td27","14D","MCAO","Positive",1721.4,3815.5
"23","Td27","14D","MCAO","Positive",1529.1,3440.5
"24","Td27","14D","MCAO","Positive",1485.1,4086.6
"25","Td27","14D","MCAO","Positive",2113,2566.7
"26","Td27","14D","MCAO","Positive",1313.2,2537.5
"27","Td27","14D","MCAO","Positive",1837.4,3952.3
"28","Td27","14D","MCAO","Positive",2030.4,3407.1
"29","Td27","14D","MCAO","Positive",2063.9,3317
"30","Td27","14D","MCAO","Positive",1416.2,4321.7
"31","Td27","14D","MCAO","Positive",1879,4326
"32","Td27","14D","MCAO","Positive",2274.8,3643.6
"33","Td27","14D","MCAO","Positive",2030.4,3913.9
"34","Td27","14D","MCAO","Positive",1224.5,2369.4
"35","Td27","14D","MCAO","Positive",2072.5,2828.2
"36","Td27","14D","MCAO","Positive",1396.3,2257.7
"37","Td27","14D","MCAO","Positive",2392.9,3671.1
"38","Td27","14D","MCAO","Positive",2216.7,3623.7
"39","Td27","14D","MCAO","Positive",2928.4,1882.7
"40","Td27","14D","MCAO","Positive",1377.6,2580.2
"41","Td27","14D","MCAO","Positive",1200.6,1937.1
"42","Td27","14D","MCAO","Positive",2011.4,3102.4
"43","Td27","14D","MCAO","Positive",1434.5,2948.5
"44","Td27","14D","MCAO","Positive",1784.1,4643
"45","Td27","14D","MCAO","Positive",2349.4,3849.6
"46","Td27","14D","MCAO","Positive",2044.6,2227
"47","Td27","14D","MCAO","Positive",2286.6,2292.4
"48","Td27","14D","MCAO","Positive",1318.4,2927.2
"49","Td27","14D","MCAO","Positive",2193.6,2721.1
"50","Td27","14D","MCAO","Positive",2197.7,2758.8
"51","Td27","14D","MCAO","Positive",2082.4,4049.3
"52","Td27","14D","MCAO","Positive",3147.9,1926
"53","Td27","14D","MCAO","Positive",1924.2,930
"54","Td27","14D","MCAO","Positive",1846.8,2190.6
"55","Td27","14D","MCAO","Positive",1401.8,2290.3
"56","Td27","14D","MCAO","Positive",2148.6,3280.6
"57","Td27","14D","MCAO","Positive",2938.3,333.06
"58","Td27","14D","MCAO","Positive",2079.4,2729.4
"59","Td27","14D","MCAO","Positive",2153.4,3324.6
"60","Td27","14D","MCAO","Positive",2034.8,4177.7
"61","Td27","14D","MCAO","Positive",1692.4,3924.6
"62","Td27","14D","MCAO","Positive",1191.5,2952.4
"63","Td27","14D","MCAO","Positive",1360,2668.8
"64","Td27","14D","MCAO","Positive",2015.2,4137.4
"65","Td27","14D","MCAO","Positive",2422,2607.9
"66","Td27","14D","MCAO","Positive",2296.6,2805
"67","Td27","14D","MCAO","Positive",2165,3627.7
"68","Td27","14D","MCAO","Positive",1508.7,2677.8
"69","Td27","14D","MCAO","Positive",1215.8,3801.4
"70","Td27","14D","MCAO","Positive",3117.6,3523.1
"71","Td27","14D","MCAO","Positive",2877.2,771.31
"72","Td27","14D","MCAO","Positive",2165.4,2948.7
"73","Td27","14D","MCAO","Positive",1508.9,4148.1
"74","Td27","14D","MCAO","Positive",2483.5,5656.6
"75","Td27","14D","MCAO","Positive",2037.6,5146.3
"76","Td27","14D","MCAO","Positive",2504.1,3163.7
"77","Td27","14D","MCAO","Positive",2484.5,2604.4
"78","Td27","14D","MCAO","Positive",2484.2,3635.1
"79","Td27","14D","MCAO","Positive",3271,1640
"80","Td27","14D","MCAO","Positive",2444.2,3069.9
"81","Td27","14D","MCAO","Positive",1399.8,2918.1
"82","Td27","14D","MCAO","Positive",2206.3,2923.4
"83","Td27","14D","MCAO","Positive",2142.8,3942
"84","Td27","14D","MCAO","Positive",1785.4,4341.5
"85","Td27","14D","MCAO","Positive",1722.9,3884.7
"86","Td27","14D","MCAO","Positive",1971.1,3206.1
"87","Td27","14D","MCAO","Positive",2595.3,4960.1
"88","Td27","14D","MCAO","Positive",2431.5,4296.2
"89","Td27","14D","MCAO","Positive",1563.9,3407
"90","Td27","14D","MCAO","Positive",2835.4,1955.2
"91","Td27","14D","MCAO","Positive",2298.2,3776.6
"92","Td27","14D","MCAO","Positive",1998.6,2716.5
"93","Td27","14D","MCAO","Positive",1832.6,3857.4
"94","Td27","14D","MCAO","Positive",2755.7,3265.6
"95","Td27","14D","MCAO","Positive",1915.7,3873.5
"96","Td27","14D","MCAO","Positive",1602.9,1026
"97","Td27","14D","MCAO","Positive",1386.4,3300.7
"98","Td27","14D","MCAO","Positive",1149.6,3680.3
"99","Td27","14D","MCAO","Positive",1422.6,3687.4
"100","Td27","14D","MCAO","Positive",1527.1,2725.3
