"","MouseID","DPI","Condition","Class","X","Y"
"1","Td58","14D","MCAO","Positive",1636.7,2362.2
"2","Td58","14D","MCAO","Positive",971.03,3139.5
"3","Td58","14D","MCAO","Positive",1988,2963.8
"4","Td58","14D","MCAO","Positive",2029,3720.5
"5","Td58","14D","MCAO","Positive",940.51,2740.9
"6","Td58","14D","MCAO","Positive",1047.6,3180.2
"7","Td58","14D","MCAO","Positive",2809.2,1983
"8","Td58","14D","MCAO","Positive",2993.4,1942.2
"9","Td58","14D","MCAO","Positive",1022.9,2123.8
"10","Td58","14D","MCAO","Positive",2087.2,2863.2
"11","Td58","14D","MCAO","Positive",1119.8,2415.6
"12","Td58","14D","MCAO","Positive",2443.5,2641.7
"13","Td58","14D","MCAO","Positive",928.81,3015.7
"14","Td58","14D","MCAO","Positive",2210.8,1708.5
"15","Td58","14D","MCAO","Positive",1933.5,1423.4
"16","Td58","14D","MCAO","Positive",1021.4,2702.1
"17","Td58","14D","MCAO","Positive",1950.6,3689.3
"18","Td58","14D","MCAO","Positive",2233,3552.5
"19","Td58","14D","MCAO","Positive",1103.7,2703.3
"20","Td58","14D","MCAO","Positive",2040.7,3537.9
"21","Td58","14D","MCAO","Positive",1127.2,2328.4
"22","Td58","14D","MCAO","Positive",1975.2,3552.1
"23","Td58","14D","MCAO","Positive",2195,3647.4
"24","Td58","14D","MCAO","Positive",1931.3,2651.7
"25","Td58","14D","MCAO","Positive",1254.9,2927.5
"26","Td58","14D","MCAO","Positive",1359.1,3513.4
"27","Td58","14D","MCAO","Positive",2538.5,4438
"28","Td58","14D","MCAO","Positive",1147.3,2398.5
"29","Td58","14D","MCAO","Positive",2727.8,1643.6
"30","Td58","14D","MCAO","Positive",2939.5,1278.4
"31","Td58","14D","MCAO","Positive",2759.1,2287.3
"32","Td58","14D","MCAO","Positive",1784.6,3676.4
"33","Td58","14D","MCAO","Positive",1636,2006.5
"34","Td58","14D","MCAO","Positive",2079.6,3434.9
"35","Td58","14D","MCAO","Positive",1946.6,3766.8
"36","Td58","14D","MCAO","Positive",2138.9,4511.8
"37","Td58","14D","MCAO","Positive",1883.7,4463.6
"38","Td58","14D","MCAO","Positive",896.31,2310.7
"39","Td58","14D","MCAO","Positive",1029.5,2225.2
"40","Td58","14D","MCAO","Positive",2042.2,2016.3
"41","Td58","14D","MCAO","Positive",1104.9,2348
"42","Td58","14D","MCAO","Positive",969.64,3186.7
"43","Td58","14D","MCAO","Positive",931.58,2909.1
"44","Td58","14D","MCAO","Positive",932.77,3424.4
"45","Td58","14D","MCAO","Positive",1225.5,2687.7
"46","Td58","14D","MCAO","Positive",2192.8,4666.2
"47","Td58","14D","MCAO","Positive",1555.5,2421
"48","Td58","14D","MCAO","Positive",1223.7,2751.1
"49","Td58","14D","MCAO","Positive",1921.5,3162.2
"50","Td58","14D","MCAO","Positive",1928,3910.6
"51","Td58","14D","MCAO","Positive",926.88,2569.9
"52","Td58","14D","MCAO","Positive",2016.6,3121.9
"53","Td58","14D","MCAO","Positive",1441.2,3751.2
"54","Td58","14D","MCAO","Positive",1315.6,3185.3
"55","Td58","14D","MCAO","Positive",1790.9,4363
"56","Td58","14D","MCAO","Positive",1114.1,2759.2
"57","Td58","14D","MCAO","Positive",3071.5,4156.6
"58","Td58","14D","MCAO","Positive",2656.6,2217.8
"59","Td58","14D","MCAO","Positive",2141.1,4587
"60","Td58","14D","MCAO","Positive",1998.5,3777
"61","Td58","14D","MCAO","Positive",888.29,3187.9
"62","Td58","14D","MCAO","Positive",1638.9,4125.9
"63","Td58","14D","MCAO","Positive",2815.1,3992.7
"64","Td58","14D","MCAO","Positive",1231.6,2524.6
"65","Td58","14D","MCAO","Positive",971.94,3056.8
"66","Td58","14D","MCAO","Positive",1103,3457.6
"67","Td58","14D","MCAO","Positive",1646.4,3433.7
"68","Td58","14D","MCAO","Positive",2299.9,4295.6
"69","Td58","14D","MCAO","Positive",857.57,3131.6
"70","Td58","14D","MCAO","Positive",1060.1,2004
"71","Td58","14D","MCAO","Positive",2016.2,2996.1
"72","Td58","14D","MCAO","Positive",1183.5,2784.8
"73","Td58","14D","MCAO","Positive",979.28,2745.4
"74","Td58","14D","MCAO","Positive",1037.6,2532.3
"75","Td58","14D","MCAO","Positive",1024.9,3226.9
"76","Td58","14D","MCAO","Positive",1323.4,1369.2
"77","Td58","14D","MCAO","Positive",2773.3,2412.4
"78","Td58","14D","MCAO","Positive",2139.2,3041.9
"79","Td58","14D","MCAO","Positive",1123.4,2279.9
"80","Td58","14D","MCAO","Positive",1175.9,2655.1
"81","Td58","14D","MCAO","Positive",1091.7,2777.3
"82","Td58","14D","MCAO","Positive",1741.8,4760.3
"83","Td58","14D","MCAO","Positive",1927.8,3103
"84","Td58","14D","MCAO","Positive",1942.7,2865.5
"85","Td58","14D","MCAO","Positive",2041.6,3633.2
"86","Td58","14D","MCAO","Positive",1979.8,4623.1
"87","Td58","14D","MCAO","Positive",1064.6,3243.4
"88","Td58","14D","MCAO","Positive",1012.4,2295.9
"89","Td58","14D","MCAO","Positive",939.47,2841.3
"90","Td58","14D","MCAO","Positive",1951,2787.9
"91","Td58","14D","MCAO","Positive",2299.5,5246.1
"92","Td58","14D","MCAO","Positive",1565.5,1898.8
"93","Td58","14D","MCAO","Positive",1278.4,2758.5
"94","Td58","14D","MCAO","Positive",1849.1,4896.3
"95","Td58","14D","MCAO","Positive",1058.4,2816.6
"96","Td58","14D","MCAO","Positive",2520.8,2791.2
"97","Td58","14D","MCAO","Positive",2144.5,3277
"98","Td58","14D","MCAO","Positive",1079,2298.8
"99","Td58","14D","MCAO","Positive",1036.4,2753.1
"100","Td58","14D","MCAO","Positive",2485.4,3142.7
"101","Td58","14D","MCAO","Positive",1969.1,2676.9
"102","Td58","14D","MCAO","Positive",2000.4,4458.1
"103","Td58","14D","MCAO","Positive",2684,1635.9
"104","Td58","14D","MCAO","Positive",1933.2,4359.8
"105","Td58","14D","MCAO","Positive",799.3,2900
"106","Td58","14D","MCAO","Positive",1420.4,3984.4
"107","Td58","14D","MCAO","Positive",2269.9,2543.4
"108","Td58","14D","MCAO","Positive",2215.5,4718
"109","Td58","14D","MCAO","Positive",1026.5,3306.5
"110","Td58","14D","MCAO","Positive",929.26,2648.4
"111","Td58","14D","MCAO","Positive",2016.5,2729.5
"112","Td58","14D","MCAO","Positive",1722.8,3047.6
"113","Td58","14D","MCAO","Positive",1779.8,3390.1
"114","Td58","14D","MCAO","Positive",1627.4,3013.8
"115","Td58","14D","MCAO","Positive",2166.5,4493.5
"116","Td58","14D","MCAO","Positive",2793.4,5232.1
"117","Td58","14D","MCAO","Positive",1847.3,3909.9
"118","Td58","14D","MCAO","Positive",2203.9,3394.9
"119","Td58","14D","MCAO","Positive",1261.4,2412.6
"120","Td58","14D","MCAO","Positive",1862,3030.1
"121","Td58","14D","MCAO","Positive",988.97,2346.3
"122","Td58","14D","MCAO","Positive",1057.2,2230.5
"123","Td58","14D","MCAO","Positive",2043.1,3246.5
"124","Td58","14D","MCAO","Positive",1905.9,3840.6
"125","Td58","14D","MCAO","Positive",1143,3512
"126","Td58","14D","MCAO","Positive",1056.7,3122.7
"127","Td58","14D","MCAO","Positive",1298.6,2459.6
"128","Td58","14D","MCAO","Positive",2702.2,1509.9
"129","Td58","14D","MCAO","Positive",1376.1,3630.1
"130","Td58","14D","MCAO","Positive",773.86,3022.4
"131","Td58","14D","MCAO","Positive",1116.1,2564
"132","Td58","14D","MCAO","Positive",826.43,3107.3
"133","Td58","14D","MCAO","Positive",1919.4,2769.6
"134","Td58","14D","MCAO","Positive",863.32,2902.5
"135","Td58","14D","MCAO","Positive",1880.7,4031.9
"136","Td58","14D","MCAO","Positive",1778.5,2258.7
"137","Td58","14D","MCAO","Positive",984.74,2288.3
"138","Td58","14D","MCAO","Positive",1866.4,5212
"139","Td58","14D","MCAO","Positive",1133.8,2908.4
"140","Td58","14D","MCAO","Positive",2046.3,5452.7
"141","Td58","14D","MCAO","Positive",2547.9,4388.6
"142","Td58","14D","MCAO","Positive",1945.5,3431.2
"143","Td58","14D","MCAO","Positive",1905.6,4995.9
"144","Td58","14D","MCAO","Positive",2010.1,3343.1
"145","Td58","14D","MCAO","Positive",1819.6,2801.1
"146","Td58","14D","MCAO","Positive",2037.2,3298.6
"147","Td58","14D","MCAO","Positive",986.77,2147.5
"148","Td58","14D","MCAO","Positive",2250.8,2645.9
"149","Td58","14D","MCAO","Positive",1566.5,3953.4
"150","Td58","14D","MCAO","Positive",1063.6,2122
"151","Td58","14D","MCAO","Positive",1908,2818.3
"152","Td58","14D","MCAO","Positive",1213.4,2469.6
"153","Td58","14D","MCAO","Positive",995.31,2068.9
"154","Td58","14D","MCAO","Positive",2911.1,3152.8
"155","Td58","14D","MCAO","Positive",1150.9,3582.6
"156","Td58","14D","MCAO","Positive",1406.3,3350.2
"157","Td58","14D","MCAO","Positive",1128.2,2996
"158","Td58","14D","MCAO","Positive",2663.9,2153
"159","Td58","14D","MCAO","Positive",1150.2,3024.7
"160","Td58","14D","MCAO","Positive",2187.8,2660.6
"161","Td58","14D","MCAO","Positive",1695.9,3635.2
"162","Td58","14D","MCAO","Positive",2060.9,3499.4
"163","Td58","14D","MCAO","Positive",955.99,2644
"164","Td58","14D","MCAO","Positive",1443.5,2610.8
"165","Td58","14D","MCAO","Positive",2079.9,3606.5
"166","Td58","14D","MCAO","Positive",1185.6,2571.4
"167","Td58","14D","MCAO","Positive",2063.5,2732.8
"168","Td58","14D","MCAO","Positive",2186.1,2532.9
"169","Td58","14D","MCAO","Positive",1836.9,2878.8
"170","Td58","14D","MCAO","Positive",2104.1,3975.8
"171","Td58","14D","MCAO","Positive",1891.5,2927.2
