"","MouseID","DPI","Condition","Class","X","Y"
"2","Td76","3D","MCAO","Positive",2225.5,1478.3
"3","Td76","3D","MCAO","Positive",1486.2,1991.2
"4","Td76","3D","MCAO","Positive",1814.1,5242.7
"5","Td76","3D","MCAO","Positive",757.01,2290.9
"6","Td76","3D","MCAO","Positive",785.96,4675.7
"7","Td76","3D","MCAO","Positive",2632.9,3980.9
"8","Td76","3D","MCAO","Positive",469.63,2148.5
"9","Td76","3D","MCAO","Positive",1955.8,1096.4
"10","Td76","3D","MCAO","Positive",509.08,4321.2
"11","Td76","3D","MCAO","Positive",1654.7,3566.6
"12","Td76","3D","MCAO","Positive",626.43,4419.5
"13","Td76","3D","MCAO","Positive",780.84,2316.2
"14","Td76","3D","MCAO","Positive",565.72,4372.3
"15","Td76","3D","MCAO","Positive",752.21,4657.6
"16","Td76","3D","MCAO","Positive",2658.2,4499.9
"17","Td76","3D","MCAO","Positive",912.56,3498
"18","Td76","3D","MCAO","Positive",1604.5,4465.1
"19","Td76","3D","MCAO","Positive",3217.4,3217.1
"20","Td76","3D","MCAO","Positive",3386.8,2621.3
"21","Td76","3D","MCAO","Positive",370.1,2410.9
"22","Td76","3D","MCAO","Positive",625.47,3236.6
"23","Td76","3D","MCAO","Positive",2810.7,4781.8
"24","Td76","3D","MCAO","Positive",3358.2,4337.5
"25","Td76","3D","MCAO","Positive",540.69,1747.3
"26","Td76","3D","MCAO","Positive",988.21,2289.6
"27","Td76","3D","MCAO","Positive",1931.7,1059.9
"28","Td76","3D","MCAO","Positive",2398.3,4093.1
"29","Td76","3D","MCAO","Positive",967.76,1359.2
"30","Td76","3D","MCAO","Positive",1983.4,4188.5
"31","Td76","3D","MCAO","Positive",903.12,3286.4
"32","Td76","3D","MCAO","Positive",3766.3,2192.4
"33","Td76","3D","MCAO","Positive",2230,3888.3
"34","Td76","3D","MCAO","Positive",1181.5,1211.3
"35","Td76","3D","MCAO","Positive",1384.9,1990.2
"36","Td76","3D","MCAO","Positive",2695.8,3387.8
"37","Td76","3D","MCAO","Positive",755.07,2477.4
"38","Td76","3D","MCAO","Positive",629.04,3157
"39","Td76","3D","MCAO","Positive",1957.1,4154.4
"40","Td76","3D","MCAO","Positive",1428.2,2158.8
"41","Td76","3D","MCAO","Positive",2049.1,4363.9
"42","Td76","3D","MCAO","Positive",2812.7,1177.7
"43","Td76","3D","MCAO","Positive",572.07,3102.7
"44","Td76","3D","MCAO","Positive",2623.7,2460.6
"45","Td76","3D","MCAO","Positive",1650,1158
"46","Td76","3D","MCAO","Positive",3488,1920.1
"47","Td76","3D","MCAO","Positive",679.81,4638.2
"48","Td76","3D","MCAO","Positive",2901,2393.5
"49","Td76","3D","MCAO","Positive",1597.5,894.4
"50","Td76","3D","MCAO","Positive",1456.4,5009.2
"51","Td76","3D","MCAO","Positive",2362.5,1002.9
"52","Td76","3D","MCAO","Positive",2527.6,4743
"53","Td76","3D","MCAO","Positive",1783.1,3496
"54","Td76","3D","MCAO","Positive",3550.7,4635.7
"55","Td76","3D","MCAO","Positive",2141.5,1234
"56","Td76","3D","MCAO","Positive",2737,3621
"57","Td76","3D","MCAO","Positive",833.11,3294.9
"58","Td76","3D","MCAO","Positive",866.84,3286.4
"59","Td76","3D","MCAO","Positive",2436.3,4043.6
"60","Td76","3D","MCAO","Positive",908.36,4769
"61","Td76","3D","MCAO","Positive",2700.1,2654.3
"62","Td76","3D","MCAO","Positive",938.81,1807.8
"63","Td76","3D","MCAO","Negative",2321.3,3513
"64","Td76","3D","MCAO","Positive",2888.1,4735.1
"65","Td76","3D","MCAO","Positive",2807.7,4508.9
