"","MouseID","DPI","Condition","Class","X","Y"
"1","Td23","7D","MCAO","Positive",1954.9,1296.9
"2","Td23","7D","MCAO","Positive",2241.6,3673.8
"3","Td23","7D","MCAO","Positive",1954.5,2646.3
"4","Td23","7D","MCAO","Positive",2716.9,2367.8
"5","Td23","7D","MCAO","Positive",1504.2,4728.4
"6","Td23","7D","MCAO","Positive",2273.1,4613.8
"7","Td23","7D","MCAO","Positive",651.29,2342.7
"8","Td23","7D","MCAO","Positive",2187.4,3024.2
"9","Td23","7D","MCAO","Positive",1782,4707.3
"10","Td23","7D","MCAO","Positive",990.93,1865.4
"11","Td23","7D","MCAO","Positive",1061.9,4365.1
"12","Td23","7D","MCAO","Positive",969.58,2812.8
"13","Td23","7D","MCAO","Positive",1237,3301.3
"14","Td23","7D","MCAO","Positive",808.88,3722.2
"15","Td23","7D","MCAO","Positive",1168.8,4042.5
"16","Td23","7D","MCAO","Positive",1164.5,3099.5
"17","Td23","7D","MCAO","Positive",1441,3780.5
"18","Td23","7D","MCAO","Positive",1798.8,3852
"19","Td23","7D","MCAO","Positive",538.55,2851.1
"20","Td23","7D","MCAO","Positive",2590.6,3359.8
"21","Td23","7D","MCAO","Positive",1442.1,4084.7
"22","Td23","7D","MCAO","Positive",579.66,2324.3
"23","Td23","7D","MCAO","Positive",2547.5,3099.4
"24","Td23","7D","MCAO","Positive",1004.4,1998.7
"25","Td23","7D","MCAO","Positive",2140.8,4234.3
"26","Td23","7D","MCAO","Positive",726.16,2772.8
"27","Td23","7D","MCAO","Positive",967.7,2063
"28","Td23","7D","MCAO","Positive",2025.5,4766.4
"29","Td23","7D","MCAO","Positive",2487.2,5459.5
"30","Td23","7D","MCAO","Positive",1873.3,519.03
"31","Td23","7D","MCAO","Positive",2397.1,4706.9
"32","Td23","7D","MCAO","Positive",2507.8,673.43
"33","Td23","7D","MCAO","Positive",1184.2,3200.4
"34","Td23","7D","MCAO","Positive",1181.2,2935.9
"35","Td23","7D","MCAO","Positive",1014.4,1211
"36","Td23","7D","MCAO","Positive",2731.8,2247.5
"37","Td23","7D","MCAO","Positive",2525,3284.2
"38","Td23","7D","MCAO","Positive",2169.7,4600
"39","Td23","7D","MCAO","Positive",1844,5016.1
"40","Td23","7D","MCAO","Positive",1336.8,2067.7
"41","Td23","7D","MCAO","Positive",1675,4357.3
"42","Td23","7D","MCAO","Positive",1248.7,1131.2
"43","Td23","7D","MCAO","Positive",2196.8,5487.9
"44","Td23","7D","MCAO","Positive",1328.6,2713.3
"45","Td23","7D","MCAO","Positive",1611.5,4627.5
"46","Td23","7D","MCAO","Positive",1597.6,4373.3
"47","Td23","7D","MCAO","Positive",3193.1,4629.3
"48","Td23","7D","MCAO","Positive",1537.7,2168.5
"49","Td23","7D","MCAO","Positive",2368.2,3865
"50","Td23","7D","MCAO","Positive",2143.9,4100.2
"51","Td23","7D","MCAO","Positive",2071.1,5162.6
"52","Td23","7D","MCAO","Positive",1581.8,4392.9
"53","Td23","7D","MCAO","Positive",2501.5,4270.5
"54","Td23","7D","MCAO","Positive",1218.5,4067.1
"55","Td23","7D","MCAO","Positive",858.15,2588.3
"56","Td23","7D","MCAO","Positive",1722.8,4787.6
"57","Td23","7D","MCAO","Positive",2182.8,3239.5
"58","Td23","7D","MCAO","Positive",2318.2,1206.9
"59","Td23","7D","MCAO","Positive",2340.4,3956.1
"60","Td23","7D","MCAO","Positive",1180.4,4357.4
"61","Td23","7D","MCAO","Positive",2294.5,1475.7
"62","Td23","7D","MCAO","Positive",2011.6,4135.5
"63","Td23","7D","MCAO","Positive",1145.2,3527.8
"64","Td23","7D","MCAO","Positive",1442.8,1089.5
"65","Td23","7D","MCAO","Positive",1521.7,3712.4
"66","Td23","7D","MCAO","Positive",2328.7,4436.3
"67","Td23","7D","MCAO","Positive",1451.2,1844.3
"68","Td23","7D","MCAO","Positive",2044.3,4189.9
"69","Td23","7D","MCAO","Positive",1423.4,4252.2
"70","Td23","7D","MCAO","Positive",2125.9,3574.7
"71","Td23","7D","MCAO","Positive",2025.3,3092.1
"72","Td23","7D","MCAO","Positive",947.08,1954
"73","Td23","7D","MCAO","Positive",2399.7,2880.7
"74","Td23","7D","MCAO","Positive",1670.8,2141.2
