"","MouseID","DPI","Condition","Class","X","Y"
"1","Td36","30D","MCAO","Positive",1472.9,2166.8
"2","Td36","30D","MCAO","Positive",835.88,2225.7
"3","Td36","30D","MCAO","Positive",1351.9,2933
"4","Td36","30D","MCAO","Positive",421.32,4194
"5","Td36","30D","MCAO","Positive",1079.6,4479.5
"6","Td36","30D","MCAO","Positive",1677.4,3259
"7","Td36","30D","MCAO","Positive",688.66,3535.4
"8","Td36","30D","MCAO","Positive",1099.3,2599.9
"9","Td36","30D","MCAO","Positive",576.27,3671
"10","Td36","30D","MCAO","Positive",1491.5,2080.3
"11","Td36","30D","MCAO","Positive",479.15,3144.2
"12","Td36","30D","MCAO","Positive",557.65,2255.9
"13","Td36","30D","MCAO","Positive",987.17,3095.6
"14","Td36","30D","MCAO","Positive",301.47,2725.4
"15","Td36","30D","MCAO","Positive",285.9,2329
"16","Td36","30D","MCAO","Positive",1475.2,3332
"17","Td36","30D","MCAO","Positive",450.48,3587.5
"18","Td36","30D","MCAO","Positive",378.57,4024.7
"19","Td36","30D","MCAO","Positive",980.52,2431.3
"20","Td36","30D","MCAO","Positive",1060.2,4727.8
"21","Td36","30D","MCAO","Positive",663.69,2599.5
"22","Td36","30D","MCAO","Positive",412.57,3589.8
"23","Td36","30D","MCAO","Positive",1089,2484.8
"24","Td36","30D","MCAO","Positive",1044.7,1775.3
"25","Td36","30D","MCAO","Positive",887.51,2718.2
"26","Td36","30D","MCAO","Positive",1070.4,2685.7
"27","Td36","30D","MCAO","Positive",492.56,3714.8
"28","Td36","30D","MCAO","Positive",420.25,3410.7
"29","Td36","30D","MCAO","Positive",1201,2119.1
"30","Td36","30D","MCAO","Positive",948.49,2633.9
"31","Td36","30D","MCAO","Positive",1131.2,2242
"32","Td36","30D","MCAO","Positive",626.4,2736.7
"33","Td36","30D","MCAO","Positive",1259,2172.5
"34","Td36","30D","MCAO","Positive",1461.2,2594.3
"35","Td36","30D","MCAO","Positive",316.59,1914.4
"36","Td36","30D","MCAO","Positive",255.71,2444.9
"37","Td36","30D","MCAO","Positive",271.06,1706.7
"38","Td36","30D","MCAO","Positive",701.44,2257.3
"39","Td36","30D","MCAO","Positive",1417,2860.1
"40","Td36","30D","MCAO","Positive",1335.9,4497.1
"41","Td36","30D","MCAO","Positive",987.87,2718
"42","Td36","30D","MCAO","Positive",941.31,2436.3
"43","Td36","30D","MCAO","Positive",1057,2315.5
"44","Td36","30D","MCAO","Positive",1179,2029.3
"45","Td36","30D","MCAO","Positive",1188.9,2960.3
"46","Td36","30D","MCAO","Positive",832.72,2097.6
"47","Td36","30D","MCAO","Positive",824.22,3673.1
"48","Td36","30D","MCAO","Positive",355.89,3192.1
"49","Td36","30D","MCAO","Positive",854.58,2874.1
"50","Td36","30D","MCAO","Positive",1305.9,2675.5
"51","Td36","30D","MCAO","Positive",810.02,2947.5
"52","Td36","30D","MCAO","Positive",1253.8,2672.3
"53","Td36","30D","MCAO","Positive",783.27,3221.1
"54","Td36","30D","MCAO","Positive",448.7,2686.2
"55","Td36","30D","MCAO","Positive",1123.1,2555.5
"56","Td36","30D","MCAO","Positive",866.89,2299.8
"57","Td36","30D","MCAO","Positive",443.02,2538.8
"58","Td36","30D","MCAO","Positive",1412.6,2399.6
"59","Td36","30D","MCAO","Positive",425.49,2435.2
"60","Td36","30D","MCAO","Positive",873.66,3590.5
"61","Td36","30D","MCAO","Positive",843.07,2451.3
"62","Td36","30D","MCAO","Positive",1176.8,2889.1
"63","Td36","30D","MCAO","Positive",1384,1963.1
"64","Td36","30D","MCAO","Positive",164.85,2075.3
"65","Td36","30D","MCAO","Positive",1166.1,2431.3
"66","Td36","30D","MCAO","Positive",573.2,3631.1
"67","Td36","30D","MCAO","Positive",1102.9,3141.1
"68","Td36","30D","MCAO","Positive",706.55,2176.6
"69","Td36","30D","MCAO","Positive",1144.2,2051.4
"70","Td36","30D","MCAO","Positive",466,3211.3
"71","Td36","30D","MCAO","Positive",1605.6,3328.6
"72","Td36","30D","MCAO","Positive",1097.4,2656.9
"73","Td36","30D","MCAO","Positive",1341.5,2115.9
"74","Td36","30D","MCAO","Positive",1027.3,2149.7
"75","Td36","30D","MCAO","Positive",645.41,2881
"76","Td36","30D","MCAO","Positive",505.98,3578
"77","Td36","30D","MCAO","Positive",1164.5,2860.1
"78","Td36","30D","MCAO","Positive",1710.1,2445.4
"79","Td36","30D","MCAO","Positive",733.25,2286.5
"80","Td36","30D","MCAO","Positive",396.91,2592.4
"81","Td36","30D","MCAO","Positive",1731,1907.1
"82","Td36","30D","MCAO","Positive",327.79,3574.2
"83","Td36","30D","MCAO","Positive",1728.1,3352.6
"84","Td36","30D","MCAO","Positive",559.02,3240.8
"85","Td36","30D","MCAO","Positive",866.04,2061.5
"86","Td36","30D","MCAO","Positive",1227.6,2438.5
"87","Td36","30D","MCAO","Positive",699.28,2834.4
"88","Td36","30D","MCAO","Positive",836.28,2041.5
"89","Td36","30D","MCAO","Positive",1106.9,2378.9
"90","Td36","30D","MCAO","Positive",1365.7,3697.6
"91","Td36","30D","MCAO","Positive",1521.3,3405.2
"92","Td36","30D","MCAO","Positive",605.95,3030.3
"93","Td36","30D","MCAO","Positive",826.79,3165.6
"94","Td36","30D","MCAO","Positive",1577.7,2073
"95","Td36","30D","MCAO","Positive",1390.7,2434.6
"96","Td36","30D","MCAO","Positive",825.35,3395.8
"97","Td36","30D","MCAO","Positive",1306.4,3739.5
"98","Td36","30D","MCAO","Positive",1154.3,3050.7
"99","Td36","30D","MCAO","Positive",1174.6,3550.6
"100","Td36","30D","MCAO","Positive",1486.6,3415.9
"101","Td36","30D","MCAO","Positive",414.67,2379.3
"102","Td36","30D","MCAO","Positive",1638,1501.4
"103","Td36","30D","MCAO","Positive",460.94,4283.4
"104","Td36","30D","MCAO","Positive",554.2,2789.3
"105","Td36","30D","MCAO","Positive",790.08,3196
"106","Td36","30D","MCAO","Positive",530.96,3117.3
"107","Td36","30D","MCAO","Positive",1583.3,2596.5
"108","Td36","30D","MCAO","Positive",1176.8,2768.7
"109","Td36","30D","MCAO","Positive",509.81,3248.8
"110","Td36","30D","MCAO","Positive",63.54,2358.9
"111","Td36","30D","MCAO","Positive",859.52,3430.5
"112","Td36","30D","MCAO","Positive",702.43,3598.8
"113","Td36","30D","MCAO","Positive",520.19,3064.8
"114","Td36","30D","MCAO","Positive",1672.1,2066
"115","Td36","30D","MCAO","Positive",957.54,2755.7
"116","Td36","30D","MCAO","Positive",1471.1,3671.7
"117","Td36","30D","MCAO","Positive",1129.3,2816.6
"118","Td36","30D","MCAO","Positive",398.87,3736.7
"119","Td36","30D","MCAO","Positive",772.2,2456.5
"120","Td36","30D","MCAO","Positive",815.38,3708.4
"121","Td36","30D","MCAO","Positive",1524.4,3289.8
"122","Td36","30D","MCAO","Positive",425.92,3802.9
"123","Td36","30D","MCAO","Positive",434.61,2614.3
"124","Td36","30D","MCAO","Positive",921.76,2607.7
"125","Td36","30D","MCAO","Positive",1097.4,2722.2
"126","Td36","30D","MCAO","Positive",893.85,2500
"127","Td36","30D","MCAO","Positive",569.28,3960.5
"128","Td36","30D","MCAO","Positive",479.67,2477.1
"129","Td36","30D","MCAO","Positive",986.37,2750.3
"130","Td36","30D","MCAO","Positive",652.29,4545.7
"131","Td36","30D","MCAO","Positive",1678.9,3155.3
"132","Td36","30D","MCAO","Positive",642.24,3296.8
"133","Td36","30D","MCAO","Positive",731.98,2714.3
"134","Td36","30D","MCAO","Positive",1193.5,1999.4
"135","Td36","30D","MCAO","Positive",1296.1,2508.7
"136","Td36","30D","MCAO","Positive",1183.8,3319.8
