"","MouseID","DPI","ID","X","Y"
"1","Td66","0D",98,488.7,588.5
"2","Td66","0D",18,344.07,142.13
"3","Td66","0D",97,507.47,586.94
"4","Td66","0D",99,469.23,591.83
"5","Td66","0D",85,693.14,546.64
"6","Td66","0D",101,327.65,600.59
"7","Td66","0D",71,716.04,448.47
"8","Td66","0D",80,471.83,510.2
"9","Td66","0D",100,444.39,593.21
"10","Td66","0D",67,748.28,405.57
"11","Td66","0D",103,355.28,601.23
"12","Td66","0D",88,640.56,565.85
"13","Td66","0D",83,708.42,536.9
"14","Td66","0D",102,369.87,599.83
"15","Td66","0D",96,600,579.13
"16","Td66","0D",60,387.96,366.01
"17","Td66","0D",93,567.41,574.68
"18","Td66","0D",81,721.96,531.18
"19","Td66","0D",94,108.39,580.59
"20","Td66","0D",30,14.54,197.23
"21","Td66","0D",27,515.55,190.05
"22","Td66","0D",38,8.939,231.43
"23","Td66","0D",74,540.28,457.13
"24","Td66","0D",70,844.3,438.71
"25","Td66","0D",92,606.47,570.75
"26","Td66","0D",37,38.25,232.77
"27","Td66","0D",24,547.73,181.33
"28","Td66","0D",108,325.48,625.62
"29","Td66","0D",86,675.05,552.46
"30","Td66","0D",6,299.92,33.23
"31","Td66","0D",79,456.23,499.95
"32","Td66","0D",9,665.17,38.76
"33","Td66","0D",23,535.12,181.39
"34","Td66","0D",104,548.82,605.38
"35","Td66","0D",44,317.36,252.51
"36","Td66","0D",105,313.47,614.83
"37","Td66","0D",12,121.17,72.67
"38","Td66","0D",61,140.18,361.27
"39","Td66","0D",52,773.28,331.51
"40","Td66","0D",49,369.97,307.13
"41","Td66","0D",48,74.92,298.09
"42","Td66","0D",46,618.89,286.19
"43","Td66","0D",33,34.85,216.17
"44","Td66","0D",110,335.48,636.11
"45","Td66","0D",87,653.43,558.98
"46","Td66","0D",40,741.87,247.32
"47","Td66","0D",63,436.33,392.28
"48","Td66","0D",77,444.6,489.72
"49","Td66","0D",57,837.18,351.4
"50","Td66","0D",76,822.4,486.87
"51","Td66","0D",3,180.65,21.3
"52","Td66","0D",43,48.01,251.19
"53","Td66","0D",25,524.48,184.22
"54","Td66","0D",11,618.21,61.04
"55","Td66","0D",51,652.36,331.35
"56","Td66","0D",89,46.16,564.65
"57","Td66","0D",84,328.98,538.72
"58","Td66","0D",28,377.01,187.01
"59","Td66","0D",4,279.77,28.64
"60","Td66","0D",22,459.91,181.99
"61","Td66","0D",54,155.16,344.26
"62","Td66","0D",13,447.92,74.62
"63","Td66","0D",75,611.05,473.92
"64","Td66","0D",41,836.13,247.68
"65","Td66","0D",65,760.07,395.51
"66","Td66","0D",50,856,312.4
"67","Td66","0D",15,663.42,80.22
"68","Td66","0D",64,212.12,389.78
"69","Td66","0D",66,835.93,399.64
"70","Td66","0D",34,21.15,222.17
"71","Td66","0D",111,759.55,654.47
"72","Td66","0D",53,586.16,338.2
"73","Td66","0D",82,100.84,531.95
"74","Td66","0D",42,574.45,250.18
"75","Td66","0D",16,475.79,115.91
"76","Td66","0D",95,625.05,573.18
"77","Td66","0D",14,715.15,74.27
"78","Td66","0D",35,446.78,223.75
"79","Td66","0D",21,837.34,160.59
"80","Td66","0D",26,131.78,185.66
"81","Td66","0D",72,247.93,448.14
"82","Td66","0D",20,80.16,157.57
"83","Td66","0D",8,455.22,34.34
"84","Td66","0D",91,622.72,566.26
"85","Td66","0D",1,132.56,4.247
"86","Td66","0D",78,634.16,492.09
"87","Td66","0D",58,294.63,357.01
"88","Td66","0D",47,677.71,287.98
"89","Td66","0D",10,267.06,40.79
"90","Td66","0D",29,32.6,191.37
"91","Td66","0D",19,162.42,145.51
"92","Td66","0D",59,373.31,357.29
"93","Td66","0D",90,176.81,564.48
"94","Td66","0D",17,533.6,128.36
"95","Td66","0D",56,67.84,343.79
"96","Td66","0D",62,727.73,370.81
"97","Td66","0D",69,854.15,434.13
"98","Td66","0D",2,276.96,18.85
"99","Td66","0D",107,47.87,623.5
"100","Td66","0D",32,26.33,204.36
"101","Td66","0D",112,435.43,658.21
"102","Td66","0D",31,246.28,201.04
"103","Td66","0D",73,505.26,455.8
"104","Td66","0D",109,478.76,633.07
"105","Td66","0D",68,122.63,415.95
"106","Td66","0D",45,171.64,261.02
"107","Td66","0D",5,398.19,29.28
"108","Td66","0D",55,755.74,340.83
"109","Td66","0D",106,302.45,614.56
"110","Td66","0D",7,270.62,32.62
"111","Td66","0D",36,30.92,225.75
"112","Td66","0D",39,41.54,244.25
