"","MouseID","DPI","ID","X","Y"
"1","Td66","0D",2918,346.53,600.34
"2","Td66","0D",1297,595.98,260.58
"3","Td66","0D",2966,266.76,612.23
"4","Td66","0D",1145,35.67,232.8
"5","Td66","0D",2368,249.83,488.03
"6","Td66","0D",1249,296.47,250.17
"7","Td66","0D",37,169.12,10.08
"8","Td66","0D",1918,348.86,388.53
"9","Td66","0D",1670,569.72,344.13
"10","Td66","0D",639,127.7,127.98
"11","Td66","0D",1380,588.25,276.97
"12","Td66","0D",2705,639.56,563.05
"13","Td66","0D",2453,627.71,506.58
"14","Td66","0D",2077,456.42,419.93
"15","Td66","0D",403,674.53,78.29
"16","Td66","0D",2677,588.02,559.54
"17","Td66","0D",1634,338.24,334.41
"18","Td66","0D",1078,594.07,212.66
"19","Td66","0D",2982,69.59,612.36
"20","Td66","0D",2520,867.06,521.56
"21","Td66","0D",1955,592.94,395.39
"22","Td66","0D",2036,166.27,412.32
"23","Td66","0D",2158,248.38,437.19
"24","Td66","0D",2348,83.8,482.67
"25","Td66","0D",611,187.83,120.15
"26","Td66","0D",2789,118.46,583.24
"27","Td66","0D",1682,325.71,343.46
"28","Td66","0D",1568,461.53,319.85
"29","Td66","0D",1832,19.5,371.64
"30","Td66","0D",2814,473.58,584.45
"31","Td66","0D",1835,330.68,372.08
"32","Td66","0D",1063,342.08,209.99
"33","Td66","0D",608,822.89,120.27
"34","Td66","0D",2989,296.68,612.07
"35","Td66","0D",958,58.62,188.17
"36","Td66","0D",2358,147.71,483.59
"37","Td66","0D",290,139.68,57.61
"38","Td66","0D",2755,565.3,576.05
"39","Td66","0D",2402,401.04,491.93
"40","Td66","0D",2759,313.55,574.32
"41","Td66","0D",2167,568.36,441
"42","Td66","0D",1360,289.81,275.42
"43","Td66","0D",2980,455.55,612.05
"44","Td66","0D",3073,517.85,630.62
"45","Td66","0D",1298,26.92,259.69
"46","Td66","0D",2647,301.39,551.98
"47","Td66","0D",1669,275.89,339.17
"48","Td66","0D",2930,59.11,605.33
"49","Td66","0D",735,777.26,144.79
"50","Td66","0D",593,605.81,115.82
"51","Td66","0D",2941,574.3,605.55
"52","Td66","0D",823,288.96,160.55
"53","Td66","0D",1472,255.87,296.63
"54","Td66","0D",41,579.3,10.72
"55","Td66","0D",3158,372.17,647.56
"56","Td66","0D",692,475.84,136.63
"57","Td66","0D",1780,309.89,361.69
"58","Td66","0D",447,79.82,88.55
"59","Td66","0D",2494,424.73,516.39
"60","Td66","0D",2243,832.92,457.86
"61","Td66","0D",1505,732.34,304.47
"62","Td66","0D",1952,772.5,394.01
"63","Td66","0D",2492,90.96,514.46
"64","Td66","0D",50,51.5,12.66
"65","Td66","0D",1236,20.7,249.6
"66","Td66","0D",848,864.67,163.89
"67","Td66","0D",1586,831.83,324.19
"68","Td66","0D",2741,53.95,572.72
"69","Td66","0D",1884,587.18,381.16
"70","Td66","0D",2122,108.85,431.41
"71","Td66","0D",2405,450.48,493.21
"72","Td66","0D",629,398.8,123.56
"73","Td66","0D",473,605.63,93.65
"74","Td66","0D",966,511.62,189.21
"75","Td66","0D",915,722.46,179.37
"76","Td66","0D",1101,803.59,218.1
"77","Td66","0D",3082,818.44,632.7
"78","Td66","0D",2970,331.76,610.13
"79","Td66","0D",1346,200.1,271.05
"80","Td66","0D",956,650.93,188.06
"81","Td66","0D",365,742.29,73.38
"82","Td66","0D",891,839.47,172.53
"83","Td66","0D",1821,397.13,369.03
"84","Td66","0D",859,561.47,166.9
"85","Td66","0D",117,147.46,25.53
"86","Td66","0D",237,257.91,50.86
"87","Td66","0D",1788,124.54,362.12
"88","Td66","0D",409,803.42,80.94
"89","Td66","0D",206,426.32,41.92
"90","Td66","0D",274,629.86,54.46
"91","Td66","0D",238,441,48.77
"92","Td66","0D",1477,510.29,298.96
"93","Td66","0D",2451,41.94,505.6
"94","Td66","0D",1206,672.53,243
"95","Td66","0D",2627,152.21,544.93
"96","Td66","0D",1886,720.89,382.46
"97","Td66","0D",2806,523.69,583.12
"98","Td66","0D",983,812.78,193.93
"99","Td66","0D",2064,808.97,418.37
"100","Td66","0D",844,106.06,164.32
"101","Td66","0D",860,74.06,167.99
"102","Td66","0D",647,620.5,126.61
"103","Td66","0D",1258,575.45,249.85
"104","Td66","0D",64,286.45,15.69
"105","Td66","0D",1662,834.88,340.36
"106","Td66","0D",15,408.67,5.277
"107","Td66","0D",1941,728.67,393.19
"108","Td66","0D",719,90.42,140.6
"109","Td66","0D",2026,138.27,409.13
"110","Td66","0D",900,239.46,176.04
"111","Td66","0D",1026,466.18,202.29
"112","Td66","0D",566,318.29,111.42
"113","Td66","0D",1369,612.06,274.48
"114","Td66","0D",942,131.02,185.89
"115","Td66","0D",1172,233.02,233.58
"116","Td66","0D",114,284.45,25.72
"117","Td66","0D",2482,209.89,514.66
"118","Td66","0D",1548,152.07,314.06
"119","Td66","0D",3056,246.99,625.49
"120","Td66","0D",1030,31.2,204.69
"121","Td66","0D",2777,615.12,576.68
"122","Td66","0D",3114,494.38,638.85
"123","Td66","0D",289,791.8,57.74
"124","Td66","0D",2178,34.45,443.47
"125","Td66","0D",2136,169.85,434.13
"126","Td66","0D",1700,26.92,347.32
"127","Td66","0D",1665,188.41,339.74
"128","Td66","0D",2395,734.13,491.66
"129","Td66","0D",2926,404.54,600.74
"130","Td66","0D",2908,322.77,602.49
"131","Td66","0D",458,214.07,91.16
"132","Td66","0D",3045,701.47,624.51
"133","Td66","0D",1324,137.86,266.48
"134","Td66","0D",881,52.35,171.65
"135","Td66","0D",1146,570.6,227.81
"136","Td66","0D",2756,805.12,574.21
"137","Td66","0D",2150,497.38,436.77
"138","Td66","0D",668,50.75,131.51
"139","Td66","0D",967,634.62,189.93
"140","Td66","0D",3099,231.71,635.19
"141","Td66","0D",1192,723.53,237.93
"142","Td66","0D",1679,216.78,344.35
"143","Td66","0D",2683,30.77,560.48
"144","Td66","0D",2906,738.28,598.79
"145","Td66","0D",1594,441.1,322.01
"146","Td66","0D",1022,773.38,201.87
"147","Td66","0D",1237,101.6,248.69
"148","Td66","0D",2946,392.59,604.51
"149","Td66","0D",1750,184.88,356.41
"150","Td66","0D",2497,13.66,517.32
"151","Td66","0D",1493,595.24,302.08
"152","Td66","0D",181,677.35,36.15
"153","Td66","0D",2665,158.44,554.92
"154","Td66","0D",31,475.4,7.734
"155","Td66","0D",2499,226.72,516.34
"156","Td66","0D",1006,235.18,199.77
"157","Td66","0D",259,198.96,52.49
"158","Td66","0D",208,722.85,42.78
