"","MouseID","DPI","ID","X","Y"
"1","Td69","0D",699,668.96,157.67
"2","Td69","0D",1904,592.44,428.43
"3","Td69","0D",947,282.7,207.22
"4","Td69","0D",769,182.74,171.75
"5","Td69","0D",2452,258.83,546.15
"6","Td69","0D",1023,865.82,225.83
"7","Td69","0D",2669,705.61,592.32
"8","Td69","0D",353,865.26,75.91
"9","Td69","0D",754,115.81,166.26
"10","Td69","0D",1528,210.51,345.35
"11","Td69","0D",2488,779.35,552.34
"12","Td69","0D",2788,529.05,620.74
"13","Td69","0D",2848,225.87,633.44
"14","Td69","0D",1084,428.79,239.57
"15","Td69","0D",628,301.23,141.42
"16","Td69","0D",179,200.95,40.34
"17","Td69","0D",1624,732.25,365.26
"18","Td69","0D",680,43.98,152.7
"19","Td69","0D",443,692.89,96.45
"20","Td69","0D",2727,421.78,602.38
"21","Td69","0D",1977,95.1,444.41
"22","Td69","0D",1630,288.08,365.76
"23","Td69","0D",1320,504.92,296.42
"24","Td69","0D",1978,82.01,444.87
"25","Td69","0D",919,725.33,201.08
"26","Td69","0D",163,667.53,34.6
"27","Td69","0D",396,233.37,85.66
"28","Td69","0D",2304,89.62,514.34
"29","Td69","0D",2955,132.15,653.46
"30","Td69","0D",1744,112.01,393.34
"31","Td69","0D",1514,237.58,339.4
"32","Td69","0D",2179,766.15,492.85
"33","Td69","0D",810,143.92,178.31
"34","Td69","0D",2947,481.22,651.39
"35","Td69","0D",937,516.67,205.89
"36","Td69","0D",2237,191.45,502.5
"37","Td69","0D",542,549.35,117.13
"38","Td69","0D",599,410.03,131.96
"39","Td69","0D",1040,160.69,231
"40","Td69","0D",2477,431.61,549.51
"41","Td69","0D",2231,117.77,499.68
"42","Td69","0D",2527,584.82,560.67
"43","Td69","0D",2698,69.74,598.86
"44","Td69","0D",1586,330.5,355.39
"45","Td69","0D",1937,483.09,435.1
"46","Td69","0D",2037,663.38,458.3
"47","Td69","0D",821,236.52,180.47
"48","Td69","0D",354,99.64,76.38
"49","Td69","0D",212,360.67,46.59
"50","Td69","0D",2855,602.32,632.64
"51","Td69","0D",2474,469.42,548.31
"52","Td69","0D",531,208.41,115.66
"53","Td69","0D",1931,331.17,432.77
"54","Td69","0D",2822,84.02,627.73
"55","Td69","0D",2871,255.61,639.23
"56","Td69","0D",33,859.81,9.12
"57","Td69","0D",744,581.72,163.19
"58","Td69","0D",500,282.63,107.61
"59","Td69","0D",238,341.85,51.33
"60","Td69","0D",243,78.38,52.44
