"","MouseID","DPI","ID","X","Y"
"1","Td58","14D",510,193.07,610.28
"2","Td58","14D",374,26,526.79
"3","Td58","14D",472,82.45,563.78
"4","Td58","14D",448,157.77,555.15
"5","Td58","14D",301,286.91,434.62
"6","Td58","14D",456,528.23,569.04
"7","Td58","14D",406,64.36,529.93
"8","Td58","14D",575,91,625.68
"9","Td58","14D",33,291.01,107.36
"10","Td58","14D",90,127.13,215.11
"11","Td58","14D",396,692.74,519.1
"12","Td58","14D",306,789.42,431.3
"13","Td58","14D",499,609.68,587.97
"14","Td58","14D",42,826.2,124.81
"15","Td58","14D",573,21.81,624.42
"16","Td58","14D",108,604.28,231.42
"17","Td58","14D",72,513.53,200.89
"18","Td58","14D",198,769.44,346.96
"19","Td58","14D",372,456.09,492.75
"20","Td58","14D",149,31.93,297.5
"21","Td58","14D",126,558.03,274.46
"22","Td58","14D",590,258.93,629.91
"23","Td58","14D",310,451.92,433.99
"24","Td58","14D",364,340.65,485.17
"25","Td58","14D",597,290.19,630.32
"26","Td58","14D",1,763.53,17.13
"27","Td58","14D",148,492.11,285.91
"28","Td58","14D",328,394.8,453.27
"29","Td58","14D",130,826.35,264.72
"30","Td58","14D",385,568.34,512.81
"31","Td58","14D",566,164.41,615.3
"32","Td58","14D",543,771.56,603.47
"33","Td58","14D",335,12.05,457.86
"34","Td58","14D",13,16.15,43.89
"35","Td58","14D",367,647.72,483.06
"36","Td58","14D",192,58.23,339.3
"37","Td58","14D",351,786.04,462.85
"38","Td58","14D",506,728.6,580.41
"39","Td58","14D",353,679.4,467.78
"40","Td58","14D",568,321.68,619.54
"41","Td58","14D",371,815.67,479.95
"42","Td58","14D",585,43.77,625.54
"43","Td58","14D",156,198.78,303.69
"44","Td58","14D",253,152.62,390.84
"45","Td58","14D",611,757.6,643.6
"46","Td58","14D",565,684.07,622.64
"47","Td58","14D",344,35.64,467.19
"48","Td58","14D",228,505.84,379.45
"49","Td58","14D",450,516.44,544.2
"50","Td58","14D",355,530.41,469.43
"51","Td58","14D",78,54.14,202.86
"52","Td58","14D",401,517.22,513.28
"53","Td58","14D",136,664.11,280.95
"54","Td58","14D",602,473.01,635.64
"55","Td58","14D",366,480.25,477.89
"56","Td58","14D",570,335.28,623.29
"57","Td58","14D",49,24.6,127.61
"58","Td58","14D",94,783.95,215.53
"59","Td58","14D",61,16.3,166.92
"60","Td58","14D",260,278.67,394.81
"61","Td58","14D",296,446.19,424.33
"62","Td58","14D",7,852.38,27.34
"63","Td58","14D",22,370.32,77.5
"64","Td58","14D",487,14.17,571.05
"65","Td58","14D",548,674.39,604.22
"66","Td58","14D",433,790.43,532.59
"67","Td58","14D",305,116.08,423.8
"68","Td58","14D",591,379.77,628.61
"69","Td58","14D",379,59.37,495.8
"70","Td58","14D",247,76.65,386.9
"71","Td58","14D",289,162.59,421.82
"72","Td58","14D",139,16.21,282.85
"73","Td58","14D",614,489.47,644.5
"74","Td58","14D",598,134.19,629.54
"75","Td58","14D",587,786.89,622.69
"76","Td58","14D",520,682.5,586.86
"77","Td58","14D",358,839.03,470.82
"78","Td58","14D",375,528.66,482.09
"79","Td58","14D",150,183.07,292.69
"80","Td58","14D",311,198.66,434.65
"81","Td58","14D",398,431.99,509.2
"82","Td58","14D",173,64.36,317.59
"83","Td58","14D",402,267.44,506.89
"84","Td58","14D",484,51.86,575.61
"85","Td58","14D",495,499.7,576.54
"86","Td58","14D",29,426.97,92.12
"87","Td58","14D",321,212.39,441.27
"88","Td58","14D",181,504.14,323.53
"89","Td58","14D",457,52.5,553.4
"90","Td58","14D",465,186.24,558.82
"91","Td58","14D",403,668.17,504.78
"92","Td58","14D",410,208.41,512.28
"93","Td58","14D",625,12.11,651.31
"94","Td58","14D",350,294.98,471.43
"95","Td58","14D",50,105.04,135.6
"96","Td58","14D",31,57.71,97.91
"97","Td58","14D",578,824.31,623.41
"98","Td58","14D",449,302.88,547.01
"99","Td58","14D",187,411.74,331.17
"100","Td58","14D",567,744.29,613.64
"101","Td58","14D",461,71.48,551.84
"102","Td58","14D",647,649.19,656.2
"103","Td58","14D",267,805.41,402.52
"104","Td58","14D",82,601.98,195.22
"105","Td58","14D",459,351.53,555.33
"106","Td58","14D",415,187.96,514.52
"107","Td58","14D",368,11.76,480.54
"108","Td58","14D",85,848.66,200.99
"109","Td58","14D",16,857.77,38.56
"110","Td58","14D",489,250.61,570.44
"111","Td58","14D",496,286.36,576.62
"112","Td58","14D",174,267.33,315.68
"113","Td58","14D",444,655.5,542.85
"114","Td58","14D",175,350.83,317.63
"115","Td58","14D",391,155.1,504.01
"116","Td58","14D",383,507.81,496.01
"117","Td58","14D",525,75.58,592.06
"118","Td58","14D",79,105.33,195.82
"119","Td58","14D",613,50.2,642.4
"120","Td58","14D",563,710.27,613.2
"121","Td58","14D",53,434.65,138.54
