"","MouseID","DPI","ID","X","Y"
"1","Td57","14D",217,73.34,306.3
"2","Td57","14D",227,392.19,312.91
"3","Td57","14D",375,678.29,586.64
"4","Td57","14D",13,526.87,13.54
"5","Td57","14D",146,509.03,203.35
"6","Td57","14D",83,208.25,117.57
"7","Td57","14D",42,760.7,48.24
"8","Td57","14D",141,763.36,201.89
"9","Td57","14D",372,657.03,576
"10","Td57","14D",173,62.11,242.55
"11","Td57","14D",185,452.59,261.91
"12","Td57","14D",289,94.28,428.21
"13","Td57","14D",149,426.02,205.36
"14","Td57","14D",76,844.13,96.62
"15","Td57","14D",21,253.94,29.65
"16","Td57","14D",280,286.26,407.26
"17","Td57","14D",2,607.42,12.14
"18","Td57","14D",6,796.11,9.515
"19","Td57","14D",45,30.3,52.92
"20","Td57","14D",226,39.6,306.8
"21","Td57","14D",365,87.19,561.56
"22","Td57","14D",101,167.73,138.49
"23","Td57","14D",335,571.87,503.73
"24","Td57","14D",252,31.24,355.27
"25","Td57","14D",73,870.95,95.38
"26","Td57","14D",175,206.33,246.31
"27","Td57","14D",388,48.89,609.32
"28","Td57","14D",191,410.57,265.65
"29","Td57","14D",143,219.1,194.62
"30","Td57","14D",380,35.6,593.25
"31","Td57","14D",156,252.79,219.82
"32","Td57","14D",165,139.19,230.77
"33","Td57","14D",356,834.69,544.93
"34","Td57","14D",245,295.72,346.64
"35","Td57","14D",4,375.94,7.757
"36","Td57","14D",134,60.68,185.31
"37","Td57","14D",373,826.21,578.8
"38","Td57","14D",306,83.05,454.82
"39","Td57","14D",317,9.516,468.85
"40","Td57","14D",408,498.41,650.98
"41","Td57","14D",309,47.75,457.19
"42","Td57","14D",48,489.59,50.85
"43","Td57","14D",145,474.2,199.27
"44","Td57","14D",363,105.1,558.95
"45","Td57","14D",137,157.2,186.5
"46","Td57","14D",242,858.36,340.37
"47","Td57","14D",81,725.15,104.04
"48","Td57","14D",339,767.46,518.58
"49","Td57","14D",23,587.39,25.45
"50","Td57","14D",353,240.66,542.07
"51","Td57","14D",19,863,23.36
"52","Td57","14D",106,871.36,146.35
"53","Td57","14D",147,455.97,201.71
"54","Td57","14D",78,514.39,97.1
"55","Td57","14D",62,196.8,71.29
"56","Td57","14D",24,541.15,25.66
"57","Td57","14D",392,21.27,619.55
"58","Td57","14D",16,812.57,15.42
"59","Td57","14D",142,823.87,190.34
"60","Td57","14D",404,64.11,641.94
"61","Td57","14D",264,232.72,371.7
"62","Td57","14D",125,336.43,169.09
"63","Td57","14D",89,356.02,118.21
"64","Td57","14D",70,165.34,83.78
"65","Td57","14D",201,293,281.93
"66","Td57","14D",12,872.83,13.57
"67","Td57","14D",126,179.57,173.97
"68","Td57","14D",164,36.5,223.26
"69","Td57","14D",29,706.37,32.58
"70","Td57","14D",168,538.64,231.85
"71","Td57","14D",133,855.15,182.11
"72","Td57","14D",127,750.8,171.28
"73","Td57","14D",273,223.5,387.31
"74","Td57","14D",261,40.43,368.38
"75","Td57","14D",44,743.13,47.12
"76","Td57","14D",14,88.62,12.48
"77","Td57","14D",176,146.3,249.5
"78","Td57","14D",5,737.09,6.259
"79","Td57","14D",401,281.32,640.21
"80","Td57","14D",57,520.22,61.59
"81","Td57","14D",161,679.88,220.78
"82","Td57","14D",151,303.71,211.04
"83","Td57","14D",71,566.24,84.07
"84","Td57","14D",368,148.07,569.02
