"","MouseID","DPI","ID","X","Y"
"1","Td68","0D",27,730.65,120.77
"2","Td68","0D",52,707.01,354.14
"3","Td68","0D",80,17.96,504.02
"4","Td68","0D",36,796.76,162.05
"5","Td68","0D",87,141.89,536.77
"6","Td68","0D",61,845.84,402.85
"7","Td68","0D",48,713.21,318.3
"8","Td68","0D",9,327.57,32.9
"9","Td68","0D",76,477.23,473.62
"10","Td68","0D",67,19.54,443.39
"11","Td68","0D",7,20.92,31.26
"12","Td68","0D",54,860.52,357.42
"13","Td68","0D",69,602.35,462.05
"14","Td68","0D",59,758.57,388.68
"15","Td68","0D",89,871.89,561.18
"16","Td68","0D",53,852.93,350.18
"17","Td68","0D",75,801.34,474.44
"18","Td68","0D",70,493.53,454.08
"19","Td68","0D",77,520.84,471.47
"20","Td68","0D",16,299.12,63.16
"21","Td68","0D",30,737.28,134.44
"22","Td68","0D",3,118.56,10.89
"23","Td68","0D",63,174.89,410.74
"24","Td68","0D",43,804.12,254.5
"25","Td68","0D",60,19.61,398.11
"26","Td68","0D",84,723.13,519.49
"27","Td68","0D",83,738.57,513.9
"28","Td68","0D",88,3.568,544.6
"29","Td68","0D",11,298.36,42.11
"30","Td68","0D",55,843.26,356.66
"31","Td68","0D",71,866.62,456.36
"32","Td68","0D",49,7.104,314.8
"33","Td68","0D",25,248.35,85.88
"34","Td68","0D",79,791.79,481.38
"35","Td68","0D",74,811.36,466.17
"36","Td68","0D",38,307.3,172.64
"37","Td68","0D",37,43.76,163.38
"38","Td68","0D",32,766.75,143.98
"39","Td68","0D",82,741.57,500.72
"40","Td68","0D",40,126.78,235.53
"41","Td68","0D",57,706.04,378.36
"42","Td68","0D",35,79.36,150.31
"43","Td68","0D",10,355.01,37.84
"44","Td68","0D",5,236.96,27.61
"45","Td68","0D",24,74.08,77.18
"46","Td68","0D",21,161.19,64.16
"47","Td68","0D",17,171.17,59.03
"48","Td68","0D",34,785.83,150.16
"49","Td68","0D",62,671.1,397.64
"50","Td68","0D",33,154.72,148.4
"51","Td68","0D",92,253.39,622.16
"52","Td68","0D",19,330.76,63.28
"53","Td68","0D",1,34.46,2.972
"54","Td68","0D",81,731.94,500.28
"55","Td68","0D",47,161.47,301.82
"56","Td68","0D",29,6.275,128.99
"57","Td68","0D",23,51.13,67.06
"58","Td68","0D",73,572.93,461.92
"59","Td68","0D",66,673.84,434.91
"60","Td68","0D",95,381.69,659.74
"61","Td68","0D",18,360.14,61.52
"62","Td68","0D",50,864.3,319.74
"63","Td68","0D",12,373.65,42.42
"64","Td68","0D",26,825.7,88.15
"65","Td68","0D",14,258.85,54.75
"66","Td68","0D",22,340.17,66.48
"67","Td68","0D",2,193.44,4.889
"68","Td68","0D",94,81.16,647.09
"69","Td68","0D",85,133.77,526.34
"70","Td68","0D",64,718.48,426.84
"71","Td68","0D",31,750.86,140.6
"72","Td68","0D",56,114.91,361.85
"73","Td68","0D",65,51.28,428.52
"74","Td68","0D",93,139.41,637.74
"75","Td68","0D",28,706.4,128.09
"76","Td68","0D",51,7.849,325.55
"77","Td68","0D",45,149.99,258.61
"78","Td68","0D",78,500.24,479.91
"79","Td68","0D",91,130.17,619.44
"80","Td68","0D",44,653.37,253.78
"81","Td68","0D",72,633.22,458.66
"82","Td68","0D",90,313.24,607.39
"83","Td68","0D",41,824.29,246.16
"84","Td68","0D",8,82.73,29.46
"85","Td68","0D",58,134.39,380.1
"86","Td68","0D",20,854.73,62.74
"87","Td68","0D",86,119.16,527.75
"88","Td68","0D",15,2.769,56.3
"89","Td68","0D",68,847.13,441.19
"90","Td68","0D",13,152.83,52.22
"91","Td68","0D",4,272.33,25.1
"92","Td68","0D",6,286.35,26.04
"93","Td68","0D",42,114.97,247.21
"94","Td68","0D",39,294.73,219.36
"95","Td68","0D",46,487.84,282.49
