"","MouseID","DPI","ID","X","Y"
"1","Td65","0D",33,367.05,498.31
"2","Td65","0D",4,729.56,50.47
"3","Td65","0D",42,762.08,606.56
"4","Td65","0D",34,355.57,493.43
"5","Td65","0D",35,308.39,496.59
"6","Td65","0D",2,739.87,19.92
"7","Td65","0D",40,543.31,590.35
"8","Td65","0D",23,528.1,306.15
"9","Td65","0D",26,183.19,316.46
"10","Td65","0D",16,257.82,140.14
"11","Td65","0D",6,701.34,60.77
"12","Td65","0D",43,733.75,614.15
"13","Td65","0D",32,324.16,482.98
"14","Td65","0D",44,340.39,617.2
"15","Td65","0D",41,305.75,601.34
"16","Td65","0D",9,174.78,85.11
"17","Td65","0D",45,719.54,618.77
"18","Td65","0D",38,304.64,529.69
"19","Td65","0D",29,692.3,397.32
"20","Td65","0D",30,630.7,428.92
"21","Td65","0D",46,435.65,632.33
"22","Td65","0D",11,164.27,103.41
"23","Td65","0D",20,259.11,166.76
"24","Td65","0D",10,98.93,86.36
"25","Td65","0D",14,29.22,127.86
"26","Td65","0D",25,156.8,314.62
"27","Td65","0D",31,369.47,431.86
"28","Td65","0D",37,357.61,514.5
"29","Td65","0D",27,328.41,370.52
"30","Td65","0D",12,156.95,119.14
"31","Td65","0D",49,722.92,649.6
"32","Td65","0D",19,246.17,153.93
"33","Td65","0D",47,679.94,636.5
"34","Td65","0D",22,36.69,203.05
"35","Td65","0D",13,239.09,124.7
"36","Td65","0D",18,270.91,143.63
"37","Td65","0D",28,322.16,377.15
"38","Td65","0D",7,596.78,57.16
"39","Td65","0D",39,327.23,566.34
"40","Td65","0D",36,390.48,508.38
"41","Td65","0D",17,240.52,141.63
"42","Td65","0D",24,159.21,301.55
"43","Td65","0D",5,741.08,33.82
"44","Td65","0D",15,244.6,132.28
"45","Td65","0D",21,30.21,193.21
"46","Td65","0D",8,706.19,72.98
"47","Td65","0D",3,217.04,26
"48","Td65","0D",50,414.83,654.87
"49","Td65","0D",1,185.14,7.589
"50","Td65","0D",48,442.35,640.07
