"","MouseID","DPI","ID","X","Y"
"1","Td22","14D",30,223.37,132.89
"2","Td22","14D",135,322.1,511.28
"3","Td22","14D",87,804.01,299.24
"4","Td22","14D",31,832.37,96.21
"5","Td22","14D",68,772.37,187.48
"6","Td22","14D",128,255.46,502.12
"7","Td22","14D",112,849.39,410.94
"8","Td22","14D",105,832.79,373.39
"9","Td22","14D",73,251.26,195.38
"10","Td22","14D",155,457.4,539.78
"11","Td22","14D",20,813.74,75.24
"12","Td22","14D",80,847.78,259.18
"13","Td22","14D",125,249.71,490.8
"14","Td22","14D",219,473.54,632.72
"15","Td22","14D",10,199.25,46.18
"16","Td22","14D",58,791.29,154.6
"17","Td22","14D",69,854.23,188.44
"18","Td22","14D",15,202.34,68.04
"19","Td22","14D",88,851.89,291.72
"20","Td22","14D",99,869.2,346.17
"21","Td22","14D",72,812.07,191.45
"22","Td22","14D",48,766.42,127.3
"23","Td22","14D",61,861.88,157.62
"24","Td22","14D",126,857.99,494.24
"25","Td22","14D",95,818.63,333.11
"26","Td22","14D",124,288.15,488.52
"27","Td22","14D",142,360.77,516.31
"28","Td22","14D",39,793.95,109.11
"29","Td22","14D",108,872.26,384.15
"30","Td22","14D",93,841.42,322.6
"31","Td22","14D",12,790.67,60.84
"32","Td22","14D",152,269.84,544.45
"33","Td22","14D",62,841.4,166.95
"34","Td22","14D",24,743.04,83.74
"35","Td22","14D",151,318.97,531.91
"36","Td22","14D",91,826.3,318.69
"37","Td22","14D",182,238.57,591.99
"38","Td22","14D",167,445.41,551.73
"39","Td22","14D",201,233.24,621.73
"40","Td22","14D",228,622.69,643.98
"41","Td22","14D",153,250.99,544.96
"42","Td22","14D",214,287.16,628
"43","Td22","14D",116,849.01,445.03
"44","Td22","14D",224,792.91,635.34
"45","Td22","14D",218,751.41,629.95
"46","Td22","14D",229,228.35,640.38
"47","Td22","14D",8,385.26,48.83
"48","Td22","14D",64,810.37,172.85
"49","Td22","14D",53,790.01,133.33
"50","Td22","14D",4,719.94,14.99
"51","Td22","14D",43,859.45,116.9
"52","Td22","14D",66,758.07,178.47
"53","Td22","14D",240,725.99,650.12
"54","Td22","14D",60,825.25,150.28
"55","Td22","14D",168,315.86,555.64
"56","Td22","14D",11,805.65,53.45
"57","Td22","14D",89,868.01,314.59
"58","Td22","14D",207,784.48,615.98
"59","Td22","14D",23,777.76,75.1
"60","Td22","14D",86,864.47,282.94
"61","Td22","14D",133,383.59,502.43
"62","Td22","14D",37,747.65,105
"63","Td22","14D",109,841.4,386.14
"64","Td22","14D",141,838.77,514.37
"65","Td22","14D",19,862.97,69.01
"66","Td22","14D",221,860.33,630.44
"67","Td22","14D",22,759.64,70.37
"68","Td22","14D",7,213.53,33.92
"69","Td22","14D",36,798.38,101.19
"70","Td22","14D",103,853.05,357.69
"71","Td22","14D",27,766.2,85.91
"72","Td22","14D",140,227.63,512.74
"73","Td22","14D",85,837.5,279.89
"74","Td22","14D",172,354.01,560.94
"75","Td22","14D",2,709.1,11.83
"76","Td22","14D",165,476.88,552.08
"77","Td22","14D",144,327.26,522.55
"78","Td22","14D",47,835.44,125.5
"79","Td22","14D",188,829.44,590
"80","Td22","14D",40,213.27,109.85
"81","Td22","14D",189,389.84,592.13
"82","Td22","14D",187,819.02,583.04
"83","Td22","14D",241,216.62,652.2
"84","Td22","14D",233,443.76,642.93
"85","Td22","14D",45,214.11,120.83
