"","MouseID","DPI","ID","X","Y"
"1","Td39","30D",499,616.16,450.96
"2","Td39","30D",70,654.63,150.34
"3","Td39","30D",11,649.67,22.08
"4","Td39","30D",676,759.17,565.65
"5","Td39","30D",12,584.88,21.03
"6","Td39","30D",612,710.68,524.22
"7","Td39","30D",109,682.23,185.18
"8","Td39","30D",266,375.58,309.22
"9","Td39","30D",495,650.6,437.66
"10","Td39","30D",457,663.94,413.96
"11","Td39","30D",93,665.01,167.36
"12","Td39","30D",756,718.77,644.22
"13","Td39","30D",16,674.75,26.54
"14","Td39","30D",503,727.05,447.71
"15","Td39","30D",606,555.43,518.1
"16","Td39","30D",115,668.93,191.24
"17","Td39","30D",680,826.28,568.47
"18","Td39","30D",725,722.11,613.72
"19","Td39","30D",743,704.71,628.04
"20","Td39","30D",379,640.98,363.56
"21","Td39","30D",519,531.6,456.6
"22","Td39","30D",322,759.44,329.07
"23","Td39","30D",442,553.28,397.69
"24","Td39","30D",568,627.13,493.37
"25","Td39","30D",762,792.43,652.03
"26","Td39","30D",4,694.44,10.26
"27","Td39","30D",620,788.24,522.93
"28","Td39","30D",738,747.58,621.07
"29","Td39","30D",25,588.97,43.9
"30","Td39","30D",153,691.27,218.21
"31","Td39","30D",592,682.22,506.29
"32","Td39","30D",705,707.52,598.34
"33","Td39","30D",15,688.67,24.95
"34","Td39","30D",452,574.19,403.57
"35","Td39","30D",386,516.08,366.41
"36","Td39","30D",279,707.03,314.76
"37","Td39","30D",435,735.62,393.95
"38","Td39","30D",209,457.7,267.11
"39","Td39","30D",654,555.67,551.41
"40","Td39","30D",221,420.57,274.71
"41","Td39","30D",627,750.69,531.08
"42","Td39","30D",645,690.94,541.48
"43","Td39","30D",159,561.04,226.21
"44","Td39","30D",247,647.97,292.42
"45","Td39","30D",175,545.83,236.89
"46","Td39","30D",243,553,291.26
"47","Td39","30D",494,789.87,435.82
"48","Td39","30D",573,710.18,496.26
"49","Td39","30D",468,718.99,411.78
"50","Td39","30D",487,626.63,426.71
"51","Td39","30D",172,424.88,235.31
"52","Td39","30D",583,641.73,501.09
"53","Td39","30D",736,640.11,621.22
"54","Td39","30D",393,607.3,367.5
"55","Td39","30D",371,457.32,359.56
"56","Td39","30D",10,758.28,13.91
"57","Td39","30D",582,608.37,500.79
"58","Td39","30D",18,663.31,30.53
"59","Td39","30D",250,812.41,291.45
"60","Td39","30D",528,737.51,461.22
"61","Td39","30D",333,601.16,339.31
"62","Td39","30D",335,382.23,339.79
"63","Td39","30D",45,698.71,101.45
"64","Td39","30D",486,602.76,425.95
"65","Td39","30D",305,600.09,316.81
"66","Td39","30D",134,644.92,203.99
"67","Td39","30D",600,653.84,512.96
"68","Td39","30D",186,449.28,247.67
"69","Td39","30D",532,708.5,469.37
"70","Td39","30D",48,619.59,115.04
"71","Td39","30D",542,494.93,474.17
"72","Td39","30D",698,861.84,585.79
"73","Td39","30D",418,775.87,383.11
"74","Td39","30D",311,482.15,324.65
"75","Td39","30D",638,551.66,534.5
"76","Td39","30D",658,818.55,549.91
"77","Td39","30D",571,670.02,489.92
"78","Td39","30D",38,658.65,69.32
"79","Td39","30D",752,781.62,637.99
"80","Td39","30D",715,611.14,606.92
"81","Td39","30D",235,590.28,285.94
"82","Td39","30D",497,543.15,438.05
"83","Td39","30D",338,532.33,337.95
