"","MouseID","DPI","ID","X","Y"
"1","Td26","14D",764,37.95,277.07
"2","Td26","14D",1511,125.97,459.41
"3","Td26","14D",2269,291.45,637.46
"4","Td26","14D",672,98.82,249.52
"5","Td26","14D",1294,22.81,410.11
"6","Td26","14D",1697,493.4,510.05
"7","Td26","14D",276,630.77,121.75
"8","Td26","14D",2066,239.21,599.23
"9","Td26","14D",432,409.25,175.09
"10","Td26","14D",1360,194.58,424.59
"11","Td26","14D",2072,483.79,597.36
"12","Td26","14D",2109,473.66,608.41
"13","Td26","14D",434,358.07,176.02
"14","Td26","14D",68,21.92,34.12
"15","Td26","14D",1438,760.72,438.62
"16","Td26","14D",659,160.44,245.68
"17","Td26","14D",1621,316.68,487.27
"18","Td26","14D",1753,607.69,523.22
"19","Td26","14D",2152,450.31,616.87
"20","Td26","14D",1347,528.62,420.19
"21","Td26","14D",501,83.18,199.96
"22","Td26","14D",2341,170.16,647.93
"23","Td26","14D",1886,259.3,558.62
"24","Td26","14D",1095,773.8,349.74
"25","Td26","14D",766,149.65,272.97
"26","Td26","14D",222,355.38,98.87
"27","Td26","14D",305,489.43,126.07
"28","Td26","14D",1112,808.93,353.82
"29","Td26","14D",2318,432.17,643.56
"30","Td26","14D",1348,598.63,420.12
"31","Td26","14D",1994,515.7,580.99
"32","Td26","14D",1997,736.44,582.28
"33","Td26","14D",2192,689.83,621.83
"34","Td26","14D",627,117.49,234.01
"35","Td26","14D",1813,814.7,540.1
"36","Td26","14D",729,517.25,265.98
"37","Td26","14D",798,16.84,281.9
"38","Td26","14D",1616,137.75,487.05
"39","Td26","14D",1352,304.87,422.83
"40","Td26","14D",1551,221.6,472.28
"41","Td26","14D",698,288.54,255.91
"42","Td26","14D",64,211.49,29.21
"43","Td26","14D",435,106.74,173.42
"44","Td26","14D",1746,57.87,522.2
"45","Td26","14D",374,170.32,149.94
"46","Td26","14D",987,379.18,325.47
"47","Td26","14D",1822,215.76,541.22
"48","Td26","14D",202,103.56,88.25
"49","Td26","14D",52,489.98,25.59
"50","Td26","14D",1745,850.07,519.54
"51","Td26","14D",2365,774.41,652.36
"52","Td26","14D",1121,23.34,358.3
"53","Td26","14D",1801,16.43,533.64
"54","Td26","14D",922,214.93,311.25
"55","Td26","14D",2300,159.76,638.92
"56","Td26","14D",225,295.27,95.93
"57","Td26","14D",574,799.27,219.89
"58","Td26","14D",375,729.77,147.59
"59","Td26","14D",2075,397.19,597.42
"60","Td26","14D",949,680.61,317.6
"61","Td26","14D",1526,93.88,464.3
"62","Td26","14D",1759,344.89,522.43
"63","Td26","14D",254,829.07,111.68
"64","Td26","14D",1213,107.12,386.61
"65","Td26","14D",2090,81.93,603.14
"66","Td26","14D",42,161.9,21.67
"67","Td26","14D",1903,521.25,560.73
"68","Td26","14D",1634,196.08,492.52
"69","Td26","14D",1866,285.93,553.02
"70","Td26","14D",1366,573.77,424.75
"71","Td26","14D",1562,837.03,473.33
"72","Td26","14D",1437,460.74,437.95
"73","Td26","14D",796,182.13,279.96
"74","Td26","14D",2356,326.98,650.14
"75","Td26","14D",1161,104.1,367.45
"76","Td26","14D",152,171.58,66.02
"77","Td26","14D",2348,223.3,649.97
"78","Td26","14D",217,433.07,92.85
"79","Td26","14D",1769,237.7,525.94
"80","Td26","14D",122,157.17,56.49
"81","Td26","14D",208,521.46,90.02
"82","Td26","14D",2022,853.32,585.15
"83","Td26","14D",1649,344.64,494.51
"84","Td26","14D",214,478.87,92.09
"85","Td26","14D",169,522.99,73.7
"86","Td26","14D",1448,429.34,439.59
"87","Td26","14D",1241,438.43,393.48
"88","Td26","14D",541,72.65,209.89
"89","Td26","14D",737,310.85,266.15
"90","Td26","14D",1365,557.7,424.08
"91","Td26","14D",147,633,62.85
"92","Td26","14D",361,783.54,141.28
"93","Td26","14D",507,676.85,199.61
"94","Td26","14D",1463,859.2,442.77
"95","Td26","14D",425,382.47,166.26
"96","Td26","14D",2060,108.74,594.83
"97","Td26","14D",1882,354.44,556.49
"98","Td26","14D",645,717.33,240.09
"99","Td26","14D",235,564,101.47
"100","Td26","14D",2040,23,591.2
"101","Td26","14D",1105,93.24,352.79
"102","Td26","14D",900,81,304.67
"103","Td26","14D",832,752.98,288.81
"104","Td26","14D",1872,421.59,552.43
"105","Td26","14D",1180,764.4,374.09
"106","Td26","14D",1480,657.33,449.41
"107","Td26","14D",2006,192.25,583.49
"108","Td26","14D",1250,549.08,396.11
"109","Td26","14D",1398,385.18,430.98
"110","Td26","14D",1153,683.8,363.72
"111","Td26","14D",1911,89.41,563.01
"112","Td26","14D",1400,36.05,431.68
"113","Td26","14D",1686,194.21,505.12
"114","Td26","14D",1284,395.58,403.57
"115","Td26","14D",1985,109.38,581.41
"116","Td26","14D",1798,179.98,534.51
"117","Td26","14D",1088,37.44,346.42
"118","Td26","14D",657,356.05,243.86
"119","Td26","14D",2268,188.69,634.54
"120","Td26","14D",2097,363.96,603.42
"121","Td26","14D",1847,403.26,548
"122","Td26","14D",588,701.61,222.45
"123","Td26","14D",1124,577.73,358.67
"124","Td26","14D",2102,572.54,606.15
"125","Td26","14D",1047,374.84,338.74
"126","Td26","14D",2080,63.26,599.61
"127","Td26","14D",1238,388.77,392.65
"128","Td26","14D",1954,10.07,574.01
"129","Td26","14D",560,868.8,214.41
"130","Td26","14D",1760,716.29,524.9
"131","Td26","14D",1524,512.83,465.42
"132","Td26","14D",696,384.32,256.27
