"","MouseID","DPI","ID","X","Y"
"1","Td22","14D",164,417.36,617.75
"2","Td22","14D",156,338.88,611.42
"3","Td22","14D",91,653.62,345.37
"4","Td22","14D",167,314.94,629.37
"5","Td22","14D",160,497.14,610.89
"6","Td22","14D",121,404.3,470.88
"7","Td22","14D",171,279.37,647.92
"8","Td22","14D",83,38.4,296.91
"9","Td22","14D",2,399.29,10.45
"10","Td22","14D",30,227.29,127.77
"11","Td22","14D",79,24.93,287.5
"12","Td22","14D",151,473.92,584.56
"13","Td22","14D",152,871.18,592.23
"14","Td22","14D",153,490.41,596.51
"15","Td22","14D",104,746.06,395.88
"16","Td22","14D",90,235.83,337.28
"17","Td22","14D",10,317.5,52.52
"18","Td22","14D",67,330.39,239.56
"19","Td22","14D",39,61.18,164.69
"20","Td22","14D",40,688.65,162.46
"21","Td22","14D",9,499.18,45.4
"22","Td22","14D",162,365.67,612.33
"23","Td22","14D",137,279.15,499.87
"24","Td22","14D",173,260.55,656.78
"25","Td22","14D",139,805.35,519.58
"26","Td22","14D",158,393.3,608.02
"27","Td22","14D",25,358.35,100.17
"28","Td22","14D",148,596.01,571.69
"29","Td22","14D",63,218.92,221.41
"30","Td22","14D",60,235.02,215.04
"31","Td22","14D",118,69.01,452.03
"32","Td22","14D",116,406.98,444.45
"33","Td22","14D",142,616.8,551.12
"34","Td22","14D",159,479.79,610.35
"35","Td22","14D",35,51.97,150.48
"36","Td22","14D",76,6.127,277.18
"37","Td22","14D",31,135.83,130.58
"38","Td22","14D",102,40.71,381.51
"39","Td22","14D",47,806.7,183.1
"40","Td22","14D",32,153.86,131.19
"41","Td22","14D",56,143.4,213.06
"42","Td22","14D",85,703.05,306.44
"43","Td22","14D",93,834.08,347.44
"44","Td22","14D",38,782.18,160.4
"45","Td22","14D",37,343.83,159.38
"46","Td22","14D",70,62.36,241.9
"47","Td22","14D",11,29.43,51.7
"48","Td22","14D",36,116.49,154.84
"49","Td22","14D",77,128.11,275.23
"50","Td22","14D",94,137.27,345.41
"51","Td22","14D",41,118.13,168.23
"52","Td22","14D",20,71.96,86.47
"53","Td22","14D",68,348.85,243.76
"54","Td22","14D",141,600.2,540.52
"55","Td22","14D",145,482.73,568.14
"56","Td22","14D",21,143.65,85.46
"57","Td22","14D",132,210.5,492.66
"58","Td22","14D",165,381.66,614.27
"59","Td22","14D",101,211.19,369.56
"60","Td22","14D",6,129.77,42.12
"61","Td22","14D",49,69.97,183.51
"62","Td22","14D",135,705.67,497.9
"63","Td22","14D",146,103.01,566.99
"64","Td22","14D",44,284.37,177.04
"65","Td22","14D",157,363.51,602.23
"66","Td22","14D",172,874.95,652.05
"67","Td22","14D",136,469.65,496.65
"68","Td22","14D",4,796.95,9.089
"69","Td22","14D",86,614.19,313.93
"70","Td22","14D",17,618.31,78.35
"71","Td22","14D",78,755.27,278.27
"72","Td22","14D",114,571.42,432.68
"73","Td22","14D",61,250.79,215.59
"74","Td22","14D",72,287.54,252.83
"75","Td22","14D",62,757.54,223.6
"76","Td22","14D",143,595.34,554.93
"77","Td22","14D",34,58.36,135.43
"78","Td22","14D",28,533.62,111.72
"79","Td22","14D",138,618.08,510.23
"80","Td22","14D",14,763.99,51.9
"81","Td22","14D",122,792.88,464.48
"82","Td22","14D",82,847.32,290.91
"83","Td22","14D",112,588.79,427.78
"84","Td22","14D",3,559.81,7.434
"85","Td22","14D",66,311.68,232.45
"86","Td22","14D",88,534.92,331.54
"87","Td22","14D",124,50.49,468.73
"88","Td22","14D",22,44.53,89.84
"89","Td22","14D",110,411.66,418.08
"90","Td22","14D",53,95.54,191.23
"91","Td22","14D",84,288.82,293.35
"92","Td22","14D",150,358.79,579.07
"93","Td22","14D",99,160.12,357.14
"94","Td22","14D",23,129.11,96.4
"95","Td22","14D",57,289.62,211.12
"96","Td22","14D",16,838.09,62.07
"97","Td22","14D",168,647.84,627.03
"98","Td22","14D",133,406.94,491.19
"99","Td22","14D",107,828.61,407.09
"100","Td22","14D",1,5.022,4.815
"101","Td22","14D",103,513.76,390.48
"102","Td22","14D",98,228.04,350.63
"103","Td22","14D",7,98.81,43.88
"104","Td22","14D",51,84.9,188.22
"105","Td22","14D",13,516.91,50.58
"106","Td22","14D",65,30.31,221.89
"107","Td22","14D",81,751.64,291.46
"108","Td22","14D",12,690.36,48.73
"109","Td22","14D",120,289.33,460.04
"110","Td22","14D",73,768.34,252.44
"111","Td22","14D",117,759.77,444.08
"112","Td22","14D",24,64.94,97.96
"113","Td22","14D",131,544.4,480.9
"114","Td22","14D",144,793.21,554.76
"115","Td22","14D",111,522.57,422.83
"116","Td22","14D",128,267.91,473.62
"117","Td22","14D",18,449.45,80.56
"118","Td22","14D",71,497.33,250.32
"119","Td22","14D",155,120.89,598.93
"120","Td22","14D",42,817.04,166.73
"121","Td22","14D",92,321.34,339.06
"122","Td22","14D",5,649.62,37.96
"123","Td22","14D",69,762.39,242.29
"124","Td22","14D",134,553.26,493.28
"125","Td22","14D",163,704.03,611.43
"126","Td22","14D",87,543.39,320.6
"127","Td22","14D",109,440.42,411.73
"128","Td22","14D",97,819.07,348.31
"129","Td22","14D",108,238.96,410
"130","Td22","14D",80,15.5,284.89
"131","Td22","14D",58,863.88,210.64
"132","Td22","14D",127,130.41,472.89
"133","Td22","14D",52,136.02,187.25
"134","Td22","14D",27,91.05,108.37
"135","Td22","14D",149,705.8,574.7
"136","Td22","14D",140,624.63,523.11
"137","Td22","14D",43,336.58,169.18
"138","Td22","14D",54,124.94,194.25
"139","Td22","14D",55,281,203.38
"140","Td22","14D",64,870.46,221.32
"141","Td22","14D",105,393.58,396.53
