"","MouseID","DPI","ID","X","Y"
"1","Td72","3D",1414,641.25,282.82
"2","Td72","3D",620,699.62,114.83
"3","Td72","3D",2597,46.47,576.19
"4","Td72","3D",2849,541.92,633.04
"5","Td72","3D",2505,754.07,550.92
"6","Td72","3D",1420,581.62,281.44
"7","Td72","3D",1228,301.92,242.18
"8","Td72","3D",438,402.48,81.5
"9","Td72","3D",2578,471.16,570.7
"10","Td72","3D",1729,130.2,359.86
"11","Td72","3D",1686,537.92,346.23
"12","Td72","3D",1816,207.37,383.76
"13","Td72","3D",1835,231.62,386.15
"14","Td72","3D",2188,128.04,469.72
"15","Td72","3D",2724,778.88,603.05
"16","Td72","3D",2491,824.46,547.77
"17","Td72","3D",2924,476.86,652.19
"18","Td72","3D",192,127.81,36.51
"19","Td72","3D",1182,298.7,229.66
"20","Td72","3D",2322,569.6,504.16
"21","Td72","3D",818,746.56,152.69
"22","Td72","3D",1947,724.81,412.18
"23","Td72","3D",2783,280.35,616.62
"24","Td72","3D",1263,741.06,249.25
"25","Td72","3D",2071,213.49,439.3
"26","Td72","3D",666,103.47,122.1
"27","Td72","3D",1520,183.5,306.13
"28","Td72","3D",1648,350.48,334.73
"29","Td72","3D",1467,175.07,294.04
"30","Td72","3D",376,208.74,66.68
"31","Td72","3D",2871,89.08,641.75
"32","Td72","3D",224,47.93,42.35
"33","Td72","3D",572,380.75,107.97
"34","Td72","3D",2458,74.03,540.46
"35","Td72","3D",2085,448.07,441.82
"36","Td72","3D",1456,501.26,291.55
"37","Td72","3D",916,411.68,173.9
"38","Td72","3D",1940,640.65,409.68
"39","Td72","3D",1535,619.27,308.5
"40","Td72","3D",1865,264.95,393.66
"41","Td72","3D",410,138.27,73.93
"42","Td72","3D",608,835.63,112.71
"43","Td72","3D",1796,833.26,375.54
"44","Td72","3D",2809,469.09,622
"45","Td72","3D",1208,96.87,236.97
"46","Td72","3D",2381,369.73,520.54
"47","Td72","3D",248,584.68,43.53
"48","Td72","3D",2592,557.84,573.95
"49","Td72","3D",2419,711.48,528.31
"50","Td72","3D",1427,612.36,281.22
"51","Td72","3D",2569,694.93,567.4
"52","Td72","3D",2115,74.43,449.34
"53","Td72","3D",521,871.35,97.46
"54","Td72","3D",1223,321.27,241.98
"55","Td72","3D",1673,397.58,341.64
"56","Td72","3D",1874,469.68,394.45
"57","Td72","3D",35,433.44,8.131
"58","Td72","3D",2402,784.03,525.89
"59","Td72","3D",2430,864.24,530.12
"60","Td72","3D",1181,857.99,229.26
"61","Td72","3D",1329,456.83,260.92
"62","Td72","3D",2690,187.67,594.69
"63","Td72","3D",2831,668.47,627.92
"64","Td72","3D",2390,26.87,521.64
"65","Td72","3D",1768,509.09,366.33
"66","Td72","3D",807,608.12,149.54
"67","Td72","3D",2594,65.65,573.93
"68","Td72","3D",1891,532.69,398.62
"69","Td72","3D",2182,548.45,465.16
"70","Td72","3D",2819,801.8,622.78
"71","Td72","3D",684,568.97,125.68
"72","Td72","3D",1691,144.36,347.09
"73","Td72","3D",370,444.7,67.49
"74","Td72","3D",1644,517.73,334.43
"75","Td72","3D",2552,562.37,564.74
"76","Td72","3D",1157,415.99,223.55
