"","MouseID","DPI","ID","X","Y"
"1","Td26","14D",363,91.68,403.37
"2","Td26","14D",100,403.91,143.25
"3","Td26","14D",638,60.19,587.76
"4","Td26","14D",666,11.47,621.17
"5","Td26","14D",705,166.73,635.29
"6","Td26","14D",314,580.4,353.22
"7","Td26","14D",634,507.2,591.84
"8","Td26","14D",365,200.64,394.78
"9","Td26","14D",582,449.71,548.25
"10","Td26","14D",652,110.31,599.84
"11","Td26","14D",478,316.47,485.45
"12","Td26","14D",700,50.87,643.46
"13","Td26","14D",71,448.51,103.89
"14","Td26","14D",443,129.22,464.52
"15","Td26","14D",703,380.84,628.39
"16","Td26","14D",163,489.6,215.02
"17","Td26","14D",343,112.78,379.31
"18","Td26","14D",414,552,424.66
"19","Td26","14D",567,145.44,545.86
"20","Td26","14D",49,259.04,81.61
"21","Td26","14D",380,810.97,402.89
"22","Td26","14D",649,309.44,595.52
"23","Td26","14D",437,620.9,447.01
"24","Td26","14D",453,297.84,462.77
"25","Td26","14D",719,440.84,636.46
"26","Td26","14D",436,91.04,444.92
"27","Td26","14D",564,209.51,543.44
"28","Td26","14D",477,818.51,473.84
"29","Td26","14D",616,388.11,579.35
"30","Td26","14D",181,438.42,228.54
"31","Td26","14D",716,770.71,642.51
"32","Td26","14D",607,18.56,564.09
"33","Td26","14D",22,189.31,35.22
"34","Td26","14D",162,32.04,208.94
"35","Td26","14D",749,268.55,650.31
"36","Td26","14D",410,404.92,425.76
"37","Td26","14D",156,66.98,207.03
"38","Td26","14D",595,499.99,559.66
"39","Td26","14D",172,20,228.54
"40","Td26","14D",322,135.39,361.79
"41","Td26","14D",432,73.47,441.95
"42","Td26","14D",143,50.4,184.61
"43","Td26","14D",23,21.43,32.28
"44","Td26","14D",276,327.23,320.62
"45","Td26","14D",423,356.23,435.35
"46","Td26","14D",267,632.59,312.5
"47","Td26","14D",694,110.2,620.95
"48","Td26","14D",683,346.38,615.86
"49","Td26","14D",262,554.6,303.75
"50","Td26","14D",690,48.22,617.76
"51","Td26","14D",57,28.17,88.59
