"","MouseID","DPI","ID","X","Y"
"1","Td64","7D",127,214.23,372.89
"2","Td64","7D",52,598.15,124.49
"3","Td64","7D",93,696.09,259.86
"4","Td64","7D",23,684.98,66.55
"5","Td64","7D",133,231.88,391.45
"6","Td64","7D",134,248.37,391.56
"7","Td64","7D",26,471.04,74.01
"8","Td64","7D",123,536.99,361.93
"9","Td64","7D",117,318.58,346.75
"10","Td64","7D",34,406.55,88.95
"11","Td64","7D",75,611.39,173.99
"12","Td64","7D",91,832.57,242.78
"13","Td64","7D",41,626.7,99.59
"14","Td64","7D",48,608.09,108.43
"15","Td64","7D",74,687.72,166.01
"16","Td64","7D",56,769.9,135.32
"17","Td64","7D",213,752.13,635.78
"18","Td64","7D",82,441.28,209.37
"19","Td64","7D",208,684.91,616.8
"20","Td64","7D",191,835.27,576.59
"21","Td64","7D",157,57.89,455.64
"22","Td64","7D",97,724.52,278.97
"23","Td64","7D",21,272.89,60.61
"24","Td64","7D",137,778.34,402.9
"25","Td64","7D",8,125.52,20.42
"26","Td64","7D",7,88.54,20.2
"27","Td64","7D",90,435.88,240.48
"28","Td64","7D",189,452.68,564.4
"29","Td64","7D",6,339.04,17.19
"30","Td64","7D",199,632.9,592.93
"31","Td64","7D",154,345.3,454.85
"32","Td64","7D",89,163.75,240.1
"33","Td64","7D",212,436.64,634.93
"34","Td64","7D",205,74.42,607.79
"35","Td64","7D",185,593.58,555.93
"36","Td64","7D",65,585.43,154.41
"37","Td64","7D",125,190,365.77
"38","Td64","7D",120,712.36,348
"39","Td64","7D",35,776.14,91.32
"40","Td64","7D",111,713.2,321.87
"41","Td64","7D",197,387.4,588.92
"42","Td64","7D",149,739.61,440.79
"43","Td64","7D",194,615.64,577.05
"44","Td64","7D",174,190.52,528.52
"45","Td64","7D",147,479.27,427.22
"46","Td64","7D",143,108.44,421.18
"47","Td64","7D",124,176.39,361.12
"48","Td64","7D",58,258.37,135.92
"49","Td64","7D",172,589.21,527.44
"50","Td64","7D",110,572.54,316.16
"51","Td64","7D",141,458.23,419.57
"52","Td64","7D",11,723.95,24.93
"53","Td64","7D",132,642.88,388.45
"54","Td64","7D",62,754.98,148.12
"55","Td64","7D",164,736.95,490.2
"56","Td64","7D",153,640.14,454.44
"57","Td64","7D",204,484.69,605.75
"58","Td64","7D",20,837.63,56.11
"59","Td64","7D",203,427.67,606.12
"60","Td64","7D",171,92.96,522.94
"61","Td64","7D",49,303.14,110.46
"62","Td64","7D",193,171.99,574.73
"63","Td64","7D",10,56.53,24.9
"64","Td64","7D",79,198.57,190.07
"65","Td64","7D",5,446.51,18.75
"66","Td64","7D",25,58.86,71.06
"67","Td64","7D",18,464.97,46.85
"68","Td64","7D",159,640.53,469.78
"69","Td64","7D",14,364.99,39.93
"70","Td64","7D",106,479.95,294.75
"71","Td64","7D",39,345.65,92.78
"72","Td64","7D",118,526.4,344.93
"73","Td64","7D",170,471.06,513.88
"74","Td64","7D",145,233.85,424.84
"75","Td64","7D",165,307.05,489.17
"76","Td64","7D",142,786.53,418.22
"77","Td64","7D",162,90.05,480.13
"78","Td64","7D",121,138.08,356.33
