"","MouseID","DPI","ID","X","Y"
"1","Td63","7D",50,490.29,173.15
"2","Td63","7D",140,839.86,603.68
"3","Td63","7D",133,848.39,576.02
"4","Td63","7D",8,63.16,22.1
"5","Td63","7D",55,443.83,201.18
"6","Td63","7D",12,467.49,35.9
"7","Td63","7D",80,115.98,302.83
"8","Td63","7D",62,224.28,235.91
"9","Td63","7D",69,259.49,247.29
"10","Td63","7D",117,405.96,460.25
"11","Td63","7D",37,458.62,103.89
"12","Td63","7D",91,458.54,336.1
"13","Td63","7D",122,348.14,519.83
"14","Td63","7D",4,82.04,16.04
"15","Td63","7D",10,415.57,24.86
"16","Td63","7D",107,326.5,392.38
"17","Td63","7D",71,870.55,263.15
"18","Td63","7D",5,460.09,15.74
"19","Td63","7D",128,682.99,535.44
"20","Td63","7D",95,853.72,342.22
"21","Td63","7D",25,470.08,75.86
"22","Td63","7D",100,379.04,374.64
"23","Td63","7D",11,94.3,32.55
"24","Td63","7D",65,241.58,242.99
"25","Td63","7D",110,217.95,414.55
"26","Td63","7D",60,450.76,222.16
"27","Td63","7D",68,276.6,246.47
"28","Td63","7D",29,709.27,81.37
"29","Td63","7D",26,435.87,72.92
"30","Td63","7D",59,466.44,214.15
"31","Td63","7D",132,580.58,566.12
"32","Td63","7D",86,141.01,320.23
"33","Td63","7D",85,162.36,317.93
"34","Td63","7D",77,135.73,281.61
"35","Td63","7D",116,97.48,453.94
"36","Td63","7D",32,444.79,87.36
"37","Td63","7D",54,463.16,196.91
"38","Td63","7D",120,19.95,497.59
"39","Td63","7D",52,401.24,190.51
"40","Td63","7D",121,347.95,500.46
"41","Td63","7D",64,539.32,240.89
"42","Td63","7D",67,289.56,241.84
"43","Td63","7D",137,123.19,578.62
"44","Td63","7D",40,470.52,122.31
"45","Td63","7D",16,102.09,50.5
"46","Td63","7D",78,305.93,285.91
"47","Td63","7D",145,424.06,623.23
"48","Td63","7D",14,418.45,40.58
"49","Td63","7D",66,522.65,239.05
"50","Td63","7D",98,445.69,353.94
"51","Td63","7D",20,478.85,61.27
"52","Td63","7D",30,113.78,85.73
"53","Td63","7D",136,136.42,576.51
"54","Td63","7D",109,121.98,396.13
"55","Td63","7D",130,672.38,562.66
"56","Td63","7D",17,81.73,57.36
"57","Td63","7D",92,136.24,335.66
"58","Td63","7D",51,393.61,176.85
"59","Td63","7D",49,699.77,153.55
"60","Td63","7D",42,235.96,129.73
"61","Td63","7D",99,363.6,362.73
"62","Td63","7D",79,156.01,296.69
"63","Td63","7D",127,163.75,532.23
"64","Td63","7D",74,231.03,264.27
"65","Td63","7D",7,434.55,19.32
"66","Td63","7D",150,752.75,652.95
"67","Td63","7D",93,121.48,335.25
"68","Td63","7D",39,481.81,118.57
"69","Td63","7D",24,248.97,68.53
"70","Td63","7D",75,148.82,277.99
"71","Td63","7D",147,765.91,642.63
"72","Td63","7D",141,678.24,602.47
"73","Td63","7D",33,99.07,86.43
"74","Td63","7D",36,731,96.86
"75","Td63","7D",96,442.48,343.24
"76","Td63","7D",38,309.02,120.25
"77","Td63","7D",34,483.18,90.67
"78","Td63","7D",41,540.79,126.57
"79","Td63","7D",6,237.86,16.71
"80","Td63","7D",1,415.34,3.79
"81","Td63","7D",23,93.96,65.25
"82","Td63","7D",73,48.97,260.6
"83","Td63","7D",63,300.29,235.88
"84","Td63","7D",104,345.54,381.08
"85","Td63","7D",139,178.38,584.72
"86","Td63","7D",119,872.68,467.89
"87","Td63","7D",58,15.08,205.17
"88","Td63","7D",2,49.65,7.725
"89","Td63","7D",18,89.81,53.87
"90","Td63","7D",148,811.85,647.02
"91","Td63","7D",61,311.5,230.89
"92","Td63","7D",143,807.89,609.25
"93","Td63","7D",87,315.19,322.42
"94","Td63","7D",72,405.22,260.74
"95","Td63","7D",19,421.76,53.8
"96","Td63","7D",31,725.38,85.01
"97","Td63","7D",126,332.62,532.07
"98","Td63","7D",131,355.46,558.64
"99","Td63","7D",57,423.25,200.11
"100","Td63","7D",84,191.44,313.36
"101","Td63","7D",44,475.89,134.39
"102","Td63","7D",43,491.34,130.35
"103","Td63","7D",125,271.79,527.83
"104","Td63","7D",48,478.05,146.23
"105","Td63","7D",114,511.46,438.99
"106","Td63","7D",118,107.2,456.88
"107","Td63","7D",88,450.45,319.97
"108","Td63","7D",46,180.83,141.6
"109","Td63","7D",102,499.85,375
"110","Td63","7D",124,626.42,517.69
"111","Td63","7D",97,797.8,343.71
"112","Td63","7D",103,270.77,379.13
"113","Td63","7D",144,835.11,620.48
"114","Td63","7D",134,188.14,573.37
"115","Td63","7D",113,106.91,440.46
"116","Td63","7D",123,333.94,515.5
"117","Td63","7D",28,91.5,77.83
"118","Td63","7D",112,60.68,437.41
"119","Td63","7D",138,582.6,576.49
"120","Td63","7D",45,103.54,137.07
"121","Td63","7D",70,227.2,252.26
"122","Td63","7D",108,31.19,393.36
"123","Td63","7D",111,289.28,428.92
"124","Td63","7D",35,30.43,92.94
"125","Td63","7D",83,518.33,309.61
"126","Td63","7D",9,46.37,19.91
"127","Td63","7D",101,353.37,371.93
"128","Td63","7D",135,476.43,570.34
"129","Td63","7D",47,490.1,141.25
"130","Td63","7D",146,340.98,641.4
"131","Td63","7D",94,533.05,335.99
"132","Td63","7D",105,436.54,381.98
"133","Td63","7D",129,679.87,552.25
"134","Td63","7D",13,75.72,36.83
"135","Td63","7D",76,496.5,276.8
