"","MouseID","DPI","ID","X","Y"
"1","Td46","30D",62,415.41,65.3
"2","Td46","30D",494,136.46,469.07
"3","Td46","30D",43,70.61,52.77
"4","Td46","30D",599,245.69,617.58
"5","Td46","30D",608,201.93,616.13
"6","Td46","30D",499,114.42,474.23
"7","Td46","30D",51,362.21,59.54
"8","Td46","30D",16,235.48,17.61
"9","Td46","30D",408,205.42,379.69
"10","Td46","30D",522,303.94,494.35
"11","Td46","30D",535,113.34,518.14
"12","Td46","30D",600,478.98,596.02
"13","Td46","30D",427,49.62,393.08
"14","Td46","30D",79,87.07,69.61
"15","Td46","30D",438,42.83,408.96
"16","Td46","30D",576,204.11,568.18
"17","Td46","30D",432,248.56,400.56
"18","Td46","30D",203,20.18,185.71
"19","Td46","30D",564,107.65,548.43
"20","Td46","30D",22,317.93,19.84
"21","Td46","30D",620,10.88,645.12
"22","Td46","30D",186,548.98,165.36
"23","Td46","30D",574,738.57,561.37
"24","Td46","30D",347,109.67,333.31
"25","Td46","30D",138,58.41,123.8
"26","Td46","30D",234,240.7,207.98
"27","Td46","30D",102,331.59,79.36
"28","Td46","30D",549,554.59,513.46
"29","Td46","30D",147,222.78,131.11
"30","Td46","30D",202,536.13,187.89
"31","Td46","30D",320,701.11,293.64
"32","Td46","30D",242,124.44,213.74
"33","Td46","30D",32,130.19,31.79
"34","Td46","30D",127,411.56,114.77
"35","Td46","30D",325,393.8,298.22
"36","Td46","30D",55,18.07,55.98
"37","Td46","30D",579,124.05,573.5
"38","Td46","30D",534,180.53,507.29
"39","Td46","30D",452,688.71,420.36
"40","Td46","30D",178,231.88,156.74
"41","Td46","30D",457,874.7,431.06
"42","Td46","30D",493,602.92,465.45
"43","Td46","30D",177,664.55,158.09
"44","Td46","30D",259,106.15,235.49
"45","Td46","30D",346,100.81,323.81
"46","Td46","30D",89,295.77,71.94
"47","Td46","30D",188,598.59,166.19
"48","Td46","30D",144,579.01,127.17
"49","Td46","30D",328,517,300.97
"50","Td46","30D",255,141.59,230.13
"51","Td46","30D",616,151.3,630.65
"52","Td46","30D",98,816.13,82.5
"53","Td46","30D",528,6.473,494.48
"54","Td46","30D",268,206.66,240.95
"55","Td46","30D",289,193.86,264.48
"56","Td46","30D",355,134.39,325.45
"57","Td46","30D",496,531.24,465.24
"58","Td46","30D",363,364.49,339.22
"59","Td46","30D",453,70.03,421.12
"60","Td46","30D",489,216.05,454.27
"61","Td46","30D",343,17.88,316.57
"62","Td46","30D",558,189.22,536.64
"63","Td46","30D",337,17.66,307.66
"64","Td46","30D",265,173.97,237.55
"65","Td46","30D",298,383.28,269.88
