"","MouseID","DPI","ID","X","Y"
"1","Td45","30D",7,546.15,72.5
"2","Td45","30D",119,471.86,630.62
"3","Td45","30D",103,689.93,534.93
"4","Td45","30D",5,248.89,50.32
"5","Td45","30D",15,298.72,85.8
"6","Td45","30D",6,267.58,56.37
"7","Td45","30D",10,312.82,76.16
"8","Td45","30D",117,61.9,613.43
"9","Td45","30D",64,197.47,271.7
"10","Td45","30D",9,259.13,68.02
"11","Td45","30D",8,282.02,68.14
"12","Td45","30D",35,403,134.72
"13","Td45","30D",44,466.32,157.19
"14","Td45","30D",40,591.79,147.45
"15","Td45","30D",45,654.2,156.09
"16","Td45","30D",105,710.53,534.49
"17","Td45","30D",38,431.94,142.66
"18","Td45","30D",109,696.68,562.81
"19","Td45","30D",27,298.45,105.21
"20","Td45","30D",74,15.17,383.25
"21","Td45","30D",67,277.67,300.96
"22","Td45","30D",41,419.24,149.51
"23","Td45","30D",16,434.68,89.13
"24","Td45","30D",89,372.71,451.83
"25","Td45","30D",12,129.53,82.85
"26","Td45","30D",68,756.02,305.33
"27","Td45","30D",72,765.67,322.68
"28","Td45","30D",47,451.71,162.47
"29","Td45","30D",36,417.46,138
"30","Td45","30D",31,32.69,129.64
"31","Td45","30D",76,656.62,386.2
"32","Td45","30D",99,653.89,522.13
"33","Td45","30D",92,466.2,480.39
"34","Td45","30D",110,190.35,565.64
"35","Td45","30D",100,640.78,524.9
"36","Td45","30D",86,445.38,445.14
"37","Td45","30D",116,617.33,596.37
"38","Td45","30D",37,747.76,141.18
"39","Td45","30D",33,203.62,131.11
"40","Td45","30D",51,109.05,175.84
"41","Td45","30D",59,188,257.46
"42","Td45","30D",25,281.98,96.56
"43","Td45","30D",3,628.13,35.5
"44","Td45","30D",28,539.02,105.9
"45","Td45","30D",22,535.84,92.27
"46","Td45","30D",84,23.29,439.4
"47","Td45","30D",114,550.19,583.8
"48","Td45","30D",48,869.01,165.49
"49","Td45","30D",32,868.33,128.69
"50","Td45","30D",113,594.9,579.15
"51","Td45","30D",77,839.54,391.44
"52","Td45","30D",120,283.91,628.57
"53","Td45","30D",57,155.96,232.57
"54","Td45","30D",73,410.36,354.29
"55","Td45","30D",75,370.26,385.25
"56","Td45","30D",95,317.09,514.25
"57","Td45","30D",118,446.9,608.5
"58","Td45","30D",97,633.75,513.07
"59","Td45","30D",122,862.36,643.99
"60","Td45","30D",108,153.3,555.23
"61","Td45","30D",29,70.8,109.18
"62","Td45","30D",4,831.24,44.52
"63","Td45","30D",87,584.62,448.87
"64","Td45","30D",58,581.54,239.56
"65","Td45","30D",111,248.23,573.46
"66","Td45","30D",61,555.67,258.28
"67","Td45","30D",1,266.65,6.191
"68","Td45","30D",121,591.59,643.46
"69","Td45","30D",104,326.03,534.84
"70","Td45","30D",62,691.09,260.6
"71","Td45","30D",23,690.63,89
"72","Td45","30D",66,763.16,292.16
"73","Td45","30D",78,238.71,391.7
"74","Td45","30D",52,618.23,192.27
"75","Td45","30D",34,253.55,134.95
"76","Td45","30D",56,699.77,209.86
"77","Td45","30D",106,568.52,549.71
"78","Td45","30D",50,802.47,170.91
"79","Td45","30D",69,95.76,310.82
"80","Td45","30D",60,224.57,256.58
"81","Td45","30D",30,515,123.63
"82","Td45","30D",81,652.53,435.37
"83","Td45","30D",123,522.76,657.41
"84","Td45","30D",90,272.47,454.81
"85","Td45","30D",98,127.58,519.36
"86","Td45","30D",21,710.38,91.41
"87","Td45","30D",102,764.73,529.73
"88","Td45","30D",96,646.01,511.79
"89","Td45","30D",115,305.46,590.56
"90","Td45","30D",17,368.63,83.61
"91","Td45","30D",112,12.59,573.04
"92","Td45","30D",101,665.61,526.71
"93","Td45","30D",11,269.06,77.36
"94","Td45","30D",53,235.32,198.4
"95","Td45","30D",91,43.17,474.45
"96","Td45","30D",42,445.08,148.83
"97","Td45","30D",83,331.39,437.82
"98","Td45","30D",2,312.43,9.116
"99","Td45","30D",80,113.33,431.4
"100","Td45","30D",88,282.43,450.01
"101","Td45","30D",82,826.12,433.7
"102","Td45","30D",43,451.52,153.56
"103","Td45","30D",70,87.07,313.76
"104","Td45","30D",46,432.63,155.88
"105","Td45","30D",24,544.98,95.73
"106","Td45","30D",14,610.44,78.94
"107","Td45","30D",107,379.21,550.03
"108","Td45","30D",85,321.87,438.21
"109","Td45","30D",79,734.43,422.25
"110","Td45","30D",20,229.92,88.88
"111","Td45","30D",54,24.23,200.55
"112","Td45","30D",49,186.72,164.89
"113","Td45","30D",26,291.93,95.33
"114","Td45","30D",94,159.53,501.63
"115","Td45","30D",71,749.84,314.46
"116","Td45","30D",18,189.13,86.93
"117","Td45","30D",93,99.4,493.43
"118","Td45","30D",39,401.1,144.04
"119","Td45","30D",65,755.33,290.96
"120","Td45","30D",55,27.03,210.73
"121","Td45","30D",13,278.05,77.32
"122","Td45","30D",63,214.41,260.48
"123","Td45","30D",19,272.94,88.07
