"","MouseID","DPI","ID","X","Y"
"1","Td75","3D",73,408.38,15.33
"2","Td75","3D",3085,509.46,556.74
"3","Td75","3D",810,301.22,136.3
"4","Td75","3D",489,557.25,82.24
"5","Td75","3D",1462,849.94,240.83
"6","Td75","3D",2903,661.44,519.81
"7","Td75","3D",700,406.39,117.06
"8","Td75","3D",993,410.81,162.26
"9","Td75","3D",1296,835.87,209.55
"10","Td75","3D",2986,273.28,539.32
"11","Td75","3D",3184,125.09,576.47
"12","Td75","3D",519,539.77,85.87
"13","Td75","3D",62,472.48,12.27
"14","Td75","3D",796,388.57,132.72
"15","Td75","3D",945,188.74,155.27
"16","Td75","3D",1251,172.46,203.54
"17","Td75","3D",833,588.87,137.19
"18","Td75","3D",417,494.14,69.07
"19","Td75","3D",2634,412.26,470.3
"20","Td75","3D",2373,553.89,422.95
"21","Td75","3D",436,393.74,71.12
"22","Td75","3D",2174,591.9,381.29
"23","Td75","3D",2513,801.04,446.99
"24","Td75","3D",644,414.72,107.61
"25","Td75","3D",802,498.69,133.04
"26","Td75","3D",1104,680.52,178.79
"27","Td75","3D",1551,773.92,254.68
"28","Td75","3D",671,680.38,110.53
"29","Td75","3D",566,271.96,96.6
"30","Td75","3D",3211,701.39,583.39
"31","Td75","3D",288,395.05,49.37
"32","Td75","3D",2855,505.07,509.47
"33","Td75","3D",2988,587.66,536.54
"34","Td75","3D",215,423.64,37.25
"35","Td75","3D",458,419.38,77.4
"36","Td75","3D",1203,241.55,194.19
"37","Td75","3D",36,832.23,6.238
"38","Td75","3D",2889,682.67,519.08
"39","Td75","3D",389,275.64,65.53
"40","Td75","3D",320,265.71,54.81
"41","Td75","3D",2567,211.98,454.28
"42","Td75","3D",2677,189.8,476.11
"43","Td75","3D",2096,16.5,360.41
"44","Td75","3D",2789,323.43,500.37
"45","Td75","3D",2654,265.73,472.3
"46","Td75","3D",2306,323.58,408.63
"47","Td75","3D",3467,115.57,635
"48","Td75","3D",207,396.53,36.97
"49","Td75","3D",1791,231.55,296.14
"50","Td75","3D",3393,330.33,617.53
"51","Td75","3D",1885,717.9,313.44
"52","Td75","3D",919,118.94,150.66
"53","Td75","3D",1655,57.89,274.6
"54","Td75","3D",839,101.2,139.27
"55","Td75","3D",3446,407.04,632.3
"56","Td75","3D",2224,316.83,391.22
"57","Td75","3D",2844,191.15,509.26
"58","Td75","3D",459,438.23,76.67
"59","Td75","3D",1831,352.33,304.15
"60","Td75","3D",2711,169.01,482.21
"61","Td75","3D",2354,462.74,417.09
"62","Td75","3D",3398,237.56,622.51
"63","Td75","3D",1987,804.1,336
"64","Td75","3D",2213,527.38,385.4
"65","Td75","3D",263,758.97,46.2
"66","Td75","3D",540,423.7,89.04
"67","Td75","3D",2116,692.43,363.56
"68","Td75","3D",1282,276.58,207.66
"69","Td75","3D",2651,474.44,473.52
"70","Td75","3D",2966,842.55,532.72
"71","Td75","3D",1401,308.18,229.46
"72","Td75","3D",2527,24.04,448.36
"73","Td75","3D",979,641.89,161.03
"74","Td75","3D",2095,529.1,361.04
"75","Td75","3D",1046,125.91,171.37
"76","Td75","3D",672,19.51,111.67
"77","Td75","3D",597,409.8,98.51
"78","Td75","3D",1152,486.26,187.53
"79","Td75","3D",3395,799.25,620.04
"80","Td75","3D",965,135.81,157.1
"81","Td75","3D",2274,252.53,399.53
"82","Td75","3D",643,401.64,106.44
"83","Td75","3D",3189,630.22,576.02
"84","Td75","3D",3241,142.16,583.83
"85","Td75","3D",794,444.46,130.31
"86","Td75","3D",2676,151.36,474.71
"87","Td75","3D",127,463.44,22.27
"88","Td75","3D",893,390.21,147.45
"89","Td75","3D",1177,545.8,191.5
"90","Td75","3D",785,228.38,129.19
"91","Td75","3D",3136,856.8,565.15
"92","Td75","3D",1779,697.49,292.31
"93","Td75","3D",461,202.32,76.97
"94","Td75","3D",3594,855.95,653.42
"95","Td75","3D",603,762.74,100.13
"96","Td75","3D",3165,616.7,571.48
"97","Td75","3D",3206,29.99,580
"98","Td75","3D",3182,693.74,573.79
"99","Td75","3D",2018,286.2,343.43
"100","Td75","3D",3070,791.56,550.39
"101","Td75","3D",1228,708.36,200.56
"102","Td75","3D",1827,243.49,302.98
"103","Td75","3D",304,408.28,51.44
"104","Td75","3D",722,343.22,120.71
"105","Td75","3D",1954,702.91,328.22
"106","Td75","3D",65,488.31,11.96
"107","Td75","3D",3082,767.63,552.72
"108","Td75","3D",375,779.39,62.8
"109","Td75","3D",56,129.53,12.67
"110","Td75","3D",379,512.48,61.86
"111","Td75","3D",1433,268.56,231.51
"112","Td75","3D",1164,527.41,189.76
"113","Td75","3D",1742,250.19,288.96
"114","Td75","3D",3355,93.02,612.44
"115","Td75","3D",1304,133.86,211.62
"116","Td75","3D",1712,129.47,283.63
"117","Td75","3D",2160,556.72,376.09
"118","Td75","3D",580,475.6,95.47
"119","Td75","3D",1351,476.64,219
"120","Td75","3D",1075,245.82,174.77
"121","Td75","3D",1803,478.33,299.92
"122","Td75","3D",314,331.05,53.21
"123","Td75","3D",2236,204.64,391.89
"124","Td75","3D",235,842.53,40.98
"125","Td75","3D",1107,665.67,179.65
"126","Td75","3D",1569,153.21,259.2
"127","Td75","3D",1622,591.74,266.78
"128","Td75","3D",2025,147.38,345.59
"129","Td75","3D",1367,295.04,224.04
"130","Td75","3D",1174,272.16,190.42
"131","Td75","3D",3192,6.211,575.41
"132","Td75","3D",2682,121.52,477.04
"133","Td75","3D",545,14.79,89.67
"134","Td75","3D",1747,561.26,289.46
"135","Td75","3D",1969,834.52,331.94
"136","Td75","3D",2995,333.48,539.33
"137","Td75","3D",156,287.72,28.75
"138","Td75","3D",3483,8.648,635.7
"139","Td75","3D",550,194.78,89.23
"140","Td75","3D",2673,658.68,475.48
"141","Td75","3D",2681,63.18,476.15
"142","Td75","3D",995,778.77,161.51
"143","Td75","3D",2670,110.83,473.45
"144","Td75","3D",3622,368.66,658.19
"145","Td75","3D",26,119.46,4.52
"146","Td75","3D",145,792.92,28.82
"147","Td75","3D",1323,289.74,214.2
"148","Td75","3D",3072,496.65,552.37
"149","Td75","3D",2498,177.35,442.8
"150","Td75","3D",2235,123.4,391.23
"151","Td75","3D",2231,159.7,390.64
"152","Td75","3D",2391,284.72,422.62
"153","Td75","3D",1242,55.6,202.68
"154","Td75","3D",2752,440.47,490.22
"155","Td75","3D",2503,151.38,443.28
"156","Td75","3D",2912,269.96,521.02
"157","Td75","3D",498,73.34,83.76
"158","Td75","3D",2206,546.86,384.68
"159","Td75","3D",70,811.12,12.51
"160","Td75","3D",2307,671.93,406.17
"161","Td75","3D",819,263.72,136.09
"162","Td75","3D",1063,311.5,173.53
"163","Td75","3D",3146,6.427,567.43
"164","Td75","3D",2339,702,414.9
"165","Td75","3D",657,376.34,110.34
"166","Td75","3D",3389,163.22,618.97
"167","Td75","3D",800,654.14,132.14
"168","Td75","3D",1374,108.55,222.2
"169","Td75","3D",3159,145.37,570.54
"170","Td75","3D",2911,319.79,520.32
"171","Td75","3D",1478,727.82,240.68
"172","Td75","3D",365,599.68,59.63
"173","Td75","3D",94,300.45,17.19
"174","Td75","3D",181,669.16,33.11
"175","Td75","3D",2394,69.87,423.49
"176","Td75","3D",1593,732.19,262.01
"177","Td75","3D",3552,253.21,646.38
"178","Td75","3D",177,105.99,32.39
"179","Td75","3D",2920,430.03,521.59
"180","Td75","3D",118,857.34,21.06
"181","Td75","3D",2185,107.9,381.72
"182","Td75","3D",2647,243.07,470.35
"183","Td75","3D",1143,692.05,185.19
"184","Td75","3D",1381,697.14,224.04
"185","Td75","3D",2434,429.91,430.73
"186","Td75","3D",860,30.75,141.79
"187","Td75","3D",378,334.08,62.38
"188","Td75","3D",414,462.54,67.12
"189","Td75","3D",433,568.21,69.65
"190","Td75","3D",607,352.76,99.59
"191","Td75","3D",2001,105.65,340.92
"192","Td75","3D",1566,107.57,259.66
"193","Td75","3D",868,270.8,142.1
"194","Td75","3D",2275,424.86,400.54
"195","Td75","3D",505,717.09,82.58
"196","Td75","3D",195,828.73,32.9
"197","Td75","3D",1269,557.57,203.99
"198","Td75","3D",3406,71.14,621.68
"199","Td75","3D",1683,558.12,275.65
"200","Td75","3D",1236,690.45,200.22
"201","Td75","3D",144,709.63,26.13
"202","Td75","3D",3553,417.47,647.77
"203","Td75","3D",1201,40.15,194.48
"204","Td75","3D",2865,123.39,512.26
"205","Td75","3D",1010,739.32,164.51
"206","Td75","3D",2524,776.78,447.16
"207","Td75","3D",2450,846.87,433.97
"208","Td75","3D",311,791.98,52.46
"209","Td75","3D",2568,308.48,454.2
"210","Td75","3D",254,435.71,43.92
"211","Td75","3D",1204,851.39,195.19
"212","Td75","3D",1295,780.37,209.88
"213","Td75","3D",2378,200.74,419.1
"214","Td75","3D",198,338.35,35.25
"215","Td75","3D",3140,507.16,566.66
"216","Td75","3D",449,339.86,76.39
"217","Td75","3D",1544,390.66,252.97
"218","Td75","3D",2700,38.59,479.45
"219","Td75","3D",2896,582.66,517.07
"220","Td75","3D",2016,48.17,341.64
"221","Td75","3D",1737,259.83,287.87
"222","Td75","3D",635,829.71,106.65
"223","Td75","3D",429,345.06,69.33
"224","Td75","3D",245,326.98,43.72
"225","Td75","3D",20,166.75,6.468
"226","Td75","3D",583,873.99,97.23
"227","Td75","3D",606,296.6,99.64
"228","Td75","3D",2939,855.89,524.5
"229","Td75","3D",112,231,21.03
"230","Td75","3D",527,838.09,86.51
"231","Td75","3D",3108,680.42,559.83
"232","Td75","3D",3472,235.82,636.8
"233","Td75","3D",3374,192.6,613.52
