"","MouseID","DPI","ID","X","Y"
"1","Td79","3D",10,237.19,552.64
"2","Td79","3D",6,366.17,476.94
"3","Td79","3D",9,651.82,539.07
"4","Td79","3D",14,281.76,594.89
"5","Td79","3D",5,847.86,469.02
"6","Td79","3D",16,722.52,654.76
"7","Td79","3D",8,544.28,524.92
"8","Td79","3D",7,687.55,498.87
"9","Td79","3D",12,677.28,572.54
"10","Td79","3D",3,702.74,349.02
"11","Td79","3D",15,311.03,609.16
"12","Td79","3D",1,652.7,55.98
"13","Td79","3D",13,479.13,582.27
"14","Td79","3D",2,850.29,323.74
"15","Td79","3D",11,730.4,556.67
"16","Td79","3D",4,304.54,347.82
